"Estacion","Fecha inicial","Fecha final","SO2"
"P_AGUINAGA (S)","2004-02-08","","7.36111161"
"P_AGUINAGA (S)","2004-02-05","","11.47836913"
"P_AGUINAGA (S)","2004-02-02","","14.23309274"
"P_AGUINAGA (S)","2004-01-30","","18.78369125"
"P_AGUINAGA (S)","2004-01-27","","12.33711605"
"P_AGUINAGA (S)","2004-01-24","","7.31147916"
"P_AGUINAGA (S)","2003-09-08","","19.86027489"
"P_AGUINAGA (S)","2003-09-05","","7.93460743"
"P_AGUINAGA (S)","2003-09-02","","14.30129842"
"P_AGUINAGA (S)","2003-08-30","","15.10901295"
"P_AGUINAGA (S)","2003-08-27","","2.37563097"
"P_AGUINAGA (S)","2003-08-24","","9.55003649"
"P_AGUINAGA (S)","2003-08-21","","8.74232196"
"P_AGUINAGA (S)","2003-08-18","","10.3102384"
"P_AGUINAGA (S)","2003-08-15","","8.74232196"
"P_AGUINAGA (S)","2003-08-12","","5.55897646"
"P_AGUINAGA (S)","2003-08-09","","41.28846622"
