"Estacion","Fecha inicial","Fecha final","CO"
"DITAIRES","2011-04-10","","2.80299688"
"DITAIRES","2011-04-09","","2.86593033"
"DITAIRES","2011-04-08","","2.6366955"
"DITAIRES","2011-04-07","","2.80729025"
"DITAIRES","2011-04-06","","2.91421242"
"DITAIRES","2011-04-05","","3.63307167"
"DITAIRES","2011-03-29","","3.5129345"
"DITAIRES","2011-03-28","","3.28895788"
"DITAIRES","2011-03-27","","2.97328617"
"DITAIRES","2011-03-26","","2.96171925"
"DITAIRES","2011-03-25","","3.11914888"
"DITAIRES","2011-03-24","","3.1300045"
"DITAIRES","2011-03-23","","3.07202029"
"DITAIRES","2011-03-22","","2.96996242"
"DITAIRES","2011-03-21","","2.74948896"
"DITAIRES","2011-03-20","","2.84674496"
"DITAIRES","2011-03-19","","3.17414775"
"DITAIRES","2011-03-18","","2.96531038"
"DITAIRES","2011-03-17","","2.88316004"
"DITAIRES","2011-03-16","","2.78755476"
"DITAIRES","2011-03-15","","2.91992321"
"DITAIRES","2011-03-14","","2.78930017"
"DITAIRES","2011-03-13","","2.68036421"
"DITAIRES","2011-03-12","","2.75777975"
"DITAIRES","2011-03-11","","2.9569565"
"DITAIRES","2011-03-10","","2.74077708"
"DITAIRES","2011-03-09","","3.03516088"
"DITAIRES","2011-03-08","","2.94749892"
"DITAIRES","2011-03-07","","2.73573713"
"DITAIRES","2011-03-06","","2.63392983"
"DITAIRES","2011-03-05","","2.94696338"
"DITAIRES","2011-03-04","","2.8543025"
"DITAIRES","2011-03-03","","2.98047775"
"DITAIRES","2011-03-02","","2.97420671"
"DITAIRES","2011-03-01","","2.66377308"
"DITAIRES","2011-02-28","","2.90699804"
"DITAIRES","2011-02-27","","2.95295863"
"DITAIRES","2011-02-26","","2.99635658"
"DITAIRES","2011-02-25","","3.00129117"
"DITAIRES","2011-02-24","","3.07713017"
"DITAIRES","2011-02-23","","3.04233125"
"DITAIRES","2011-02-22","","2.90144529"
"DITAIRES","2011-02-21","","2.35657867"
"DITAIRES","2011-02-20","","2.37287075"
"DITAIRES","2011-02-19","","2.68155292"
"DITAIRES","2011-02-18","","2.75073029"
"DITAIRES","2011-02-17","","2.59940846"
"DITAIRES","2011-02-16","","2.97783488"
"DITAIRES","2011-02-15","","2.78748496"
"DITAIRES","2011-02-14","","2.54284567"
"DITAIRES","2011-02-13","","2.47105542"
"DITAIRES","2011-02-12","","2.63655775"
"DITAIRES","2011-02-11","","2.93053704"
"DITAIRES","2011-02-10","","3.10100287"
"DITAIRES","2011-02-09","","2.88321125"
"DITAIRES","2011-02-08","","3.0363065"
"DITAIRES","2011-02-07","","3.18911483"
"DITAIRES","2011-02-06","","2.85009107"
"DITAIRES","2011-02-05","","2.79951433"
"DITAIRES","2011-02-04","","2.85817438"
"DITAIRES","2011-02-03","","2.86521971"
"DITAIRES","2011-02-02","","2.922366"
"DITAIRES","2011-02-01","","2.91643067"
"DITAIRES","2011-01-31","","2.79424717"
"DITAIRES","2011-01-30","","2.772109"
"DITAIRES","2011-01-29","","2.68769413"
"DITAIRES","2011-01-28","","2.72893421"
"DITAIRES","2011-01-27","","2.75731879"
"DITAIRES","2011-01-26","","2.94104133"
"DITAIRES","2011-01-25","","2.72231663"
"DITAIRES","2011-01-24","","2.66451417"
"DITAIRES","2011-01-23","","2.60145723"
"DITAIRES","2011-01-22","","2.66530342"
"DITAIRES","2011-01-21","","2.66485725"
"DITAIRES","2011-01-20","","2.60725425"
"DITAIRES","2011-01-19","","2.68736233"
"DITAIRES","2011-01-18","","2.89203613"
"DITAIRES","2011-01-17","","2.79020496"
"DITAIRES","2011-01-16","","2.90704388"
"DITAIRES","2011-01-15","","2.87217025"
"DITAIRES","2011-01-14","","2.87755192"
"DITAIRES","2011-01-13","","2.9708345"
"DITAIRES","2011-01-12","","2.78537221"
"DITAIRES","2011-01-11","","2.65909533"
"DITAIRES","2011-01-10","","2.59078038"
"DITAIRES","2011-01-09","","2.69019817"
"DITAIRES","2011-01-08","","2.84686563"
"DITAIRES","2011-01-07","","2.96010079"
"DITAIRES","2011-01-06","","2.68157946"
"DITAIRES","2011-01-05","","2.56769071"
"DITAIRES","2011-01-04","","2.61840608"
"DITAIRES","2011-01-03","","2.524659"
"DITAIRES","2011-01-02","","2.41339027"
"DITAIRES","2011-01-01","","2.53937463"
"DITAIRES","2010-12-31","","2.51340571"
"DITAIRES","2010-12-30","","2.6168525"
"DITAIRES","2010-12-29","","2.59413633"
"DITAIRES","2010-12-28","","2.49653689"
"DITAIRES","2010-12-27","","2.45975846"
"DITAIRES","2010-12-26","","2.39959396"
"DITAIRES","2010-12-25","","2.72420138"
"DITAIRES","2010-12-24","","2.72005808"
"DITAIRES","2010-12-23","","2.52290313"
"DITAIRES","2010-12-22","","2.53564021"
"DITAIRES","2010-12-21","","2.74764379"
"DITAIRES","2010-12-20","","2.49424021"
"DITAIRES","2010-12-19","","2.76526246"
"DITAIRES","2010-12-18","","2.638981"
"DITAIRES","2010-12-17","","2.78819808"
"DITAIRES","2010-12-16","","2.77509725"
"DITAIRES","2010-12-15","","2.73702"
"DITAIRES","2010-12-14","","2.64172958"
"DITAIRES","2010-12-13","","2.40150388"
"DITAIRES","2010-12-12","","2.70998846"
"DITAIRES","2010-12-11","","2.83078071"
"DITAIRES","2010-12-10","","2.50792904"
"DITAIRES","2010-12-09","","2.71258392"
"DITAIRES","2010-12-08","","2.61020575"
"DITAIRES","2010-12-07","","2.54505021"
"DITAIRES","2010-12-06","","2.55874204"
"DITAIRES","2010-12-05","","2.53409125"
"DITAIRES","2010-12-04","","2.55169004"
"DITAIRES","2010-12-03","","2.39306908"
"DITAIRES","2010-12-02","","2.40103017"
"DITAIRES","2010-12-01","","2.41823263"
"DITAIRES","2010-11-30","","2.50839521"
"DITAIRES","2010-11-29","","2.43755642"
"DITAIRES","2010-11-28","","2.41127096"
"DITAIRES","2010-11-27","","2.66974604"
"DITAIRES","2010-11-26","","2.35723558"
"DITAIRES","2010-11-25","","2.53782746"
"DITAIRES","2010-11-24","","2.37559113"
"DITAIRES","2010-11-23","","2.43027667"
"DITAIRES","2010-11-22","","2.26291963"
"DITAIRES","2010-11-21","","2.19206858"
"DITAIRES","2010-11-20","","2.24739971"
"DITAIRES","2010-11-19","","2.26596683"
"DITAIRES","2010-11-18","","2.22971238"
"DITAIRES","2010-11-17","","2.20951667"
"DITAIRES","2010-11-16","","2.18587292"
"DITAIRES","2010-11-15","","2.06248504"
"DITAIRES","2010-11-14","","1.94107208"
"DITAIRES","2010-11-13","","1.99280954"
"DITAIRES","2010-11-12","","2.20265142"
"DITAIRES","2010-11-11","","2.15932046"
"DITAIRES","2010-11-10","","2.29111513"
"DITAIRES","2010-11-09","","2.09721767"
"DITAIRES","2010-11-08","","1.89303554"
"DITAIRES","2010-11-07","","1.90773417"
"DITAIRES","2010-11-06","","2.08653025"
"DITAIRES","2010-11-05","","1.79574188"
"DITAIRES","2010-11-04","","1.44000958"
"DITAIRES","2010-11-03","","1.2030144"
"DITAIRES","2010-11-02","","0.97195748"
"DITAIRES","2010-11-01","","1.196008"
"DITAIRES","2010-10-31","","1.07122572"
"DITAIRES","2010-10-30","","1.16440496"
"DITAIRES","2010-10-29","","1.06332882"
"DITAIRES","2010-10-28","","0.96842772"
"DITAIRES","2010-10-27","","1.30448012"
"DITAIRES","2010-10-26","","1.38762146"
"DITAIRES","2010-10-25","","1.15797619"
"DITAIRES","2010-10-24","","0.99012912"
"DITAIRES","2010-10-23","","1.31706325"
"DITAIRES","2010-10-22","","1.57511329"
"DITAIRES","2010-10-21","","1.56946417"
"DITAIRES","2010-10-20","","1.45030375"
"DITAIRES","2010-10-19","","1.63799417"
"DITAIRES","2010-10-18","","1.36692513"
"DITAIRES","2010-10-17","","1.61776021"
"DITAIRES","2010-10-16","","1.81616008"
"DITAIRES","2010-10-15","","1.63040096"
"DITAIRES","2010-10-14","","1.50551842"
"DITAIRES","2010-10-13","","1.56429408"
"DITAIRES","2010-10-12","","1.53509671"
"DITAIRES","2010-10-11","","1.45629879"
"DITAIRES","2010-10-10","","1.44948825"
"DITAIRES","2010-10-09","","1.49264629"
"DITAIRES","2010-10-08","","1.58768333"
"DITAIRES","2010-10-07","","1.56643333"
"DITAIRES","2010-10-06","","1.31409175"
"DITAIRES","2010-10-05","","1.4555535"
"DITAIRES","2010-10-04","","1.38358208"
"DITAIRES","2010-10-03","","1.39289871"
"DITAIRES","2010-10-02","","1.62832933"
"DITAIRES","2010-10-01","","1.51410996"
"DITAIRES","2010-09-30","","1.50910779"
"DITAIRES","2010-09-29","","1.50753238"
"DITAIRES","2010-09-28","","1.42398213"
"DITAIRES","2010-09-27","","1.48037179"
"DITAIRES","2010-09-26","","1.47935733"
"DITAIRES","2010-09-25","","1.67573292"
"DITAIRES","2010-09-24","","1.56630825"
"DITAIRES","2010-09-23","","1.72927821"
"DITAIRES","2010-09-22","","1.59495371"
"DITAIRES","2010-09-21","","1.50487787"
"DITAIRES","2010-09-20","","1.43359675"
"DITAIRES","2010-09-19","","1.33975871"
"DITAIRES","2010-09-18","","1.49133563"
"DITAIRES","2010-09-17","","1.37136996"
"DITAIRES","2010-09-16","","1.35236225"
"DITAIRES","2010-09-15","","1.47530158"
"DITAIRES","2010-09-14","","1.42245817"
"DITAIRES","2010-09-13","","1.43706463"
"DITAIRES","2010-09-12","","1.19041035"
"DITAIRES","2010-09-11","","1.458606"
"DITAIRES","2010-09-10","","1.38883025"
"DITAIRES","2010-09-09","","1.35311433"
"DITAIRES","2010-09-08","","1.33408046"
"DITAIRES","2010-09-07","","1.31717005"
"DITAIRES","2010-09-06","","1.30386504"
"DITAIRES","2010-09-05","","1.19017604"
"DITAIRES","2010-09-04","","1.30338229"
"DITAIRES","2010-09-03","","1.31589079"
"DITAIRES","2010-09-02","","1.37863543"
"DITAIRES","2010-09-01","","1.30883086"
"DITAIRES","2010-08-31","","1.14083292"
"DITAIRES","2010-08-30","","1.33571858"
"DITAIRES","2010-08-29","","1.32115075"
"DITAIRES","2010-08-28","","1.27334308"
"DITAIRES","2010-08-27","","1.40885"
"DITAIRES","2010-08-26","","1.45999127"
"DITAIRES","2010-08-25","","1.41635029"
"DITAIRES","2010-08-24","","1.29154971"
"DITAIRES","2010-08-23","","1.44717688"
"DITAIRES","2010-08-22","","1.45448775"
"DITAIRES","2010-08-21","","1.44870583"
"DITAIRES","2010-08-20","","1.35093187"
"DITAIRES","2010-08-19","","1.27603768"
"DITAIRES","2010-08-18","","1.28763253"
"DITAIRES","2010-08-17","","1.33859617"
"DITAIRES","2010-08-16","","1.11627434"
"DITAIRES","2010-08-15","","1.01771424"
"DITAIRES","2010-08-14","","1.27683837"
"DITAIRES","2010-08-13","","1.109188"
"DITAIRES","2010-08-12","","1.0579284"
"DITAIRES","2010-08-11","","1.20415744"
"DITAIRES","2010-08-10","","1.15779048"
"DITAIRES","2010-08-09","","1.0557163"
"DITAIRES","2010-08-08","","0.93524561"
"DITAIRES","2010-08-07","","1.02926857"
"DITAIRES","2010-08-06","","1.16995761"
"DITAIRES","2010-08-05","","1.12516125"
"DITAIRES","2010-08-04","","1.37833737"
"DITAIRES","2010-08-03","","1.12653679"
"DITAIRES","2010-08-02","","1.37485636"
"DITAIRES","2010-08-01","","1.1342696"
"DITAIRES","2010-07-31","","0.87046108"
"DITAIRES","2010-07-30","","0.95257416"
"DITAIRES","2010-07-29","","1.01096811"
"DITAIRES","2010-07-28","","1.26405765"
"DITAIRES","2010-07-27","","0.8434936"
"DITAIRES","2010-07-26","","0.87449574"
"DITAIRES","2010-07-25","","0.74612304"
"DITAIRES","2010-07-24","","0.82862982"
