"Estacion","Fecha inicial","Fecha final","VViento"
"I.E. COLOMBIA - GIRARDOTA","2020-06-22","","1.73375"
"I.E. COLOMBIA - GIRARDOTA","2020-06-21","","1.01266667"
"I.E. COLOMBIA - GIRARDOTA","2020-06-19","","4.54333333"
"I.E. COLOMBIA - GIRARDOTA","2020-06-18","","0.881"
"I.E. COLOMBIA - GIRARDOTA","2020-06-17","","1.10454545"
"I.E. COLOMBIA - GIRARDOTA","2020-06-16","","1.54916667"
"I.E. COLOMBIA - GIRARDOTA","2020-06-15","","1.58791667"
"I.E. COLOMBIA - GIRARDOTA","2020-06-14","","1.9925"
"I.E. COLOMBIA - GIRARDOTA","2020-06-13","","1.76041667"
"I.E. COLOMBIA - GIRARDOTA","2020-06-12","","1.19625"
"I.E. COLOMBIA - GIRARDOTA","2020-06-11","","1.33458333"
"I.E. COLOMBIA - GIRARDOTA","2020-06-10","","1.25458333"
"I.E. COLOMBIA - GIRARDOTA","2020-06-09","","1.09083333"
"I.E. COLOMBIA - GIRARDOTA","2020-06-08","","1.94541667"
"I.E. COLOMBIA - GIRARDOTA","2020-06-07","","1.74"
"I.E. COLOMBIA - GIRARDOTA","2020-06-06","","1.3825"
"I.E. COLOMBIA - GIRARDOTA","2020-06-05","","1.46791667"
"I.E. COLOMBIA - GIRARDOTA","2020-06-04","","1.93083333"
"I.E. COLOMBIA - GIRARDOTA","2020-06-03","","1.0"
"I.E. COLOMBIA - GIRARDOTA","2020-06-02","","1.6475"
"I.E. COLOMBIA - GIRARDOTA","2020-06-01","","1.90888889"
"I.E. COLOMBIA - GIRARDOTA","2020-05-31","","1.4"
"I.E. COLOMBIA - GIRARDOTA","2020-05-30","","1.18916667"
"I.E. COLOMBIA - GIRARDOTA","2020-05-29","","0.96333333"
"I.E. COLOMBIA - GIRARDOTA","2020-05-28","","1.53928571"
"I.E. COLOMBIA - GIRARDOTA","2020-05-26","","1.281"
"I.E. COLOMBIA - GIRARDOTA","2020-05-25","","2.64235294"
"I.E. COLOMBIA - GIRARDOTA","2020-05-24","","1.82294118"
"I.E. COLOMBIA - GIRARDOTA","2020-05-23","","2.03333333"
"I.E. COLOMBIA - GIRARDOTA","2020-05-22","","1.65333333"
"I.E. COLOMBIA - GIRARDOTA","2020-05-21","","1.28208333"
"I.E. COLOMBIA - GIRARDOTA","2020-05-20","","1.60083333"
"I.E. COLOMBIA - GIRARDOTA","2020-05-19","","0.88933333"
"I.E. COLOMBIA - GIRARDOTA","2020-05-18","","2.05217391"
"I.E. COLOMBIA - GIRARDOTA","2020-05-17","","1.67125"
"I.E. COLOMBIA - GIRARDOTA","2020-05-16","","2.05541667"
"I.E. COLOMBIA - GIRARDOTA","2020-05-15","","2.09130435"
"I.E. COLOMBIA - GIRARDOTA","2020-05-14","","2.31478261"
"I.E. COLOMBIA - GIRARDOTA","2020-05-13","","1.82526316"
"I.E. COLOMBIA - GIRARDOTA","2020-05-12","","1.59083333"
"I.E. COLOMBIA - GIRARDOTA","2020-05-11","","1.41833333"
"I.E. COLOMBIA - GIRARDOTA","2020-05-10","","1.74173913"
"I.E. COLOMBIA - GIRARDOTA","2020-05-09","","1.71125"
"I.E. COLOMBIA - GIRARDOTA","2020-05-08","","2.24791667"
"I.E. COLOMBIA - GIRARDOTA","2020-05-07","","1.84291667"
"I.E. COLOMBIA - GIRARDOTA","2020-05-06","","1.82727273"
"I.E. COLOMBIA - GIRARDOTA","2020-05-05","","2.15958333"
"I.E. COLOMBIA - GIRARDOTA","2020-05-04","","2.05083333"
"I.E. COLOMBIA - GIRARDOTA","2020-05-03","","1.64791667"
"I.E. COLOMBIA - GIRARDOTA","2020-05-02","","1.70458333"
