"Estacion","Fecha inicial","Fecha final","NOx"
"Universidad Nacional de Colombia M2","2013-04-25","","26.60986426"
"Universidad Nacional de Colombia M2","2013-04-24","","51.78638148"
"Universidad Nacional de Colombia M2","2013-04-23","","76.68141708"
"Universidad Nacional de Colombia M2","2013-04-22","","67.14235458"
"Universidad Nacional de Colombia M2","2013-04-20","","98.11254583"
"Universidad Nacional de Colombia M2","2013-04-19","","104.20482833"
"Universidad Nacional de Colombia M2","2013-04-18","","81.98515138"
"Universidad Nacional de Colombia M2","2013-04-17","","68.82007535"
"Universidad Nacional de Colombia M2","2013-04-16","","51.09126763"
"Universidad Nacional de Colombia M2","2013-04-15","","46.39805054"
"Universidad Nacional de Colombia M2","2013-04-14","","35.96866083"
"Universidad Nacional de Colombia M2","2013-04-13","","33.85734704"
"Universidad Nacional de Colombia M2","2013-04-12","","45.69851533"
"Universidad Nacional de Colombia M2","2013-04-11","","75.70208029"
"Universidad Nacional de Colombia M2","2013-04-10","","29.34565514"
"Universidad Nacional de Colombia M2","2013-04-09","","34.36609471"
"Universidad Nacional de Colombia M2","2013-04-08","","32.73115848"
"Universidad Nacional de Colombia M2","2013-04-07","","26.14535413"
"Universidad Nacional de Colombia M2","2013-04-06","","32.53459785"
"Universidad Nacional de Colombia M2","2013-04-05","","53.27890275"
"Universidad Nacional de Colombia M2","2013-04-04","","35.07835163"
"Universidad Nacional de Colombia M2","2013-04-03","","23.17247922"
"Universidad Nacional de Colombia M2","2013-04-02","","31.3517518"
"Universidad Nacional de Colombia M2","2013-04-01","","41.95919725"
"Universidad Nacional de Colombia M2","2013-03-31","","29.27916667"
"Universidad Nacional de Colombia M2","2013-03-30","","33.7125"
"Universidad Nacional de Colombia M2","2013-03-29","","8.75"
"Universidad Nacional de Colombia M2","2013-03-28","","32.01666667"
"Universidad Nacional de Colombia M2","2013-03-27","","24.8625"
"Universidad Nacional de Colombia M2","2013-03-26","","40.84166667"
"Universidad Nacional de Colombia M2","2013-03-25","","34.61666667"
"Universidad Nacional de Colombia M2","2013-03-24","","36.8125"
"Universidad Nacional de Colombia M2","2013-03-23","","44.69166667"
"Universidad Nacional de Colombia M2","2013-03-22","","82.48333333"
"Universidad Nacional de Colombia M2","2013-03-21","","106.5875"
"Universidad Nacional de Colombia M2","2013-03-20","","62.65"
"Universidad Nacional de Colombia M2","2013-03-19","","82.525"
"Universidad Nacional de Colombia M2","2013-03-18","","96.60416667"
"Universidad Nacional de Colombia M2","2013-03-17","","36.2875"
"Universidad Nacional de Colombia M2","2013-03-16","","33.36666667"
"Universidad Nacional de Colombia M2","2013-03-15","","39.80833333"
"Universidad Nacional de Colombia M2","2013-03-14","","93.86666667"
"Universidad Nacional de Colombia M2","2013-03-13","","53.58666667"
"Universidad Nacional de Colombia M2","2013-03-11","","44.18"
"Universidad Nacional de Colombia M2","2013-03-10","","24.41666667"
"Universidad Nacional de Colombia M2","2013-03-09","","43.16666667"
"Universidad Nacional de Colombia M2","2013-03-08","","34.41666667"
"Universidad Nacional de Colombia M2","2013-03-07","","35.45833333"
"Universidad Nacional de Colombia M2","2013-03-06","","37.70833333"
