"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-03","","22.22667361"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-02","","20.81420139"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-01","","20.18039583"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-30","","21.34468841"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-29","","20.58777083"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-28","","20.58138195"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-27","","21.04829167"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-26","","20.96205556"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-25","","20.56602778"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-24","","21.24726389"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-23","","23.00570139"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-22","","21.28476389"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-21","","22.17500694"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-20","","21.6405625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-19","","23.97008333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-18","","24.62740972"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-17","","23.23047917"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-16","","24.88606944"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-15","","24.39183333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-14","","24.33361111"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-13","","24.75829861"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-12","","23.28607639"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-11","","21.05500694"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-10","","20.17575"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-09","","21.91575694"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-08","","21.82871528"
