"Estacion","Fecha inicial","Fecha final","NO2"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-30","","35.2701028"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-29","","41.50447352"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-28","","37.80921752"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-27","","27.78681306"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-26","","41.10484472"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-25","","44.41816356"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-24","","33.07281116"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-23","","30.83184078"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-22","","42.93925101"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-21","","40.49855757"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-20","","25.71840638"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-19","","32.08231466"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-18","","30.85132788"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-17","","33.41815062"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-16","","32.36654824"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-15","","38.18460455"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-14","","28.14652137"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-13","","25.72681813"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-12","","27.71156414"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-11","","37.33381556"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-10","","37.82082129"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-09","","36.88201288"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-08","","32.32430143"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-07","","29.51025025"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-06","","19.86932781"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-05","","37.36315797"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-04","","44.48700267"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-03","","30.15833761"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-02","","27.08016291"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-07-01","","38.8428992"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-30","","22.59189409"
