"Estacion","Fecha inicial","Fecha final","NO"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-09","","41.65068027"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-08","","27.13908136"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-07","","43.96569487"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-06","","20.62113366"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-05","","44.1667943"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-04","","34.76218162"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-03","","33.94986298"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-02","","16.45248027"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-25","","105.61512639"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-24","","98.86506227"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-23","","31.41949641"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-22","","37.31732791"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-21","","30.84149908"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-20","","59.25430452"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-19","","56.87948032"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-18","","60.96517867"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-17","","53.13070222"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-16","","73.21979521"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-15","","56.86268796"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-14","","72.65492618"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-13","","54.03242506"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-12","","104.42875863"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-11","","66.98971426"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-10","","47.15537854"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-09","","41.21243866"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-05","","37.29516671"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-04","","29.89254709"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-03","","43.26445311"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-02","","22.99605598"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-01","","16.41070379"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-31","","48.59116926"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-30","","36.14905838"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-29","","43.59522058"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-28","","66.60247317"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-27","","40.88189604"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-26","","36.04445622"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-25","","16.13991047"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-24","","44.563842"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-23","","39.59557411"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-22","","50.67747519"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-21","","53.88317956"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-20","","45.2008272"
