"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-07-14","","25.87858334"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-16","","21.31137208"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-15","","22.11936111"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-14","","20.36744445"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-13","","20.76291667"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-12","","21.53849306"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-11","","21.2215625"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-10","","22.42610417"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-09","","22.3793125"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-08","","24.9296875"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-07","","23.85986806"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-06","","22.06724306"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-05","","23.18092361"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-04","","23.23165972"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-03","","24.15464583"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-02","","23.7945625"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-06-01","","22.83650694"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-31","","23.87922464"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-30","","23.75842361"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-29","","25.44427778"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-28","","24.06123611"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-27","","21.97071528"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-26","","23.41884028"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-25","","24.88505556"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-24","","24.30379167"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-23","","24.37217361"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-22","","22.37986111"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-21","","22.22334722"
