"Estacion","Fecha inicial","Fecha final","NO2"
"TANQUES EPM - GIRARDOTA","2025-05-02","","19.31470097"
"TANQUES EPM - GIRARDOTA","2025-05-01","","24.37911985"
"TANQUES EPM - GIRARDOTA","2025-04-30","","12.87720353"
"TANQUES EPM - GIRARDOTA","2025-04-29","","19.58649532"
"TANQUES EPM - GIRARDOTA","2025-04-28","","24.49108329"
"TANQUES EPM - GIRARDOTA","2025-04-27","","17.64310207"
"TANQUES EPM - GIRARDOTA","2025-04-26","","19.32934433"
"TANQUES EPM - GIRARDOTA","2025-04-25","","25.29690486"
"TANQUES EPM - GIRARDOTA","2025-04-24","","16.08961266"
"TANQUES EPM - GIRARDOTA","2025-04-23","","14.51036864"
"TANQUES EPM - GIRARDOTA","2025-04-22","","22.27257878"
"TANQUES EPM - GIRARDOTA","2025-04-21","","19.49604372"
"TANQUES EPM - GIRARDOTA","2025-04-20","","14.41872777"
"TANQUES EPM - GIRARDOTA","2025-04-19","","12.84046949"
"TANQUES EPM - GIRARDOTA","2025-04-18","","13.95896182"
"TANQUES EPM - GIRARDOTA","2025-04-17","","21.4591351"
"TANQUES EPM - GIRARDOTA","2025-04-16","","24.02937466"
"TANQUES EPM - GIRARDOTA","2025-04-15","","22.14836923"
"TANQUES EPM - GIRARDOTA","2025-04-14","","18.60990089"
"TANQUES EPM - GIRARDOTA","2025-04-13","","13.22587939"
"TANQUES EPM - GIRARDOTA","2025-04-12","","20.3062315"
"TANQUES EPM - GIRARDOTA","2025-04-11","","20.66658747"
"TANQUES EPM - GIRARDOTA","2025-04-10","","20.29826926"
"TANQUES EPM - GIRARDOTA","2025-04-09","","16.48241083"
"TANQUES EPM - GIRARDOTA","2025-04-08","","20.26428298"
"TANQUES EPM - GIRARDOTA","2025-04-07","","20.71777524"
"TANQUES EPM - GIRARDOTA","2025-04-06","","25.5661831"
"TANQUES EPM - GIRARDOTA","2025-04-05","","29.81677111"
"TANQUES EPM - GIRARDOTA","2025-04-04","","24.71718955"
"TANQUES EPM - GIRARDOTA","2025-04-03","","22.46215797"
"TANQUES EPM - GIRARDOTA","2025-04-02","","24.86303072"
"TANQUES EPM - GIRARDOTA","2025-04-01","","15.67177354"
"TANQUES EPM - GIRARDOTA","2025-03-31","","20.06823726"
"TANQUES EPM - GIRARDOTA","2025-03-30","","21.41739564"
"TANQUES EPM - GIRARDOTA","2025-03-29","","27.50260046"
"TANQUES EPM - GIRARDOTA","2025-03-28","","23.38910241"
"TANQUES EPM - GIRARDOTA","2025-03-27","","26.77858113"
"TANQUES EPM - GIRARDOTA","2025-03-26","","21.02796424"
"TANQUES EPM - GIRARDOTA","2025-03-25","","24.98879568"
"TANQUES EPM - GIRARDOTA","2025-03-24","","17.65425134"
"TANQUES EPM - GIRARDOTA","2025-03-23","","16.99753357"
"TANQUES EPM - GIRARDOTA","2025-03-22","","21.64668542"
"TANQUES EPM - GIRARDOTA","2025-03-21","","17.8228035"
"TANQUES EPM - GIRARDOTA","2025-03-20","","20.642493"
"TANQUES EPM - GIRARDOTA","2025-03-19","","17.30976429"
"TANQUES EPM - GIRARDOTA","2025-03-18","","24.06617065"
"TANQUES EPM - GIRARDOTA","2025-03-17","","18.77308017"
"TANQUES EPM - GIRARDOTA","2025-03-16","","22.26373937"
"TANQUES EPM - GIRARDOTA","2025-03-15","","24.36927068"
"TANQUES EPM - GIRARDOTA","2025-03-14","","28.11955299"
"TANQUES EPM - GIRARDOTA","2025-03-13","","20.18255584"
"TANQUES EPM - GIRARDOTA","2025-03-12","","27.60454464"
"TANQUES EPM - GIRARDOTA","2025-03-11","","17.99986238"
"TANQUES EPM - GIRARDOTA","2025-03-10","","11.27702837"
"TANQUES EPM - GIRARDOTA","2025-03-09","","13.79089883"
"TANQUES EPM - GIRARDOTA","2025-03-08","","14.11884132"
"TANQUES EPM - GIRARDOTA","2025-03-07","","20.06611395"
"TANQUES EPM - GIRARDOTA","2025-03-06","","19.32437375"
"TANQUES EPM - GIRARDOTA","2025-03-05","","20.88004668"
