"Estacion","Fecha inicial","Fecha final","PST"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-07-25","","125.47489067"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-07-22","","113.73948144"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-07-19","","137.2713368"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-07-16","","77.52046089"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-07-13","","126.9729995"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-07-10","","145.64646645"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-07-07","","146.50746302"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-07-04","","126.60220258"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-07-01","","149.04807464"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-06-28","","130.61155916"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-06-25","","85.21903152"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-06-22","","178.63745516"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-06-19","","76.20850181"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-06-16","","120.77569414"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-06-13","","199.43950644"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-06-10","","131.14456669"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-06-07","","133.28484742"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-06-04","","98.671309"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-06-01","","172.40295562"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-05-29","","115.68051851"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-05-26","","128.25056183"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-05-23","","143.83907958"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-05-20","","182.80065033"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-05-17","","138.72268141"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-05-14","","108.42072244"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-05-11","","174.68534914"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-05-08","","178.15684885"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-05-05","","130.23767557"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-05-02","","146.44020078"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-04-29","","118.15073094"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-04-26","","152.56222809"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-04-23","","114.18240706"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-04-20","","141.43658252"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-04-17","","148.01028135"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-04-11","","154.64376341"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-04-08","","123.48040026"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-04-05","","157.96027122"
