"Estacion","Fecha inicial","Fecha final","DViento"
"UNIVERSIDAD DE MEDELLÍN","2025-05-05","","169.49164603"
"UNIVERSIDAD DE MEDELLÍN","2025-05-04","","173.620082"
"UNIVERSIDAD DE MEDELLÍN","2025-05-03","","170.30824922"
"UNIVERSIDAD DE MEDELLÍN","2025-05-02","","163.08951733"
"UNIVERSIDAD DE MEDELLÍN","2025-05-01","","199.53522135"
"UNIVERSIDAD DE MEDELLÍN","2025-04-30","","175.11856353"
"UNIVERSIDAD DE MEDELLÍN","2025-04-29","","180.33994749"
"UNIVERSIDAD DE MEDELLÍN","2025-04-28","","184.85969782"
"UNIVERSIDAD DE MEDELLÍN","2025-04-27","","181.58329397"
"UNIVERSIDAD DE MEDELLÍN","2025-04-26","","215.53070212"
"UNIVERSIDAD DE MEDELLÍN","2025-04-25","","201.9768884"
"UNIVERSIDAD DE MEDELLÍN","2025-04-24","","160.78341934"
"UNIVERSIDAD DE MEDELLÍN","2025-04-23","","208.02368837"
"UNIVERSIDAD DE MEDELLÍN","2025-04-22","","214.38631075"
"UNIVERSIDAD DE MEDELLÍN","2025-04-21","","195.91049432"
"UNIVERSIDAD DE MEDELLÍN","2025-04-20","","201.8800757"
"UNIVERSIDAD DE MEDELLÍN","2025-04-19","","204.64441793"
"UNIVERSIDAD DE MEDELLÍN","2025-04-18","","180.83141606"
"UNIVERSIDAD DE MEDELLÍN","2025-04-17","","223.16663588"
"UNIVERSIDAD DE MEDELLÍN","2025-04-16","","177.26524913"
"UNIVERSIDAD DE MEDELLÍN","2025-04-15","","198.48822851"
"UNIVERSIDAD DE MEDELLÍN","2025-04-14","","185.99456088"
"UNIVERSIDAD DE MEDELLÍN","2025-04-13","","187.33072557"
"UNIVERSIDAD DE MEDELLÍN","2025-04-12","","181.52560893"
"UNIVERSIDAD DE MEDELLÍN","2025-04-11","","181.07614977"
"UNIVERSIDAD DE MEDELLÍN","2025-04-10","","199.19094694"
"UNIVERSIDAD DE MEDELLÍN","2025-04-09","","188.35813599"
"UNIVERSIDAD DE MEDELLÍN","2025-04-08","","211.72182454"
"UNIVERSIDAD DE MEDELLÍN","2025-04-07","","170.16112279"
"UNIVERSIDAD DE MEDELLÍN","2025-04-06","","203.18604486"
"UNIVERSIDAD DE MEDELLÍN","2025-04-05","","180.126549"
"UNIVERSIDAD DE MEDELLÍN","2025-04-04","","170.3840464"
