"Estacion","Fecha inicial","Fecha final","NO"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-03","","5.12387791"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-02","","4.24297429"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-01","","6.68415466"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-31","","3.10011591"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-30","","3.43500041"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-29","","2.8837498"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-28","","2.29784749"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-27","","4.21085537"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-26","","3.755625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-25","","3.24326383"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-24","","4.09444443"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-23","","3.01851686"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-22","","5.64615695"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-21","","1.3776967"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-20","","1.61455362"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-19","","3.1021739"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-18","","4.489457"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-17","","0.6894841"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-11","","1.533889"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-10","","4.31300904"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-09","","2.89402767"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-08","","2.9086113"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-07","","1.87402772"
