"Estacion","Fecha inicial","Fecha final","RGlobal"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-03","","143.19166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-02","","128.86666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-01","","154.50833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-30","","199.2"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-29","","155.72083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-28","","154.38333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-27","","126.14166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-26","","181.475"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-25","","157.46666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-24","","168.29583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-23","","95.6"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-22","","141.81666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-21","","146.56086957"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-20","","173.41666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-19","","117.45833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-18","","181.84583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-17","","151.7"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-16","","116.84583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-15","","146.37916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-14","","95.16666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-13","","99.65833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-12","","107.72083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-11","","102.775"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-10","","153.93333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-09","","108.325"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-08","","47.08333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-07","","119.57083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-06","","201.01666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-05","","179.48333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-04","","84.2"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-03","","118.10833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-02","","141.84166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-01","","72.05"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-31","","150.6173913"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-30","","152.5875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-29","","124.525"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-28","","136.12083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-27","","117.5"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-26","","164.275"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-25","","212.34166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-24","","140.30416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-23","","194.40833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-22","","157.78333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-21","","147.19166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-20","","155.2375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-19","","114.1875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-18","","195.20833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-17","","198.42916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-16","","162.04583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-15","","99.07083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-14","","135.42083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-13","","150.80416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-12","","208.05"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-11","","219.30416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-10","","127.35416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-09","","181.15"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-08","","111.48333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-07","","106.35652174"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-06","","141.96521739"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-05","","166.61666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-04","","133.40833333"
