"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-27","","21.52506944"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-26","","21.13343737"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-25","","22.32826389"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-24","","23.37506944"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-23","","22.7821669"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-22","","22.9697695"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-21","","22.66673611"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-20","","23.06833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-19","","22.29805556"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-18","","22.42472222"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-17","","23.20208333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-16","","22.69422515"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-15","","22.69244821"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-14","","22.17507992"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-13","","22.273125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-12","","22.01896564"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-11","","21.8689881"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-10","","22.14927862"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-09","","21.41184824"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-08","","22.59756945"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-07","","22.40056237"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-06","","20.83402778"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-05","","21.33805556"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-04","","21.27718574"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-03","","22.0335947"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-02","","22.62554094"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-07-01","","22.55310761"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-30","","20.44545455"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-29","","24.24166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-28","","23.225"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-27","","20.95416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-26","","21.9375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-25","","23.63333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-24","","23.0625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-23","","23.37916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-22","","21.02727273"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-21","","21.19583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-20","","20.69166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-19","","21.14545455"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-18","","20.29090909"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-17","","20.475"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-16","","19.6875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-15","","19.29166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-14","","20.90416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-13","","21.35"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-12","","23.5625"
