"Estacion","Fecha inicial","Fecha final","NOx"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-31","","11.40434317"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-30","","11.32811425"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-29","","17.8555785"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-28","","10.12112271"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-27","","12.802847"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-26","","11.00847782"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-25","","8.63005763"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-24","","17.4380878"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-23","","10.75415529"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-22","","15.1408329"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-21","","12.22285432"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-20","","19.56107572"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-19","","7.20559013"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-18","","11.38237208"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-17","","21.63837357"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-12","","11.86664178"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-11","","21.3664384"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-10","","19.11680546"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-09","","13.1223489"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-08","","15.86742988"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-07","","10.07144671"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-06","","13.42531918"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-04","","4.93111073"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-03","","13.99007042"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-02","","11.87108756"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-08-01","","15.9072687"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-31","","8.16584682"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-30","","10.54831044"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-29","","9.65729173"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-28","","7.33075748"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-27","","12.36032438"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-26","","12.10713384"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-25","","9.46688402"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-24","","11.98426803"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-23","","8.20206741"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-22","","13.82222242"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-21","","5.42320577"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-20","","7.70684308"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-19","","10.9362155"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-18","","10.7203023"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-17","","9.26091314"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-11","","6.413333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-10","","10.5375235"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-09","","7.13694471"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-08","","9.28983804"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-07","","5.65792829"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-06","","8.02777075"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-05","","10.021887"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-04","","9.93491933"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-03","","7.70003367"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-02","","22.18669229"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-01","","6.95153961"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-30","","7.70065204"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-29","","14.39375529"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-28","","17.2858917"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-27","","15.97079842"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-26","","17.3359386"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-25","","17.14097615"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-24","","13.36584704"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-23","","4.26106963"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-22","","6.64582502"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-21","","9.60660327"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-20","","9.70356526"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-19","","12.7746286"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-18","","11.55974491"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-17","","9.06582098"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-16","","8.24844975"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-15","","13.59906237"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-14","","15.3647473"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-13","","12.39525389"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-12","","7.94914053"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-11","","12.06005032"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-10","","2.92813508"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-09","","2.50977791"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-08","","13.42238348"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-07","","6.83600356"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-06","","12.40151455"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-05","","6.9927775"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-04","","12.79118437"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-03","","1.97474074"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-02","","7.00135133"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-01","","16.19250024"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-31","","20.59687535"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-30","","12.79946958"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-29","","15.01033105"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-28","","9.99412567"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-27","","8.63106443"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-26","","5.0316941"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-25","","7.44104147"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-24","","14.80034713"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-23","","21.97883211"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-22","","18.12593771"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-21","","19.16231242"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-20","","17.71142481"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-19","","4.28162727"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-18","","6.49138876"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-17","","19.35266816"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-16","","38.207813"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-15","","11.32925891"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-14","","6.57646453"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-13","","5.07885431"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-12","","3.50647365"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-11","","6.85734467"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-10","","11.73200102"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-09","","18.67079874"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-08","","8.85530202"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-07","","13.17539404"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-06","","15.02681013"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-05","","10.85616981"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-04","","23.57044163"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-03","","20.39359925"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-02","","20.84193158"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-01","","8.12209093"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-30","","14.39921955"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-29","","18.44814725"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-28","","10.75013306"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-27","","12.88374818"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-26","","18.00479861"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-25","","7.60407344"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-24","","10.74508133"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-23","","8.09188087"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-22","","11.30335567"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-21","","8.12283081"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-20","","19.764441"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-19","","25.74445724"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-18","","18.66727983"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-17","","9.7566661"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-16","","7.57664496"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-15","","13.2532782"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-14","","5.77693277"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-13","","11.35549792"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-12","","13.18341708"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-11","","11.0402776"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-10","","9.13740522"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-09","","6.49494303"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-08","","9.20162101"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-07","","2.59877301"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-06","","8.23332654"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-05","","7.88105456"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-04","","8.1467924"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-03","","7.66825789"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-02","","8.87945599"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-01","","8.39420727"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-31","","3.66666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-30","","4.8125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-29","","1.875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-28","","1.91666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-27","","9.125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-26","","9.08333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-25","","3.25"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-24","","10.0"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-23","","10.04166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-22","","17.25"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-21","","19.70833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-20","","9.79166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-19","","27.95833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-18","","17.58333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-17","","7.54166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-16","","7.95833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-15","","13.34782609"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-14","","15.54166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-13","","15.91666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-12","","9.66666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-11","","8.25"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-10","","5.70833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-09","","8.875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-08","","9.83333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-07","","8.58333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-06","","9.58333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-05","","6.58333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-04","","11.33333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-03","","6.79166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-02","","6.375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-01","","12.875"
