"Estacion","Fecha inicial","Fecha final","NOx"
"ESTACIÓN TRÁFICO CENTRO","2013-05-02","","70.33263833"
"ESTACIÓN TRÁFICO CENTRO","2013-05-01","","46.25813708"
"ESTACIÓN TRÁFICO CENTRO","2013-04-30","","66.47514042"
"ESTACIÓN TRÁFICO CENTRO","2013-04-29","","54.46408625"
"ESTACIÓN TRÁFICO CENTRO","2013-04-28","","28.94151583"
"ESTACIÓN TRÁFICO CENTRO","2013-04-27","","59.59921292"
"ESTACIÓN TRÁFICO CENTRO","2013-04-26","","65.426342"
"ESTACIÓN TRÁFICO CENTRO","2013-04-25","","38.96024174"
"ESTACIÓN TRÁFICO CENTRO","2013-04-24","","47.066511"
"ESTACIÓN TRÁFICO CENTRO","2013-04-23","","44.60896879"
"ESTACIÓN TRÁFICO CENTRO","2013-04-22","","59.19700333"
"ESTACIÓN TRÁFICO CENTRO","2013-04-21","","36.00392417"
"ESTACIÓN TRÁFICO CENTRO","2013-04-20","","62.45723958"
"ESTACIÓN TRÁFICO CENTRO","2013-04-19","","77.14639958"
"ESTACIÓN TRÁFICO CENTRO","2013-04-18","","69.56822271"
"ESTACIÓN TRÁFICO CENTRO","2013-04-17","","42.44582258"
"ESTACIÓN TRÁFICO CENTRO","2013-04-16","","49.91279958"
"ESTACIÓN TRÁFICO CENTRO","2013-04-15","","48.10016522"
"ESTACIÓN TRÁFICO CENTRO","2013-04-14","","26.74848417"
"ESTACIÓN TRÁFICO CENTRO","2013-04-13","","45.37528208"
"ESTACIÓN TRÁFICO CENTRO","2013-04-12","","63.18463"
"ESTACIÓN TRÁFICO CENTRO","2013-04-11","","55.42871392"
"ESTACIÓN TRÁFICO CENTRO","2013-04-10","","45.26892333"
"ESTACIÓN TRÁFICO CENTRO","2013-04-09","","40.29030167"
"ESTACIÓN TRÁFICO CENTRO","2013-04-08","","44.42942083"
"ESTACIÓN TRÁFICO CENTRO","2013-04-07","","22.96710729"
"ESTACIÓN TRÁFICO CENTRO","2013-04-06","","46.10868"
"ESTACIÓN TRÁFICO CENTRO","2013-04-05","","49.6480075"
"ESTACIÓN TRÁFICO CENTRO","2013-04-04","","46.97418792"
"ESTACIÓN TRÁFICO CENTRO","2013-04-03","","40.75763988"
"ESTACIÓN TRÁFICO CENTRO","2013-04-02","","42.88098321"
"ESTACIÓN TRÁFICO CENTRO","2013-04-01","","47.29686196"
"ESTACIÓN TRÁFICO CENTRO","2013-03-31","","18.79166667"
"ESTACIÓN TRÁFICO CENTRO","2013-03-30","","35.95833333"
"ESTACIÓN TRÁFICO CENTRO","2013-03-29","","11.04166667"
"ESTACIÓN TRÁFICO CENTRO","2013-03-28","","26.58333333"
"ESTACIÓN TRÁFICO CENTRO","2013-03-27","","53.73333333"
"ESTACIÓN TRÁFICO CENTRO","2013-03-24","","34.66666667"
"ESTACIÓN TRÁFICO CENTRO","2013-03-23","","46.20833333"
"ESTACIÓN TRÁFICO CENTRO","2013-03-22","","67.16666667"
"ESTACIÓN TRÁFICO CENTRO","2013-03-21","","58.95833333"
"ESTACIÓN TRÁFICO CENTRO","2013-03-20","","60.58333333"
"ESTACIÓN TRÁFICO CENTRO","2013-03-19","","59.08333333"
"ESTACIÓN TRÁFICO CENTRO","2013-03-18","","68.875"
"ESTACIÓN TRÁFICO CENTRO","2013-03-17","","27.33333333"
"ESTACIÓN TRÁFICO CENTRO","2013-03-16","","43.83333333"
"ESTACIÓN TRÁFICO CENTRO","2013-03-15","","51.5"
"ESTACIÓN TRÁFICO CENTRO","2013-03-14","","64.95833333"
"ESTACIÓN TRÁFICO CENTRO","2013-03-13","","48.91666667"
