"Estacion","Fecha inicial","Fecha final","NO"
"ESTACIÓN TRÁFICO CENTRO","2025-06-30","","14.73624736"
"ESTACIÓN TRÁFICO CENTRO","2025-06-29","","37.82387342"
"ESTACIÓN TRÁFICO CENTRO","2025-06-28","","27.44515089"
"ESTACIÓN TRÁFICO CENTRO","2025-06-27","","39.5438932"
"ESTACIÓN TRÁFICO CENTRO","2025-06-26","","38.28093616"
"ESTACIÓN TRÁFICO CENTRO","2025-06-25","","64.58454935"
"ESTACIÓN TRÁFICO CENTRO","2025-06-24","","60.96118243"
"ESTACIÓN TRÁFICO CENTRO","2025-06-23","","18.74294326"
"ESTACIÓN TRÁFICO CENTRO","2025-06-22","","15.1279846"
"ESTACIÓN TRÁFICO CENTRO","2025-06-21","","22.96317649"
"ESTACIÓN TRÁFICO CENTRO","2025-06-20","","32.71643237"
"ESTACIÓN TRÁFICO CENTRO","2025-06-19","","44.37379609"
"ESTACIÓN TRÁFICO CENTRO","2025-06-18","","52.35931864"
"ESTACIÓN TRÁFICO CENTRO","2025-06-17","","36.24124258"
"ESTACIÓN TRÁFICO CENTRO","2025-06-16","","45.01144763"
"ESTACIÓN TRÁFICO CENTRO","2025-06-15","","32.09176804"
"ESTACIÓN TRÁFICO CENTRO","2025-06-14","","50.10936624"
"ESTACIÓN TRÁFICO CENTRO","2025-06-13","","32.62328018"
"ESTACIÓN TRÁFICO CENTRO","2025-06-12","","72.52372505"
"ESTACIÓN TRÁFICO CENTRO","2025-06-11","","46.26213874"
"ESTACIÓN TRÁFICO CENTRO","2025-06-10","","28.04256725"
"ESTACIÓN TRÁFICO CENTRO","2025-06-09","","39.69403372"
"ESTACIÓN TRÁFICO CENTRO","2025-06-08","","19.69233659"
"ESTACIÓN TRÁFICO CENTRO","2025-06-07","","35.97989815"
"ESTACIÓN TRÁFICO CENTRO","2025-06-06","","40.11782348"
"ESTACIÓN TRÁFICO CENTRO","2025-06-05","","27.37248282"
"ESTACIÓN TRÁFICO CENTRO","2025-06-04","","26.09977465"
"ESTACIÓN TRÁFICO CENTRO","2025-06-03","","28.32817744"
"ESTACIÓN TRÁFICO CENTRO","2025-06-02","","17.73384012"
"ESTACIÓN TRÁFICO CENTRO","2025-06-01","","16.46049828"
"ESTACIÓN TRÁFICO CENTRO","2025-05-31","","49.46139973"
"ESTACIÓN TRÁFICO CENTRO","2025-05-30","","33.89391208"
"ESTACIÓN TRÁFICO CENTRO","2025-05-29","","37.45199891"
"ESTACIÓN TRÁFICO CENTRO","2025-05-28","","42.91786423"
"ESTACIÓN TRÁFICO CENTRO","2025-05-27","","30.08097509"
"ESTACIÓN TRÁFICO CENTRO","2025-05-26","","30.54395859"
"ESTACIÓN TRÁFICO CENTRO","2025-05-25","","12.13090198"
"ESTACIÓN TRÁFICO CENTRO","2025-05-24","","36.09879374"
"ESTACIÓN TRÁFICO CENTRO","2025-05-23","","29.42091496"
"ESTACIÓN TRÁFICO CENTRO","2025-05-22","","41.30939585"
"ESTACIÓN TRÁFICO CENTRO","2025-05-21","","39.05949634"
"ESTACIÓN TRÁFICO CENTRO","2025-05-20","","31.77456322"
"ESTACIÓN TRÁFICO CENTRO","2025-05-19","","24.15767194"
"ESTACIÓN TRÁFICO CENTRO","2025-05-18","","25.34014803"
"ESTACIÓN TRÁFICO CENTRO","2025-05-17","","30.24514054"
"ESTACIÓN TRÁFICO CENTRO","2025-05-16","","60.06747249"
"ESTACIÓN TRÁFICO CENTRO","2025-05-15","","56.00147935"
"ESTACIÓN TRÁFICO CENTRO","2025-05-14","","29.91780717"
"ESTACIÓN TRÁFICO CENTRO","2025-05-13","","33.84408175"
"ESTACIÓN TRÁFICO CENTRO","2025-05-12","","37.45035194"
"ESTACIÓN TRÁFICO CENTRO","2025-05-11","","25.44931877"
"ESTACIÓN TRÁFICO CENTRO","2025-05-10","","40.55613663"
"ESTACIÓN TRÁFICO CENTRO","2025-05-09","","63.55609175"
"ESTACIÓN TRÁFICO CENTRO","2025-05-08","","49.59213515"
"ESTACIÓN TRÁFICO CENTRO","2025-05-07","","35.48369073"
"ESTACIÓN TRÁFICO CENTRO","2025-05-06","","37.35758152"
"ESTACIÓN TRÁFICO CENTRO","2025-05-05","","31.69449037"
"ESTACIÓN TRÁFICO CENTRO","2025-05-04","","21.71311194"
"ESTACIÓN TRÁFICO CENTRO","2025-05-03","","56.58244064"
"ESTACIÓN TRÁFICO CENTRO","2025-05-02","","40.31168676"
"ESTACIÓN TRÁFICO CENTRO","2025-05-01","","35.88846563"
"ESTACIÓN TRÁFICO CENTRO","2025-04-30","","29.70503787"
"ESTACIÓN TRÁFICO CENTRO","2025-04-29","","46.38858731"
"ESTACIÓN TRÁFICO CENTRO","2025-04-28","","39.75228061"
"ESTACIÓN TRÁFICO CENTRO","2025-04-27","","20.34887369"
"ESTACIÓN TRÁFICO CENTRO","2025-04-26","","26.73759794"
"ESTACIÓN TRÁFICO CENTRO","2025-04-25","","42.78000442"
"ESTACIÓN TRÁFICO CENTRO","2025-04-24","","36.66143982"
"ESTACIÓN TRÁFICO CENTRO","2025-04-23","","28.12199694"
"ESTACIÓN TRÁFICO CENTRO","2025-04-22","","32.85955576"
"ESTACIÓN TRÁFICO CENTRO","2025-04-21","","45.80148348"
"ESTACIÓN TRÁFICO CENTRO","2025-04-20","","43.36901829"
"ESTACIÓN TRÁFICO CENTRO","2025-04-19","","15.37562532"
"ESTACIÓN TRÁFICO CENTRO","2025-04-18","","3.83666383"
"ESTACIÓN TRÁFICO CENTRO","2025-04-17","","7.74720118"
"ESTACIÓN TRÁFICO CENTRO","2025-04-16","","23.23183372"
"ESTACIÓN TRÁFICO CENTRO","2025-04-15","","26.50301601"
"ESTACIÓN TRÁFICO CENTRO","2025-04-14","","22.42114618"
"ESTACIÓN TRÁFICO CENTRO","2025-04-13","","9.69468705"
"ESTACIÓN TRÁFICO CENTRO","2025-04-12","","26.79491475"
"ESTACIÓN TRÁFICO CENTRO","2025-04-11","","24.80495991"
"ESTACIÓN TRÁFICO CENTRO","2025-04-10","","37.68755691"
"ESTACIÓN TRÁFICO CENTRO","2025-04-09","","37.88311315"
"ESTACIÓN TRÁFICO CENTRO","2025-04-08","","32.0706943"
"ESTACIÓN TRÁFICO CENTRO","2025-04-07","","36.27789345"
"ESTACIÓN TRÁFICO CENTRO","2025-04-06","","25.22381624"
"ESTACIÓN TRÁFICO CENTRO","2025-04-05","","33.64681874"
"ESTACIÓN TRÁFICO CENTRO","2025-04-04","","42.56945609"
"ESTACIÓN TRÁFICO CENTRO","2025-04-03","","37.25970448"
"ESTACIÓN TRÁFICO CENTRO","2025-04-02","","29.45093635"
"ESTACIÓN TRÁFICO CENTRO","2025-04-01","","21.07100857"
"ESTACIÓN TRÁFICO CENTRO","2025-03-31","","41.93071607"
"ESTACIÓN TRÁFICO CENTRO","2025-03-30","","32.59933049"
"ESTACIÓN TRÁFICO CENTRO","2025-03-29","","47.46979825"
"ESTACIÓN TRÁFICO CENTRO","2025-03-28","","53.1159693"
"ESTACIÓN TRÁFICO CENTRO","2025-03-27","","35.85202381"
"ESTACIÓN TRÁFICO CENTRO","2025-03-26","","41.79438757"
"ESTACIÓN TRÁFICO CENTRO","2025-03-25","","39.12320099"
"ESTACIÓN TRÁFICO CENTRO","2025-03-24","","7.03870487"
"ESTACIÓN TRÁFICO CENTRO","2025-03-23","","10.75935093"
"ESTACIÓN TRÁFICO CENTRO","2025-03-22","","22.22188552"
"ESTACIÓN TRÁFICO CENTRO","2025-03-21","","29.78380561"
"ESTACIÓN TRÁFICO CENTRO","2025-03-20","","22.80745117"
"ESTACIÓN TRÁFICO CENTRO","2025-03-19","","22.93524374"
"ESTACIÓN TRÁFICO CENTRO","2025-03-18","","36.1092187"
"ESTACIÓN TRÁFICO CENTRO","2025-03-17","","41.20360811"
"ESTACIÓN TRÁFICO CENTRO","2025-03-16","","15.57450996"
"ESTACIÓN TRÁFICO CENTRO","2025-03-15","","25.55981819"
"ESTACIÓN TRÁFICO CENTRO","2025-03-14","","27.8486682"
"ESTACIÓN TRÁFICO CENTRO","2025-03-13","","40.91483174"
"ESTACIÓN TRÁFICO CENTRO","2025-03-12","","54.87899786"
"ESTACIÓN TRÁFICO CENTRO","2025-03-11","","31.37863512"
"ESTACIÓN TRÁFICO CENTRO","2025-03-10","","31.31726614"
"ESTACIÓN TRÁFICO CENTRO","2025-03-09","","12.29076662"
"ESTACIÓN TRÁFICO CENTRO","2025-03-08","","21.3005239"
"ESTACIÓN TRÁFICO CENTRO","2025-03-07","","35.54937816"
"ESTACIÓN TRÁFICO CENTRO","2025-03-06","","33.48145033"
"ESTACIÓN TRÁFICO CENTRO","2025-03-05","","41.04431071"
"ESTACIÓN TRÁFICO CENTRO","2025-03-04","","47.03970753"
"ESTACIÓN TRÁFICO CENTRO","2025-03-03","","29.73917249"
"ESTACIÓN TRÁFICO CENTRO","2025-03-02","","15.4712007"
"ESTACIÓN TRÁFICO CENTRO","2025-03-01","","43.42045949"
"ESTACIÓN TRÁFICO CENTRO","2025-02-28","","46.20411582"
"ESTACIÓN TRÁFICO CENTRO","2025-02-27","","30.62007098"
"ESTACIÓN TRÁFICO CENTRO","2025-02-26","","43.48569212"
"ESTACIÓN TRÁFICO CENTRO","2025-02-25","","66.56288389"
"ESTACIÓN TRÁFICO CENTRO","2025-02-24","","44.24103011"
"ESTACIÓN TRÁFICO CENTRO","2025-02-23","","16.03632525"
"ESTACIÓN TRÁFICO CENTRO","2025-02-22","","39.99752767"
"ESTACIÓN TRÁFICO CENTRO","2025-02-21","","30.24533984"
"ESTACIÓN TRÁFICO CENTRO","2025-02-20","","28.65045968"
"ESTACIÓN TRÁFICO CENTRO","2025-02-19","","30.45385427"
