"Estacion","Fecha inicial","Fecha final","PLiquida"
"ESTACIÓN TRÁFICO CENTRO","2012-10-27","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-10-26","","0.02083333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-25","","0.47916667"
"ESTACIÓN TRÁFICO CENTRO","2012-10-24","","0.375"
"ESTACIÓN TRÁFICO CENTRO","2012-10-23","","0.02083333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-22","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-10-21","","1.70833333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-20","","0.02083333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-19","","0.83333333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-18","","0.39583333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-17","","1.54166667"
"ESTACIÓN TRÁFICO CENTRO","2012-10-16","","0.375"
"ESTACIÓN TRÁFICO CENTRO","2012-10-15","","1.20833333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-14","","0.45833333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-13","","0.27083333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-12","","0.5"
"ESTACIÓN TRÁFICO CENTRO","2012-10-11","","0.47916667"
"ESTACIÓN TRÁFICO CENTRO","2012-10-10","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-10-09","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-10-08","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-10-07","","0.33333333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-06","","0.27083333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-05","","0.45833333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-04","","0.20833333"
"ESTACIÓN TRÁFICO CENTRO","2012-10-03","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-10-02","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-10-01","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-09-30","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-09-29","","0.01304348"
"ESTACIÓN TRÁFICO CENTRO","2012-09-28","","0.3625"
"ESTACIÓN TRÁFICO CENTRO","2012-09-27","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-09-26","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-09-25","","0.0"
