"Estacion","Fecha inicial","Fecha final","SO2"
"ESTACIÓN TRÁFICO CENTRO","2025-02-15","","5.8041388"
"ESTACIÓN TRÁFICO CENTRO","2025-02-14","","9.2727639"
"ESTACIÓN TRÁFICO CENTRO","2025-02-13","","9.43190081"
"ESTACIÓN TRÁFICO CENTRO","2025-02-12","","11.19358614"
"ESTACIÓN TRÁFICO CENTRO","2025-02-11","","7.62484568"
"ESTACIÓN TRÁFICO CENTRO","2025-02-10","","12.95302927"
"ESTACIÓN TRÁFICO CENTRO","2025-02-09","","10.09678302"
"ESTACIÓN TRÁFICO CENTRO","2025-02-08","","7.42557621"
"ESTACIÓN TRÁFICO CENTRO","2025-02-07","","8.81779039"
"ESTACIÓN TRÁFICO CENTRO","2025-02-06","","9.82957887"
"ESTACIÓN TRÁFICO CENTRO","2025-02-05","","7.79997722"
"ESTACIÓN TRÁFICO CENTRO","2025-02-04","","6.23373895"
"ESTACIÓN TRÁFICO CENTRO","2025-02-03","","6.71823523"
"ESTACIÓN TRÁFICO CENTRO","2025-02-02","","6.68258052"
"ESTACIÓN TRÁFICO CENTRO","2025-02-01","","9.10160413"
"ESTACIÓN TRÁFICO CENTRO","2025-01-31","","6.31033205"
"ESTACIÓN TRÁFICO CENTRO","2025-01-30","","7.60947241"
"ESTACIÓN TRÁFICO CENTRO","2025-01-29","","11.78386818"
"ESTACIÓN TRÁFICO CENTRO","2025-01-28","","8.70039737"
"ESTACIÓN TRÁFICO CENTRO","2025-01-27","","10.23583728"
"ESTACIÓN TRÁFICO CENTRO","2025-01-26","","11.24953189"
"ESTACIÓN TRÁFICO CENTRO","2025-01-25","","12.77881237"
"ESTACIÓN TRÁFICO CENTRO","2025-01-24","","16.58695842"
"ESTACIÓN TRÁFICO CENTRO","2025-01-23","","14.37840259"
"ESTACIÓN TRÁFICO CENTRO","2025-01-22","","13.50537403"
"ESTACIÓN TRÁFICO CENTRO","2025-01-21","","11.50202896"
"ESTACIÓN TRÁFICO CENTRO","2025-01-20","","9.52263168"
"ESTACIÓN TRÁFICO CENTRO","2025-01-19","","7.70628176"
"ESTACIÓN TRÁFICO CENTRO","2025-01-18","","9.34454032"
"ESTACIÓN TRÁFICO CENTRO","2025-01-17","","7.48975753"
"ESTACIÓN TRÁFICO CENTRO","2025-01-16","","11.67855595"
"ESTACIÓN TRÁFICO CENTRO","2025-01-15","","11.49868501"
"ESTACIÓN TRÁFICO CENTRO","2025-01-14","","11.60155102"
"ESTACIÓN TRÁFICO CENTRO","2025-01-13","","11.55436564"
"ESTACIÓN TRÁFICO CENTRO","2025-01-12","","6.2184462"
"ESTACIÓN TRÁFICO CENTRO","2025-01-11","","8.23795992"
"ESTACIÓN TRÁFICO CENTRO","2025-01-10","","6.16056812"
"ESTACIÓN TRÁFICO CENTRO","2025-01-09","","7.84053609"
"ESTACIÓN TRÁFICO CENTRO","2025-01-08","","6.45432082"
"ESTACIÓN TRÁFICO CENTRO","2025-01-07","","6.23204012"
"ESTACIÓN TRÁFICO CENTRO","2025-01-06","","6.10905732"
"ESTACIÓN TRÁFICO CENTRO","2025-01-05","","3.37840027"
"ESTACIÓN TRÁFICO CENTRO","2025-01-04","","6.29012442"
"ESTACIÓN TRÁFICO CENTRO","2025-01-03","","7.26521619"
"ESTACIÓN TRÁFICO CENTRO","2025-01-02","","6.60563887"
"ESTACIÓN TRÁFICO CENTRO","2025-01-01","","4.45025895"
"ESTACIÓN TRÁFICO CENTRO","2024-12-31","","7.03676911"
"ESTACIÓN TRÁFICO CENTRO","2024-12-30","","7.54855977"
"ESTACIÓN TRÁFICO CENTRO","2024-12-29","","6.84390616"
"ESTACIÓN TRÁFICO CENTRO","2024-12-28","","8.02499507"
"ESTACIÓN TRÁFICO CENTRO","2024-12-27","","9.71585977"
"ESTACIÓN TRÁFICO CENTRO","2024-12-26","","7.16611336"
