"Estacion","Fecha inicial","Fecha final","PLiquida"
"MEDELLÍN - SANTA ELENA","2025-03-26","","0.03583333"
"MEDELLÍN - SANTA ELENA","2025-03-25","","0.00458333"
"MEDELLÍN - SANTA ELENA","2025-03-24","","0.0"
"MEDELLÍN - SANTA ELENA","2025-03-23","","0.0"
"MEDELLÍN - SANTA ELENA","2025-03-22","","0.02916667"
"MEDELLÍN - SANTA ELENA","2025-03-21","","0.09291667"
"MEDELLÍN - SANTA ELENA","2025-03-20","","0.05958333"
"MEDELLÍN - SANTA ELENA","2025-03-19","","8.3333E-4"
"MEDELLÍN - SANTA ELENA","2025-03-18","","0.04041667"
"MEDELLÍN - SANTA ELENA","2025-03-17","","0.06708333"
"MEDELLÍN - SANTA ELENA","2025-03-16","","0.265"
"MEDELLÍN - SANTA ELENA","2025-03-15","","0.00916667"
"MEDELLÍN - SANTA ELENA","2025-03-14","","0.0925"
"MEDELLÍN - SANTA ELENA","2025-03-13","","0.18083333"
"MEDELLÍN - SANTA ELENA","2025-03-12","","0.00125"
"MEDELLÍN - SANTA ELENA","2025-03-11","","0.30083333"
"MEDELLÍN - SANTA ELENA","2025-03-10","","4.1667E-4"
"MEDELLÍN - SANTA ELENA","2025-03-09","","0.0"
"MEDELLÍN - SANTA ELENA","2025-03-08","","0.00125"
"MEDELLÍN - SANTA ELENA","2025-03-07","","0.03166667"
"MEDELLÍN - SANTA ELENA","2025-03-06","","0.17458333"
"MEDELLÍN - SANTA ELENA","2025-03-05","","0.24875"
"MEDELLÍN - SANTA ELENA","2025-03-04","","0.07083333"
"MEDELLÍN - SANTA ELENA","2025-03-03","","0.00708333"
"MEDELLÍN - SANTA ELENA","2025-03-02","","0.11333333"
"MEDELLÍN - SANTA ELENA","2025-03-01","","0.06541667"
"MEDELLÍN - SANTA ELENA","2025-02-28","","0.21217391"
"MEDELLÍN - SANTA ELENA","2025-02-27","","0.00375"
"MEDELLÍN - SANTA ELENA","2025-02-26","","0.0"
"MEDELLÍN - SANTA ELENA","2025-02-25","","0.02708333"
"MEDELLÍN - SANTA ELENA","2025-02-24","","0.31958333"
"MEDELLÍN - SANTA ELENA","2025-02-23","","0.01333333"
"MEDELLÍN - SANTA ELENA","2025-02-22","","0.09583333"
"MEDELLÍN - SANTA ELENA","2025-02-21","","0.03041667"
"MEDELLÍN - SANTA ELENA","2025-02-20","","0.02875"
"MEDELLÍN - SANTA ELENA","2025-02-19","","0.01291667"
"MEDELLÍN - SANTA ELENA","2025-02-18","","0.06791667"
"MEDELLÍN - SANTA ELENA","2025-02-17","","0.30125"
"MEDELLÍN - SANTA ELENA","2025-02-16","","0.085"
"MEDELLÍN - SANTA ELENA","2025-02-15","","0.17208333"
"MEDELLÍN - SANTA ELENA","2025-02-14","","0.035"
"MEDELLÍN - SANTA ELENA","2025-02-13","","0.27625"
"MEDELLÍN - SANTA ELENA","2025-02-12","","0.14"
"MEDELLÍN - SANTA ELENA","2025-02-11","","0.13625"
"MEDELLÍN - SANTA ELENA","2025-02-10","","0.02375"
"MEDELLÍN - SANTA ELENA","2025-02-09","","0.03541667"
"MEDELLÍN - SANTA ELENA","2025-02-08","","0.1775"
"MEDELLÍN - SANTA ELENA","2025-02-07","","0.28416667"
"MEDELLÍN - SANTA ELENA","2025-02-06","","0.01916667"
"MEDELLÍN - SANTA ELENA","2025-02-05","","0.15125"
"MEDELLÍN - SANTA ELENA","2025-02-04","","0.30083333"
"MEDELLÍN - SANTA ELENA","2025-02-03","","0.02333333"
"MEDELLÍN - SANTA ELENA","2025-02-02","","4.1667E-4"
"MEDELLÍN - SANTA ELENA","2025-02-01","","0.00416667"
"MEDELLÍN - SANTA ELENA","2025-01-31","","0.00217391"
