"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-26","","20.775"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-25","","20.77727273"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-24","","21.05416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-23","","22.68333333"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-22","","21.24166667"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-21","","21.62916667"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-20","","21.22083333"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-19","","23.71666667"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-18","","24.5125"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-17","","22.92916667"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-16","","24.50416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-15","","24.1125"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-14","","24.175"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-13","","24.35416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-12","","22.90416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-11","","20.8125"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-10","","19.92608696"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-09","","21.93333333"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-08","","21.62916667"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-07","","22.00869565"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-06","","20.5"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-05","","21.72916667"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-04","","20.98636364"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-03","","20.72083333"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-02","","21.55416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-04-01","","21.34583333"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-31","","21.91428571"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-30","","21.3375"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-29","","21.02272727"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-28","","20.4952381"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-27","","21.85"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-26","","22.0625"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-25","","22.2125"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-24","","24.025"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-23","","24.25416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-22","","24.0875"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-21","","23.10833333"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-20","","23.44583333"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-19","","23.88571429"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-18","","21.3875"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-17","","21.61818182"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-16","","22.36363636"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-15","","22.5625"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-14","","21.63888889"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-13","","21.20909091"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-12","","21.80454545"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-11","","21.2875"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-10","","22.94166667"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-09","","23.35"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-08","","22.965"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-07","","21.12083333"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-06","","21.70833333"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-05","","21.5"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-04","","20.6375"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-03","","21.54782609"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-02","","22.49166667"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-01","","21.97826087"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-28","","21.06190476"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-27","","22.5125"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-26","","22.50833333"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-25","","21.14583333"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-24","","22.12"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-22","","22.87777778"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-21","","22.1173913"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-20","","23.0125"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-19","","21.88333333"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-18","","21.25416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-17","","20.00833333"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-16","","20.0375"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-15","","20.925"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-14","","21.61428571"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-13","","21.02916667"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-12","","21.05416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-11","","20.60416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-10","","21.92"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-09","","19.90416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-08","","21.01052632"
