"Estacion","Fecha inicial","Fecha final","NOx"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-25","","21.73070907"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-24","","19.19187535"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-23","","16.64506679"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-22","","16.02575796"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-21","","3.90599838"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-20","","2.81064546"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-19","","8.83544137"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-18","","18.52826983"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-17","","16.82453235"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-16","","23.7618838"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-15","","27.03699261"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-14","","7.9909457"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-13","","20.72577564"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-12","","14.39231172"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-11","","14.54097163"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-10","","23.47111721"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-09","","21.90164958"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-08","","22.91224999"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-07","","21.26571879"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-06","","25.35086352"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-05","","32.08704456"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-04","","44.7892815"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-03","","22.91360659"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-02","","28.61951967"
"CASA DE JUSTICIA ITAGÜÍ","2013-07-01","","8.90970142"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-30","","10.12381288"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-29","","17.16407396"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-28","","25.569165"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-25","","23.95024685"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-24","","24.03438133"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-23","","6.45609269"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-22","","12.9142066"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-21","","17.61413241"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-20","","19.02849479"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-19","","33.46517175"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-18","","42.26988258"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-17","","29.70180671"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-16","","16.55388294"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-15","","58.83701475"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-14","","43.22404229"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-13","","29.75939214"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-12","","27.78591426"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-11","","32.24512163"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-10","","7.92678011"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-09","","41.03863784"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-08","","43.50743087"
