Fecha,NO,NO2,O3,PM10,PM2.5
2021-04-21,,,,,27.44285714
2021-04-22,,,,,28.25416667
2021-04-23,,,,,22.125
2021-04-24,,,,,27.63333333
2021-04-25,,,,,21.75
2021-04-26,,,,,27.47391304
2021-04-27,,,,,
2021-04-28,,,,,
2021-04-29,,,,,
2021-04-30,,,,,22.0
2021-05-01,,,,,19.64166667
2021-05-02,,,,,13.98333333
2021-05-03,,,,,13.875
2021-05-04,,,,,19.425
2021-05-05,,,,,15.09166667
2021-05-06,,,,,18.79583333
2021-05-07,,,,,20.775
2021-05-08,,,,,17.45
2021-05-09,,,,,31.55652174
2021-05-10,,,,,16.24
2021-05-11,,,,,11.10416667
2021-05-12,,,,,15.57083333
2021-05-13,,,,,14.45
2021-05-14,,,,,15.725
2021-05-15,,,,,17.95
2021-05-16,,,,,14.56666667
2021-05-17,,,,,13.33913043
2021-05-18,,,,,12.525
2021-05-19,,,,,17.33333333
2021-05-20,,,,,14.90833333
2021-05-21,,,,,18.67083333
2021-05-22,,,,,15.35833333
2021-05-23,,,,,15.10833333
2021-05-24,,,,,16.36818182
2021-05-25,,,,,14.54782609
2021-05-26,,,,,15.83333333
2021-05-27,,,,,23.49166667
2021-05-28,,,,,18.2125
2021-05-29,,,,,21.15
2021-05-30,,,,,20.84782609
2021-05-31,,,,,18.5
2021-06-01,,,,,18.39583333
2021-06-02,,,,,16.16959667
2021-06-03,,,,,12.88976375
2021-06-04,,,,,18.06226917
2021-06-05,,,,,16.30069625
2021-06-06,,,,,8.18919083
2021-06-07,,,,,14.69253292
2021-06-08,,,,,15.83043652
2021-06-09,,,,,15.76632125
2021-06-10,,,,,19.83900875
2021-06-11,,,,,15.09529875
2021-06-12,,,,,18.75008792
2021-06-13,,,,,18.37540125
2021-06-14,,,,,17.57135167
2021-06-15,,,,,15.25947292
2021-06-16,,,,,13.85255375
2021-06-17,,,,,15.94592583
2021-06-18,,,,,10.91967739
2021-06-19,,,,,13.0669325
2021-06-20,,,,,13.05262522
2021-06-21,,,,,11.65877292
2021-06-22,,,,,16.61197
2021-06-23,,,,,16.99954917
2021-06-24,,,,,19.21431714
2021-06-25,,,,,18.6195925
2021-06-26,,,,,17.40528833
2021-06-27,,,,,14.1276775
2021-06-28,,,,,14.07039375
2021-06-29,,,,,13.17316042
2021-06-30,,,,,17.70813348
2021-07-01,,,,,16.57083333
2021-07-02,,,,,13.22913333
2021-07-03,,,,,16.05553208
2021-07-04,,,,,10.39993958
2021-07-05,,,,,11.1261475
2021-07-06,,,,,15.28736125
2021-07-07,,,,,14.57454609
2021-07-08,,,,,14.08237
2021-07-09,,,,,15.57362227
2021-07-10,,,,,17.53316696
2021-07-11,,,,,6.97101696
2021-07-12,,,,,15.17833762
2021-07-13,,,,,12.82157652
2021-07-14,,,,,17.24043792
2021-07-15,,,,,15.77565708
2021-07-16,,,,,13.12932958
2021-07-17,,,,,11.75507875
2021-07-18,,,,,10.2223013
2021-07-19,,,,,10.35305783
2021-07-20,,,,,11.95734091
2021-07-21,,,,,15.25219826
2021-07-22,,,,,16.3992625
2021-07-23,,,,,17.18195458
2021-07-24,,,,,22.20224792
2021-07-25,,,,,11.71062792
2021-07-26,,,,,14.28147542
2021-07-27,,,,,18.4740325
2021-07-28,,,,,26.6162625
2021-07-29,,,,,25.21286913
2021-07-30,,,,,16.68557955
2021-07-31,,,,,13.70377217
2021-08-01,,,,,12.225
2021-08-02,,,,,14.00210417
2021-08-03,,,,,23.8109325
2021-08-04,,,,,23.88640792
2021-08-05,,,,,23.43800708
2021-08-06,,,,,25.62444238
2021-08-07,,,,,27.58093083
2021-08-08,,,,,16.61619208
2021-08-09,,,,,21.19397583
2021-08-10,,,,,20.3611125
2021-08-11,,,,,22.79832583
2021-08-12,,,,,17.30132333
2021-08-13,,,,,22.97946583
2021-08-14,,,,,19.05132458
2021-08-15,,,,,13.01768458
2021-08-16,,,,,16.90514417
2021-08-17,,,,,15.2330205
2021-08-18,,,,,18.07800417
2021-08-19,,,,,15.53916083
2021-08-20,,,,,16.46689708
2021-08-21,,,,,19.18470952
2021-08-22,,,,,14.47278208
2021-08-23,,,,,17.50301333
2021-08-24,,,,,14.59318458
2021-08-25,,,,,22.14977917
2021-08-26,,,,,26.10316167
2021-08-27,,,,,12.61081542
2021-08-28,,,,,14.72629333
2021-08-29,,,,,14.4973725
2021-08-30,,,,,12.3415055
2021-08-31,,,,,17.11132391
2021-09-01,,,,,15.15416667
2021-09-02,,,,,15.8308625
2021-09-03,,,,,16.65313667
2021-09-04,,,,,19.97578875
2021-09-05,,,,,16.52868043
2021-09-06,,,,,22.53078917
2021-09-07,,,,,24.21712792
2021-09-08,,,,,21.42393917
2021-09-09,,,,,23.26852364
2021-09-10,,,,,16.15019125
2021-09-11,,,,,20.308595
2021-09-12,,,,,12.47268458
2021-09-13,,,,,16.76653542
2021-09-14,,,,,15.58901667
2021-09-15,,,,,14.67803208
2021-09-16,,,,,16.64642792
2021-09-17,,,,,18.21231208
2021-09-18,,,,,20.89396708
2021-09-19,,,,,14.25504435
2021-09-20,,,,,18.14263083
2021-09-21,,,,,17.73468542
2021-09-22,,,,,20.0919975
2021-09-23,,,,,10.96888267
2021-09-24,,,,,15.38667647
2021-09-25,,,,,19.83782565
2021-09-26,,,,,14.14874667
2021-09-27,,,,,14.39766125
2021-09-28,,,,,20.83369208
2021-09-29,,,,,29.81084583
2021-09-30,,,,,18.70392739
2021-10-01,,,,,20.78333333
2021-10-02,,,,,25.83100417
2021-10-03,,,,,14.79539333
2021-10-04,,,,,15.72552292
2021-10-05,,,,,15.94330125
2021-10-06,,,,,16.68864292
2021-10-07,,,,,16.09210542
2021-10-08,,,,,16.754135
2021-10-09,,,,,15.91935792
2021-10-10,,,,,17.73361083
2021-10-11,,,,,16.82261083
2021-10-12,,,,,21.6922825
2021-10-13,,,,,26.37823333
2021-10-14,,,,,17.40423625
2021-10-15,,,,,28.5932
2021-10-16,,,,,26.74702167
2021-10-17,,,,,18.4112025
2021-10-18,,,,,16.32396318
2021-10-19,,,,,12.49700286
2021-10-20,,,,,15.02957583
2021-10-21,,,,,22.75849667
2021-10-22,,,,,22.28114042
2021-10-23,,,,,27.77409167
2021-10-24,,,,,21.47710625
2021-10-25,,,,,19.53715458
2021-10-26,,,,,19.23842583
2021-10-27,,,,,18.12166292
2021-10-28,,,,,27.66660435
2021-10-29,,,,,22.90025773
2021-10-30,,,,,23.11537833
2021-10-31,,,,,11.28790304
2021-11-01,,,,,14.45833333
2021-11-02,,,,,16.82505417
2021-11-03,,,,,17.64647583
2021-11-04,,,,,17.63591542
2021-11-05,,,,,16.46285125
2021-11-06,,,,,15.8514113
2021-11-07,,,,,18.48163292
2021-11-08,,,,,20.11171875
2021-11-09,,,,,20.74626667
2021-11-10,,,,,19.14844208
2021-11-11,,,,,20.91862125
2021-11-12,,,,,20.69569958
2021-11-13,,,,,15.28912875
2021-11-14,,,,,20.39877792
2021-11-15,,,,,23.9682875
2021-11-16,,,,,23.50322833
2021-11-17,,,,,19.10034167
2021-11-18,,,,,19.40008458
2021-11-19,,,,,18.26124667
2021-11-20,,,,,19.88042348
2021-11-21,,,,,19.06113
2021-11-22,,,,,22.893675
2021-11-23,,,,,28.02984615
2021-11-24,,,,,25.49608625
2021-11-25,,,,,17.32266227
2021-11-26,,,,,19.99913958
2021-11-27,,,,,19.68171565
2021-11-28,,,,,13.47835958
2021-11-29,,,,,22.31620909
2021-11-30,,,,,21.96592375
2021-12-01,,,,,18.15416667
2021-12-02,,,,,18.95776818
2021-12-03,,,,,18.4201125
2021-12-04,,,,,19.34474292
2021-12-05,,,,,15.44933958
2021-12-06,,,,,16.06600417
2021-12-07,,,,,20.373035
2021-12-08,,,,,23.26030792
2021-12-09,,,,,20.6435
2021-12-10,,,,,18.19600083
2021-12-11,,,,,20.37725667
2021-12-12,,,,,16.00098125
2021-12-13,,,,,12.87419417
2021-12-14,,,,,20.65362583
2021-12-15,,,,,20.6026
2021-12-16,,,,,19.8684675
2021-12-17,,,,,21.0772675
2021-12-18,,,,,38.69570833
2021-12-19,,,,,29.37816708
2021-12-20,,,,,17.641425
2021-12-21,,,,,28.22753417
2021-12-22,,,,,21.04088667
2021-12-23,,,,,15.28155417
2021-12-24,,,,,19.12055667
2021-12-25,,,,,26.35375522
2021-12-26,,,,,12.94628208
2021-12-27,,,,,16.26655579
2021-12-28,,,,,18.26358667
2021-12-29,,,,,22.5472125
2021-12-30,,,,,23.37040917
2021-12-31,,,,,22.4586287
2022-01-01,,,,,26.1375
2022-01-02,,,,,12.65070417
2022-01-03,,,,,19.78266042
2022-01-04,,,,,16.55195625
2022-01-05,,,,,18.86069792
2022-01-06,,,,,25.0979
2022-01-07,,,,,19.07688167
2022-01-08,,,,,20.39532542
2022-01-09,,,,,20.41749045
2022-01-10,,,,,14.8423025
2022-01-11,,,,,18.89230125
2022-01-12,,,,,13.32828292
2022-01-13,,,,,14.18905955
2022-01-14,,,,,12.91512292
2022-01-15,,,,,14.82459143
2022-01-16,,,,,16.2824819
2022-01-17,,,,,21.31110682
2022-01-18,,,,,21.18136667
2022-01-19,,,,,17.47543444
2022-01-20,,,,,20.05132125
2022-01-21,,,,,25.47263714
2022-01-22,,,,,25.24380833
2022-01-23,,,,,19.06180833
2022-01-24,,,,,20.43405083
2022-01-25,,,,,23.745895
2022-01-26,,,,,23.97629167
2022-01-27,,,,,22.9183125
2022-01-28,,,,,25.06639
2022-01-29,,,,,24.49800167
2022-01-30,,,,,18.89809875
2022-01-31,,,,,19.58963087
2022-02-01,,,,,23.32083333
2022-02-02,,,,,23.76644583
2022-02-03,,,,,28.7083
2022-02-04,,,,,31.375125
2022-02-05,,,,,26.09797583
2022-02-06,,,,,18.30659708
2022-02-07,,,,,15.69613917
2022-02-08,,,,,20.87882958
2022-02-09,,,,,22.0595465
2022-02-10,,,,,26.51894708
2022-02-11,,,,,16.98206375
2022-02-12,,,,,22.308625
2022-02-13,,,,,20.38235792
2022-02-14,,,,,21.56266
2022-02-15,,,,,20.88474583
2022-02-16,,,,,23.73574458
2022-02-17,,,,,25.91159583
2022-02-18,,,,,23.36755
2022-02-19,,,,,20.03282667
2022-02-20,,,,,16.92494333
2022-02-21,,,,,21.28431667
2022-02-22,,,,,24.053545
2022-02-23,,,,,34.21576708
2022-02-24,,,,,38.9156625
2022-02-25,,,,,41.90229042
2022-02-26,,,,,33.27064167
2022-02-27,,,,,24.41379583
2022-02-28,,,,,19.18513684
2022-03-01,,,,,11.8375
2022-03-02,,,,,20.53750417
2022-03-03,,,,,16.09606652
2022-03-04,,,,,19.39591667
2022-03-05,,,,,21.24522619
2022-03-06,,,,,12.78017958
2022-03-07,,,,,17.47335375
2022-03-08,,,,,14.56630625
2022-03-09,,,,,18.58884625
2022-03-10,,,,,16.21304909
2022-03-11,,,,,19.76232292
2022-03-12,,,,,16.61688792
2022-03-13,,,,,16.03831292
2022-03-14,,,,,20.44037042
2022-03-15,,,,,27.2715875
2022-03-16,,,,,26.68697778
2022-03-17,,,,,25.91583958
2022-03-18,,,,,35.16680556
2022-03-19,,,,,31.60474167
2022-03-20,,,,,23.92848708
2022-03-21,,,,,25.88345095
2022-03-22,,,,,29.46901905
2022-03-23,,,,,32.18159167
2022-03-24,,,,,37.74371905
2022-03-25,,,,,37.804135
2022-03-26,,,,,32.1
2022-03-27,,,,,21.7743
2022-03-28,,,,,21.69075375
2022-03-29,,,,,17.19235625
2022-03-30,,,,,19.13128083
2022-03-31,,,,,23.79706957
2022-04-01,,,,,15.12083333
2022-04-02,,,,,20.81574167
2022-04-03,,,,,18.2799475
2022-04-04,,,,,15.44792167
2022-04-05,,,,,15.21177708
2022-04-06,,,,,15.57382714
2022-04-07,,,,,16.02486167
2022-04-08,,,,,15.44528208
2022-04-09,,,,,14.08820125
2022-04-10,,,,,15.06573417
2022-04-11,,,,,18.34247417
2022-04-12,,,,,16.98655875
2022-04-13,,,,,24.76596667
2022-04-14,,,,,23.9661125
2022-04-15,,,,,17.37062292
2022-04-16,,,,,15.46665917
2022-04-17,,,,,13.755355
2022-04-18,,,,,18.80460708
2022-04-19,,,,,9.82188458
2022-04-20,,,,,16.07289792
2022-04-21,,,,,11.17107583
2022-04-22,,,,,10.75146667
2022-04-23,,,,,11.32197826
2022-04-24,,,,,11.4863775
2022-04-25,,,,,12.39419625
2022-04-26,,,,,23.095045
2022-04-27,,,,,20.18069083
2022-04-28,,,,,14.2105119
2022-04-29,,,,,13.0407425
2022-04-30,,,,,16.8428687
2022-05-01,,,,,10.64166667
2022-05-02,,,,,13.03958708
2022-05-03,,,,,13.4003313
2022-05-04,,,,,20.49701958
2022-05-05,,,,,18.54867625
2022-05-06,,,,,16.46109917
2022-05-07,,,,,17.84901083
2022-05-08,,,,,16.31035261
2022-05-09,,,,,18.33775875
2022-05-10,,,,,16.650071
2022-05-11,,,,,
2022-05-12,,,,,
2022-05-13,,,,,17.427198
2022-05-14,,,,,17.74016895
2022-05-15,,,,,13.69377875
2022-05-16,,,,,18.57559833
2022-05-17,,,,,21.09439417
2022-05-18,,,,,19.2181075
2022-05-19,,,,,21.92856167
2022-05-20,,,,,21.21912375
2022-05-21,,,,,19.67084583
2022-05-22,,,,,22.27005292
2022-05-23,,,,,14.49897875
2022-05-24,,,,,19.75094375
2022-05-25,,,,,20.74763818
2022-05-26,,,,,19.91305917
2022-05-27,,,,,14.83208348
2022-05-28,,,,,19.58595583
2022-05-29,,,,,13.22762667
2022-05-30,,,,,12.4057
2022-05-31,,,,,20.603706
2022-06-01,,,,,25.77142857
2022-06-02,,,,,14.09166667
2022-06-03,,,,,16.96063458
2022-06-04,,,,,22.29668208
2022-06-05,,,,,23.1515625
2022-06-06,,,,,27.73515
2022-06-07,,,,,22.49975042
2022-06-08,,,,,24.02167417
2022-06-09,,,,,26.00068875
2022-06-10,,,,,20.32395833
2022-06-11,,,,,13.62299125
2022-06-12,,,,,12.16429542
2022-06-13,,,,,14.13856476
2022-06-14,,,,,17.35327333
2022-06-15,,,,,20.86548375
2022-06-16,,,,,17.0212675
2022-06-17,,,,,24.43280952
2022-06-18,,,,,23.91119042
2022-06-19,,,,,19.70658125
2022-06-20,,,,,12.64828417
2022-06-21,,,,,19.91615667
2022-06-22,,,,,20.411665
2022-06-23,,,,,18.78847667
2022-06-24,,,,,15.9913725
2022-06-25,,,,,17.49052708
2022-06-26,,,,,13.69080167
2022-06-27,,,,,16.58241045
2022-06-28,,,,,16.27378381
2022-06-29,,,,,12.14240708
2022-06-30,,,,,18.58853174
2022-07-01,,,,,27.31666667
2022-07-02,,,,,15.3955
2022-07-03,,,,,13.28626182
2022-07-04,,,,,12.37777708
2022-07-05,,,,,13.58620542
2022-07-06,,,,,14.54886458
2022-07-07,,,,,15.61063917
2022-07-08,,,,,15.28416348
2022-07-09,,,,,16.34172042
2022-07-10,,,,,11.28114261
2022-07-11,,,,,19.45611143
2022-07-12,,,,,20.68756542
2022-07-13,,,,,17.24091708
2022-07-14,,,,,17.32218167
2022-07-15,,,,,23.4162875
2022-07-16,,,,,21.02176208
2022-07-17,,,,,16.11572292
2022-07-18,,,,,12.04570043
2022-07-19,,,,,19.97793333
2022-07-20,,,,,20.27603042
2022-07-21,,,,,23.22732958
2022-07-22,,,,,18.4515225
2022-07-23,,,,,20.24663042
2022-07-24,,,,,17.19912917
2022-07-25,,,,,16.41975625
2022-07-26,,,,,12.42121083
2022-07-27,,,,,20.119965
2022-07-28,,,,,12.77211292
2022-07-29,,,,,15.99741167
2022-07-30,,,,,13.60831348
2022-07-31,,,,,14.47255864
2022-08-01,,,,,14.76956522
2022-08-02,,,,,17.96361739
2022-08-03,,,,,18.81889375
2022-08-04,,,,,16.31426167
2022-08-05,,,,,17.8533095
2022-08-06,,,,,19.39962227
2022-08-07,,,,,11.94034043
2022-08-08,,,,,14.8810087
2022-08-09,,,,,17.07058292
2022-08-10,,,,,17.3600687
2022-08-11,,,,,15.90048542
2022-08-12,,,,,23.06513
2022-08-13,,,,,17.77293583
2022-08-14,,,,,14.52931619
2022-08-15,,,,,12.41556913
2022-08-16,,,,,13.8846481
2022-08-17,,,,,17.31344087
2022-08-18,,,,,18.35779583
2022-08-19,,,,,20.51277458
2022-08-20,,,,,19.92775857
2022-08-21,,,,,15.29102318
2022-08-22,,,,,20.3913685
2022-08-23,,,,,22.95935708
2022-08-24,,,,,23.33435958
2022-08-25,,,,,26.78179474
2022-08-26,,,,,23.83975417
2022-08-27,,,,,29.42200833
2022-08-28,,,,,17.60722125
2022-08-29,,,,,17.9828425
2022-08-30,,,,,17.80715417
2022-08-31,,,,,15.7778313
2022-09-01,,,,,25.87727273
2022-09-02,,,,,17.65176667
2022-09-03,,,,,15.67467125
2022-09-04,,,,,19.16509875
2022-09-05,,,,,29.63247917
2022-09-06,,,,,24.26837958
2022-09-07,,,,,25.5458781
2022-09-08,,,,,20.46699458
2022-09-09,,,,,20.2396575
2022-09-10,,,,,16.04437542
2022-09-11,,,,,14.9593975
2022-09-12,,,,,16.8677013
2022-09-13,,,,,20.25992773
2022-09-14,,,,,23.20654583
2022-09-15,,,,,23.52357333
2022-09-16,,,,,17.46835208
2022-09-17,,,,,24.7963875
2022-09-18,,,,,15.26148739
2022-09-19,,,,,18.36744958
2022-09-20,,,,,19.27279625
2022-09-21,,,,,19.62402125
2022-09-22,,,,,20.26739583
2022-09-23,,,,,24.89483238
2022-09-24,,,,,27.02801042
2022-09-25,,,,,20.15408476
2022-09-26,,,,,19.66540708
2022-09-27,,,,,18.93782952
2022-09-28,,,,,15.92126571
2022-09-29,,,,,23.5472485
2022-09-30,,,,,22.06972208
2022-10-01,,,,,21.55264375
2022-10-02,,,,,14.30337476
2022-10-03,,,,,12.77289875
2022-10-04,,,,,15.5486075
2022-10-05,,,,,23.01175
2022-10-06,,,,,17.69560524
2022-10-07,,,,,21.31502083
2022-10-08,,,,,13.3204375
2022-10-09,,,,,19.663725
2022-10-10,,,,,15.81458042
2022-10-11,,,,,18.76757957
2022-10-12,,,,,22.79051095
2022-10-13,,,,,27.97869708
2022-10-14,,,,,25.12838458
2022-10-15,,,,,24.56560667
2022-10-16,,,,,17.09045708
2022-10-17,,,,,13.77788304
2022-10-18,,,,,21.28002083
2022-10-19,,,,,23.54278333
2022-10-20,,,,,21.27885
2022-10-21,,,,,26.84808083
2022-10-22,,,,,18.98632542
2022-10-23,,,,,18.21669957
2022-10-24,,,,,22.88286125
2022-10-25,,,,,21.84613208
2022-10-26,,,,,20.72526042
2022-10-27,,,,,17.60988792
2022-10-28,,,,,16.47247522
2022-10-29,,,,,11.73679333
2022-10-30,,,,,15.52519833
2022-10-31,,,,,16.045556
2022-11-01,,,,,19.82604417
2022-11-02,,,,,20.89056167
2022-11-03,,,,,22.209975
2022-11-04,,,,,16.94002042
2022-11-05,,,,,13.46811417
2022-11-06,,,,,11.42968667
2022-11-07,,,,,14.51129042
2022-11-08,,,,,16.16982583
2022-11-09,,,,,15.91133625
2022-11-10,,,,,17.99998083
2022-11-11,,,,,24.70598714
2022-11-12,,,,,15.27169174
2022-11-13,,,,,16.34660684
2022-11-14,,,,,11.69172083
2022-11-15,,,,,16.28180958
2022-11-16,,,,,22.73898696
2022-11-17,,,,,21.37975375
2022-11-18,,,,,19.88281273
2022-11-19,,,,,
2022-11-20,,,,,
2022-11-21,,,,,12.85117625
2022-11-22,,,,,15.67995435
2022-11-23,,,,,13.61732773
2022-11-24,,,,,18.08377917
2022-11-25,,,,,20.69370952
2022-11-26,,,,,19.154695
2022-11-27,,,,,19.339407
2022-11-28,,,,,20.98607792
2022-11-29,,,,,21.77796476
2022-11-30,,,,,20.23632313
2022-12-01,,,,,16.40869565
2022-12-02,,,,,16.73215917
2022-12-03,,,,,16.84253318
2022-12-04,,,,,17.61821333
2022-12-05,,,,,13.47956208
2022-12-06,,,,,18.02028333
2022-12-07,,,,,21.11256792
2022-12-08,,,,,17.73768167
2022-12-09,,,,,21.56090375
2022-12-10,,,,,20.97435417
2022-12-11,,,,,18.75165417
2022-12-12,,,,,20.91338333
2022-12-13,,,,,18.96839714
2022-12-14,,,,,17.80572571
2022-12-15,,,,,21.42899917
2022-12-16,,,,,22.1915325
2022-12-17,,,,,28.56564583
2022-12-18,,,,,27.68202727
2022-12-19,,,,,20.31567545
2022-12-20,,,,,25.16651826
2022-12-21,,,,,32.35418333
2022-12-22,,,,,23.34394762
2022-12-23,,,,,29.15520833
2022-12-24,,,,,33.10055857
2022-12-25,,,,,31.01413083
2022-12-26,,,,,22.22222083
2022-12-27,,,,,19.01726667
2022-12-28,,,,,22.12938696
2022-12-29,,,,,21.02568792
2022-12-30,,,,,22.46977455
2022-12-31,,,,,22.924905
2023-01-01,,,,,33.86666667
2023-01-02,,,,,16.6875
2023-01-03,,,,,17.01666667
2023-01-04,,,,,16.3625
2023-01-05,,,,,20.1625
2023-01-06,,,,,22.35217391
2023-01-07,,,,,18.05
2023-01-08,,,,,17.47083333
2023-01-09,,,,,22.325
2023-01-10,,,,,19.25909091
2023-01-11,,,,,19.28636364
2023-01-12,,,,,21.48095238
2023-01-13,,,,,22.78333333
2023-01-14,,,,,20.31666667
2023-01-15,,,,,16.46666667
2023-01-16,,,,,19.08333333
2023-01-17,,,,,18.2047619
2023-01-18,,,,,23.2125
2023-01-19,,,,,21.1875
2023-01-20,,,,,23.95217391
2023-01-21,,,,,25.37727273
2023-01-22,,,,,20.8875
2023-01-23,,,,,19.55909091
2023-01-24,,,,,18.5
2023-01-25,,,,,24.55416667
2023-01-26,,,,,24.27916667
2023-01-27,,,,,22.84166667
2023-01-28,,,,,24.325
2023-01-29,,,,,23.69411765
2023-01-30,,,,,26.10416667
2023-01-31,,,,,29.60869565
2023-02-01,,,,,31.08181818
2023-02-02,,,,,27.72174583
2023-02-03,,,,,35.36553
2023-02-04,,,,,32.04770833
2023-02-05,,,,,22.22448083
2023-02-06,,,,,26.95304
2023-02-07,,,,,23.04909333
2023-02-08,,,,,24.29351417
2023-02-09,,,,,20.484375
2023-02-10,,,,,24.85315455
2023-02-11,,,,,23.026
2023-02-12,,,,,25.14565652
2023-02-13,,,,,19.45810083
2023-02-14,,,,,23.5975875
2023-02-15,,,,,18.04630417
2023-02-16,,,,,23.39579583
2023-02-17,,,,,19.65568455
2023-02-18,,,,,17.82547652
2023-02-19,,,,,17.20826208
2023-02-20,,,,,22.88933333
2023-02-21,,,,,29.3647625
2023-02-22,,,,,29.137575
2023-02-23,,,,,26.578475
2023-02-24,,,,,40.00743333
2023-02-25,,,,,34.1943375
2023-02-26,,,,,37.8452913
2023-02-27,,,,,37.65084583
2023-02-28,,,,,27.90138696
2023-03-01,,,,,22.8
2023-03-02,,,,,29.50472174
2023-03-03,,,,,28.1629175
2023-03-04,,,,,18.47908167
2023-03-05,,,,,20.523235
2023-03-06,,,,,14.56227333
2023-03-07,,,,,20.996091
2023-03-08,,,,,22.8121925
2023-03-09,,,,,25.45199167
2023-03-10,,,,,24.00925333
2023-03-11,,,,,19.09696304
2023-03-12,,,,,16.19087417
2023-03-13,,,,,18.41135909
2023-03-14,,,,,28.1772375
2023-03-15,,,,,25.41037917
2023-03-16,,,,,21.31646375
2023-03-17,,,,,17.27167957
2023-03-18,,,,,16.98954583
2023-03-19,,,,,21.56482
2023-03-20,,,,,28.11431667
2023-03-21,,,,,31.323
2023-03-22,,,,,38.16797619
2023-03-23,,,,,42.04224583
2023-03-24,,,,,34.47940417
2023-03-25,,,,,29.65043333
2023-03-26,,,,,29.461675
2023-03-27,,,,,29.36390417
2023-03-28,,,,,22.91417043
2023-03-29,,,,,24.81868625
2023-03-30,,,,,24.28134045
2023-03-31,,,,,26.0905087
2023-04-01,,,,,26.85416667
2023-04-02,,,,,19.31629565
2023-04-03,,,,,16.15528556
2023-04-04,,,,,24.06723913
2023-04-05,,,,,25.04145833
2023-04-06,,,,,18.15293826
2023-04-07,,,,,9.57194375
2023-04-08,,,,,13.31641125
2023-04-09,,,,,13.76754476
2023-04-10,,,,,15.28457588
2023-04-11,,,,,18.95872792
2023-04-12,,,,,19.66017619
2023-04-13,,,,,22.06172083
2023-04-14,,,,,24.18727083
2023-04-15,,,,,29.7420625
2023-04-16,,,,,17.97629208
2023-04-17,,,,,14.41740435
2023-04-18,,,,,18.85452792
2023-04-19,,,,,16.92798727
2023-04-20,,20.81359884,,,20.83240833
2023-04-21,42.30879133,19.79638312,,,20.50855875
2023-04-22,32.86039896,18.98316338,,,13.64826542
2023-04-23,23.67632519,11.88034023,,,13.49992609
2023-04-24,27.16645198,17.55891626,,,13.81367565
2023-04-25,26.5635574,20.73779277,,,15.3655175
2023-04-26,27.31672464,22.85982524,,56.61904762,17.98933792
2023-04-27,24.98853576,24.49064453,,63.08333333,22.49196667
2023-04-28,17.40575043,23.11586817,,42.95833333,14.5518825
2023-04-29,19.01208782,24.11346326,,43.875,18.21213125
2023-04-30,19.79771551,15.43835679,,34.04347826,14.63089348
2023-05-01,16.53394311,13.25474834,,35.08333333,13.16521739
2023-05-02,17.08910264,18.02406992,,39.08333333,13.1873375
2023-05-03,15.88558756,22.12072546,,48.58333333,17.6441713
2023-05-04,13.60210634,19.13861204,,51.69565217,16.26088227
2023-05-05,17.61543697,22.54648785,,57.36363636,17.24459105
2023-05-06,20.78685467,21.03884046,,67.83333333,21.68166522
2023-05-07,16.98726002,15.71193465,,57.3125,15.57466545
2023-05-08,20.36158805,20.82390042,,,20.9812675
2023-05-09,23.70467187,20.54504954,,,21.79493043
2023-05-10,26.51552084,19.45838514,,,20.23649667
2023-05-11,24.04717253,17.01273992,,63.625,17.90018583
2023-05-12,25.37119804,20.29210147,,68.79166667,19.8822325
2023-05-13,21.49160719,18.12110752,,63.58333333,18.65121167
2023-05-14,16.67958076,13.47951359,,46.95833333,13.62069542
2023-05-15,27.7658358,17.33759061,,63.0,17.08679167
2023-05-16,26.86158847,24.549204,,62.86956522,23.67365565
2023-05-17,19.67598372,22.12045123,,50.2173913,17.08545739
2023-05-18,23.1523472,18.32913413,,51.47619048,17.21214167
2023-05-19,18.88529175,14.29584386,,69.75,18.69595864
2023-05-20,28.57503206,12.81367191,,50.08333333,17.46582708
2023-05-21,34.71585329,4.7361243,,50.375,16.411535
2023-05-22,19.58307266,11.4161512,,48.90909091,15.53154478
2023-05-23,30.96268918,15.31530825,,56.90909091,16.16511583
2023-05-24,,,,69.58333333,21.16260583
2023-05-25,,,,76.26666667,19.83058583
2023-05-26,28.93781283,31.7165687,,76.28571429,21.82226875
2023-05-27,33.09041742,19.87268123,,60.58333333,24.71481542
2023-05-28,19.53017232,12.83865659,,29.91666667,9.70738217
2023-05-29,25.5568389,19.99069337,,48.0,17.97202667
2023-05-30,25.53660733,16.86660764,,49.20833333,16.00705773
2023-05-31,24.88166974,31.67973986,,59.2173913,19.6750813
2023-06-01,27.80758672,20.19511088,,52.41666667,18.88333333
2023-06-02,21.6716983,10.12725435,,53.95833333,14.9533625
2023-06-03,25.28098641,19.20979338,,61.58333333,19.223545
2023-06-04,21.31553277,12.29487921,,51.66666667,15.14749625
2023-06-05,22.10681753,14.67756948,,51.70833333,14.35492833
2023-06-06,22.11116126,20.41798004,,50.375,14.98561667
2023-06-07,21.9012926,16.47513517,,58.29166667,17.77958409
2023-06-08,26.53144956,21.34027991,,43.73913043,18.32822348
2023-06-09,22.88823946,22.18856951,,48.5,16.10643958
2023-06-10,15.07740824,13.87872713,,40.83333333,11.59929708
2023-06-11,10.70363363,9.75314444,,24.66666667,8.98766571
2023-06-12,11.36773905,10.87462015,,43.625,11.87577227
2023-06-13,25.2262396,19.03079147,,44.0,14.50299684
2023-06-14,,,,51.8,13.89273091
2023-06-15,,,,63.54166667,16.28283364
