Fecha,DViento,HAire10,NO,NO2,P,PLiquida,PM10,PM2.5,VViento
2020-11-12,176.54166667,79.85165972,69.31993192,32.73951423,21.77330556,0.00625,58.77751,36.20833333,1.37541667
2020-11-13,,,53.00884266,26.07177524,,,,25.0,
2020-11-14,,,30.52380368,16.75992505,,,,17.16666667,
2020-11-15,,,18.5444366,18.48814235,,,,17.0,
2020-11-16,,,65.79998158,94.20307436,,,,19.34782609,
2020-11-17,,,97.7191784,71.83821088,,,,27.83333333,
2020-11-18,,,45.91057907,37.96663371,,,,21.40909091,
2020-11-19,,,41.4607059,38.45154609,,,,17.875,
2020-11-20,,,58.18565464,42.43392683,,,,24.08333333,
2020-11-21,,,,,,,,17.75,
2020-11-22,,,48.50927871,30.4782522,,,,19.29166667,
2020-11-23,,,44.02498703,49.37131133,,,,22.91304348,
2020-11-24,,,57.73338124,47.93311062,,,,24.95652174,
2020-11-25,,,51.76094754,34.58894413,,,,29.20833333,
2020-11-26,,,36.66829269,28.20099092,,,,25.83333333,
2020-11-27,,,59.43942661,33.03565268,,,,34.0,
2020-11-28,,,38.70755701,37.63475355,,,,18.04166667,
2020-11-29,,,36.2444365,27.16751111,,,,19.65217391,
2020-11-30,,,48.08722747,32.22323347,,,,25.45833333,
2020-12-01,164.33333333,65.3620625,46.45444929,51.74324774,21.95563194,0.0,39.17785909,35.95833333,1.61833333
2020-12-02,180.20833333,65.80317361,73.20352923,38.22824601,22.71485417,0.0,65.159925,30.04166667,1.59
2020-12-03,149.125,84.68115278,66.31525543,39.29939537,21.65612639,0.14625,66.96003913,25.11764706,1.77166667
2020-12-04,197.5,81.41713194,79.88336524,38.21982329,21.73179861,0.00833333,16.742112,31.45833333,1.79958333
2020-12-05,199.0,77.39484722,38.33085841,38.98048523,22.56956944,0.0175,42.14576522,21.45833333,1.73666667
2020-12-06,169.125,86.79328472,39.28116972,26.85544728,19.7585625,0.09083333,41.59651818,19.08333333,1.40375
2020-12-07,168.625,86.5611875,63.8287912,43.85055825,19.98894444,0.05041667,33.4258,32.70833333,1.38291667
2020-12-08,161.83333333,77.72801389,36.64639006,28.28578227,22.40407639,0.08,50.56436522,22.04166667,1.6925
2020-12-09,203.625,81.68923611,78.03600185,41.96270881,20.53748611,0.18625,36.45924783,32.125,1.76375
2020-12-10,198.16666667,81.58953911,44.58277045,36.92446341,20.89364072,0.0225,35.86478571,21.29166667,1.93875
2020-12-11,194.70833333,87.44335417,63.55559976,50.27853791,19.72722222,0.0825,57.80737917,34.80952381,1.20041667
2020-12-12,175.58333333,84.20097917,69.58887021,39.1269936,20.53561111,0.0475,49.29737917,31.5,1.32375
2020-12-13,,,56.36259162,28.02785108,,,,27.79166667,
2020-12-14,,,85.11958514,46.99769481,,,,37.41666667,
2020-12-15,,,54.93440853,42.77073388,,,,31.0,
2020-12-16,,,86.2205626,42.20992159,,,,41.09090909,
2020-12-17,,,82.70249797,43.97851311,,,,39.41666667,
2020-12-18,,,87.34698412,47.53895071,,,,41.29166667,
2020-12-19,,,65.86544417,43.03624943,,,,35.95833333,
2020-12-20,,,45.41228516,20.68875294,,,,30.41666667,
2020-12-21,,,86.54836101,39.8541762,,,,34.95833333,
2020-12-22,,,38.7463082,40.52499787,,,,24.375,
2020-12-23,,,45.80709456,41.22284902,,,,27.91666667,
2020-12-24,,,30.96805496,31.92489985,,,,23.08333333,
2020-12-25,,,4.50827624,12.82743145,,,,8.04166667,
2020-12-26,,,36.79185396,19.83387403,,,,10.25,
2020-12-27,,,20.28960475,18.04636859,,,,10.41666667,
2020-12-28,,,44.22028352,38.45835479,,,,19.83333333,
2020-12-29,,,40.71839799,39.96272355,,,,22.45833333,
2020-12-30,,,43.67058316,35.18747792,,,,22.95833333,
2020-12-31,,,31.45717955,28.15500677,,,,20.5,
2021-01-01,145.25,81.82653472,5.53402101,9.09601538,20.12777083,0.0,26.25205,18.33333333,1.60416667
2021-01-02,210.375,70.82259063,22.12860262,11.97699391,22.61908898,0.01791667,49.114025,16.25,1.29125
2021-01-03,183.5,85.51083333,23.30923901,17.16472501,19.93224306,0.17375,50.03804783,13.29166667,1.33708333
2021-01-04,194.91304348,83.25521014,41.74569555,28.25701965,21.79797101,0.00565217,30.92174545,21.91666667,1.49304348
2021-01-05,240.35054326,87.38098611,31.5030749,39.75170105,18.35856945,0.03416667,34.49517083,23.66666667,1.30202511
2021-01-06,155.72519612,85.92272742,26.17768075,36.42234378,19.63432474,0.2895,39.44929091,19.41666667,0.93409771
2021-01-07,233.52317058,84.46227189,54.87102894,48.78348776,19.57112053,0.04083333,56.6095125,31.54166667,1.80084156
2021-01-08,,,34.15703342,39.17018061,,,,22.04166667,
2021-01-09,,,27.59934313,22.08586714,,,,20.70833333,
2021-01-10,,,9.32252637,12.36001232,,,,12.16666667,
2021-01-11,,,14.89342311,10.12307042,,,,12.54166667,
2021-01-12,,,43.08101477,36.80457085,,,,21.16666667,
2021-01-13,,,36.6587467,35.84747534,,,,23.66666667,
2021-01-14,,,25.2687199,32.55028041,,,,22.83333333,
2021-01-15,,,30.15163789,36.91539037,,,,25.79166667,
2021-01-16,,,29.67972981,22.42967092,,,,22.25,
2021-01-17,,,8.26463872,13.1713203,,,,15.16666667,
2021-01-18,,,29.50389045,31.37474328,,,,23.0,
2021-01-19,,,46.06782575,33.64601856,,,,29.08333333,
2021-01-20,,,43.13398786,37.03154559,,,,28.77272727,
2021-01-21,,,45.27790409,35.81673993,,,,32.15789474,
2021-01-22,,,14.22772329,42.84157093,,,,22.92857143,
2021-01-23,,,25.42627145,40.99040539,,,,26.17391304,
2021-01-24,,,13.8818754,22.57087493,,,,16.95454545,
2021-01-25,,,25.09499295,29.5082523,,,,20.04166667,
2021-01-26,,,48.7499335,34.4020172,,,,27.33333333,
2021-01-27,,,56.4497933,37.99002791,,,,31.79166667,
2021-01-28,,,28.74226572,33.82013778,,,,27.75,
2021-01-29,,,29.75955226,35.15457909,,,,24.29166667,
2021-01-30,,,20.99132177,35.77139661,,,,25.875,
2021-01-31,,,14.21448768,20.41068557,,,,20.91666667,
2021-02-01,230.75,85.2885,40.45797341,34.99019889,20.04729167,0.02791667,28.43149545,26.14285714,1.03375
2021-02-02,135.54166667,72.70763889,20.48075448,35.58762455,23.42207639,0.00125,34.1987087,19.04166667,1.47875
2021-02-03,207.66666667,83.93292361,19.27329938,31.50536208,19.577375,0.09,46.7694,19.375,1.6025
2021-02-04,190.04166667,84.61151389,31.65787016,32.54079283,21.01617361,0.14625,25.0363875,21.70833333,1.85291667
2021-02-05,215.69997688,88.088,33.44137046,42.03556732,18.91489583,0.25458333,26.4629,26.82608696,1.11977157
2021-02-06,198.18832335,83.54127651,28.67282734,37.57468975,20.75802615,0.02318182,47.83622083,26.25,0.91366908
2021-02-07,192.51809857,82.12591808,33.27141815,23.07299455,21.0822194,0.06416667,52.90383913,22.08333333,1.33889666
2021-02-08,,,31.66079834,33.61300149,,,,26.33333333,
2021-02-09,,,49.15410307,32.52168304,,,,31.45833333,
2021-02-10,,,45.81493299,34.66889749,,,,26.16666667,
2021-02-11,,,36.45300204,37.39934825,,,,27.625,
2021-02-12,,,31.42717204,35.25059029,,,,26.45833333,
2021-02-13,,,39.96378455,35.45819669,,,,27.41666667,
2021-02-14,,,28.63059094,24.6759601,,,,24.95833333,
2021-02-15,,,44.04369806,34.02060641,,,,32.25,
2021-02-16,,,42.37123886,37.68881568,,,,39.125,
2021-02-17,,,41.62239491,37.7233606,,,,39.66666667,
2021-02-18,,,24.89004037,31.08566761,,,,20.16666667,
2021-02-19,,,24.39305108,43.08744392,,,,20.95833333,
2021-02-20,,,41.80300215,25.62793929,,,,28.45833333,
2021-02-21,,,18.16979744,24.22945394,,,,15.54166667,
2021-02-22,,,25.04809087,41.83496549,,,,22.83333333,
2021-02-23,,,33.7975871,48.78161177,,,,29.2173913,
2021-02-24,,,22.826073,35.43368069,,,,24.5,
2021-02-25,,,33.05564202,36.63886651,,,,27.58333333,
2021-02-26,,,40.12543778,40.84493909,,,,27.58333333,
2021-02-27,,,30.48274264,39.57545852,,,,22.0,
2021-02-28,,,22.11207621,31.43360649,,,,17.17021277,
2021-03-01,220.08333333,86.71488195,40.8268533,45.81098413,20.49470139,0.04041667,23.95083478,29.66666667,1.55166667
2021-03-02,109.91666667,75.73678472,35.73043511,44.89528141,22.91443056,0.01416667,33.47717826,28.79166667,1.61666667
2021-03-03,223.20833333,82.19573611,41.52250442,39.01263261,19.75847222,0.02125,53.63467083,35.375,1.68416667
2021-03-04,191.04166667,85.78463889,28.64036178,45.94432171,20.49938889,0.03125,32.259875,37.33333333,1.55208333
2021-03-05,148.34617554,83.82427083,22.06389635,50.65509165,18.86659028,0.2175,35.51419167,32.04166667,0.83884296
2021-03-06,176.49212213,81.42248541,21.58892722,50.23363429,21.89292472,0.05052632,48.21064583,45.375,1.28031911
2021-03-07,195.08713525,80.38285421,9.92472595,36.09004191,21.47637345,0.00041667,49.44008333,32.0,1.47349309
2021-03-08,,,42.72747593,44.21689575,,,,24.875,
2021-03-09,,,61.06349445,40.00183632,,,,34.41666667,
2021-03-10,,,49.04333792,37.43256904,,,,28.33333333,
2021-03-11,,,36.99456823,32.02621541,,,,18.54166667,
2021-03-12,,,39.79344384,47.54161464,,,,22.83333333,
2021-03-13,,,31.84359278,35.26583738,,,,27.04166667,
2021-03-14,,,25.3244135,23.92091591,,,,24.58333333,
2021-03-15,,,40.34529702,37.08280275,,,,30.66666667,
2021-03-16,,,47.1367005,34.02958543,,,,32.83333333,
2021-03-17,,,36.51493342,36.87442852,,,,23.66666667,
2021-03-18,,,42.66578472,32.51637085,,,,29.04545455,
2021-03-19,,,44.00309695,36.06323807,,,,31.04166667,
2021-03-20,,,32.86154366,26.78490012,,,,18.70833333,
2021-03-21,,,31.85721254,23.62135143,,,,22.70833333,
2021-03-22,,,12.78414296,22.21739481,,,,12.70833333,
2021-03-23,,,38.90131808,36.00816522,,,,25.33333333,
2021-03-24,,,40.64965705,40.58637769,,,,26.20833333,
2021-03-25,,,59.75589817,39.53971327,,,,34.16666667,
2021-03-26,,,50.27884952,45.45398844,,,,30.95833333,
2021-03-27,,,36.31142122,29.84755874,,,,20.08333333,
2021-03-28,,,26.07933979,29.83473099,,,,18.66666667,
2021-03-29,,,39.92786445,34.49314857,,,,25.0,
2021-03-30,,,39.5512936,30.89134953,,,,19.95833333,
2021-03-31,,,40.6910139,39.29316518,,,,22.70833333,
2021-04-01,178.25,77.61996528,15.3672179,18.89833285,21.10875695,0.0,38.22768333,18.125,1.28458333
2021-04-02,140.0,72.10148611,6.84862691,15.08650637,23.14904861,0.02041667,47.07867917,12.04166667,1.95833333
2021-04-03,172.5,81.72810417,21.15581803,26.92915982,20.70113194,0.03708333,53.49547391,15.69565217,1.29208333
2021-04-04,151.41666667,80.49150694,9.41794778,24.9330921,21.72089583,0.01,27.2153,15.75,1.42666667
2021-04-05,167.94257249,84.02628472,18.2198489,31.29654908,19.49300694,0.05541667,39.74729583,16.30434783,0.95486367
2021-04-06,198.65697701,78.69316667,33.76167576,40.03036389,21.96939583,0.00625,54.45604583,25.91666667,0.88306342
2021-04-07,189.81216574,73.32198107,28.00073048,28.60958715,21.6567124,0.00625,35.15083333,17.79166667,1.22235445
2021-04-08,,,28.95944295,32.22563005,,,,24.83333333,
2021-04-09,,,20.23136298,30.79551853,,,,18.95652174,
2021-04-10,,,12.7316967,25.19419864,,,,18.0,
2021-04-11,,,16.15789096,21.47803647,,,,15.29166667,
2021-04-12,,,41.87254429,31.00414894,,,,24.91666667,
2021-04-13,,,52.49793903,34.92032128,,,,25.83333333,
2021-04-14,,,41.27947196,39.09368662,,,,24.66666667,
2021-04-15,,,24.0042138,45.46970223,,,,27.45833333,
2021-04-16,,,35.38018083,29.97380045,,,,27.41666667,
2021-04-17,,,36.29271023,24.17578634,,,,24.41666667,
2021-04-18,,,16.05276646,17.66607903,,,,15.66666667,
2021-04-19,,,43.54826944,34.42871748,,,,28.0,
2021-04-20,,,43.86814124,33.93051854,,,,29.45454545,
2021-04-21,,,28.4347955,37.29277053,,,,44.66666667,
2021-04-22,,,64.34202047,41.00620541,,,,52.09090909,
2021-04-23,,,20.90142186,33.94141603,,,,23.54166667,
2021-04-24,,,27.76699754,32.97785508,,,,30.91304348,
2021-04-25,,,15.40853599,25.63807006,,,,21.95833333,
2021-04-26,,,37.80869219,51.28024713,,,,33.83333333,
2021-04-27,,,45.15323712,36.0263865,,,,32.41666667,
2021-04-28,,,27.60736093,29.58857338,,,,18.33333333,
2021-04-29,,,37.25321444,31.42436291,,,,20.29166667,
2021-04-30,,,33.18547359,31.96741305,,,,19.875,
2021-05-01,155.08333333,78.97931945,,,20.46497917,0.01333333,39.91255,15.125,1.50875
2021-05-02,154.08333333,76.40679861,,,22.69679861,0.0,50.85002174,8.70833333,1.71333333
2021-05-03,125.25,78.84152083,,,20.63223611,0.01041667,50.3069625,15.41666667,1.48333333
2021-05-04,187.58333333,82.20510629,35.9066311,37.79900139,20.67913536,0.45875,32.89513913,20.45833333,1.80375
2021-05-05,145.69192671,84.41228985,26.61228162,33.12119318,20.38012319,0.01130435,41.03511364,20.82608696,1.2072351
2021-05-06,215.97033924,83.21229861,32.02384741,29.875483,21.73036805,0.02458333,55.42790417,23.45833333,1.07860907
2021-05-07,163.85950169,79.96617599,37.23893634,29.10002057,21.17353329,0.00958333,38.06017917,23.33333333,1.68325662
2021-05-08,,,19.60422016,30.28790651,,,,16.54166667,
2021-05-09,,,14.44088807,16.58073652,,,,18.41666667,
2021-05-10,,,56.26356833,33.54800805,,,,24.69565217,
2021-05-11,,,41.63897775,20.6207992,,,,16.70833333,
2021-05-12,,,37.01391718,25.13813195,,,,22.25,
2021-05-13,,,31.74914984,29.33827001,,,,20.0,
2021-05-14,,,31.14885639,32.12324517,,,,20.08333333,
2021-05-15,,,25.38223823,29.6492887,,,,21.04347826,
2021-05-16,,,10.79304295,15.85885827,,,,9.0,
2021-05-17,,,13.91283854,22.39670086,,,,11.79166667,
2021-05-18,,,38.63275795,37.31632763,,,,17.66666667,
2021-05-19,,,32.85134356,27.82098902,,,,23.47826087,
2021-05-20,,,38.62952471,31.5168582,,,,24.2173913,
2021-05-21,,,52.41815142,37.92763708,,,,31.41666667,
2021-05-22,,,28.68932841,32.61293834,,,,25.41666667,
2021-05-23,,,17.57630576,16.59290442,,,,14.54166667,
2021-05-24,,,28.35989471,30.82087288,,,,19.875,
2021-05-25,,,32.73193294,34.27316409,,,,20.69565217,
2021-05-26,,,36.12343547,35.95889033,,,,21.75,
2021-05-27,,,49.43896729,52.51177809,,,,31.66666667,
2021-05-28,,,46.6038933,35.02104564,,,,29.29166667,
2021-05-29,,,28.47199875,32.57952951,,,,23.54166667,
2021-05-30,,,25.3764974,21.39052635,,,,17.66666667,
2021-05-31,,,49.18369599,33.04453738,,,,25.52173913,
2021-06-01,164.79166667,82.73109028,37.76203913,39.17039216,19.39152778,0.12,33.9155413,21.54166667,1.74083333
2021-06-02,154.41666667,77.28454167,41.33708842,32.36067976,22.29335417,0.01458333,45.64535217,20.625,1.39291667
2021-06-03,114.04166667,81.93045833,32.51130094,36.88832797,21.51092361,0.01458333,59.75323636,21.95833333,1.55541667
2021-06-04,200.20833333,83.67942361,45.9728769,33.23989446,20.50408333,0.11125,43.44183478,24.16666667,1.40791667
2021-06-05,183.50791978,83.68439583,47.3898736,31.32988739,20.20547222,0.07083333,45.0894625,26.66666667,1.0476242
2021-06-06,90.90734823,79.84659722,16.12088864,21.24396243,21.63698611,0.03333333,31.54486316,10.57894737,1.3055664
2021-06-07,144.67008465,73.24407992,21.810202,23.79792849,22.48111382,0.00083333,56.56726667,16.54166667,1.19485727
2021-06-08,,,42.96189944,36.50358584,,,,22.08333333,
2021-06-09,,,49.73756839,28.84016195,,,,21.60869565,
2021-06-10,,,49.90171544,33.46933726,,,,29.95652174,
2021-06-11,,,45.25086966,35.63848928,,,,26.45833333,
2021-06-12,,,50.34811815,42.19531698,,,,28.45833333,
2021-06-13,,,23.70889806,20.42898834,,,,16.16666667,
2021-06-14,,,22.57588941,21.58850342,,,,14.70833333,
2021-06-15,,,48.84725166,37.71386447,,,,25.83333333,
2021-06-16,,,48.31123011,39.80997845,,,,25.625,
2021-06-17,,,36.67045434,38.11256873,,,,23.875,
2021-06-18,,,41.40400743,41.41836588,,,,26.39130435,
2021-06-19,,,29.02499663,30.48493554,,,,17.18181818,
2021-06-20,,,18.48061952,22.54880348,,,,15.83333333,
2021-06-21,,,41.45317336,26.8558077,,,,21.33333333,
2021-06-22,,,34.92020146,37.85821034,,,,22.875,
2021-06-23,,,37.35382548,35.06109079,,,,28.16666667,
2021-06-24,,,47.49684181,35.96001075,,,,24.47619048,
2021-06-25,,,41.66185643,39.88644894,,,,24.41666667,
2021-06-26,,,31.05154148,30.79627853,,,,24.0,
2021-06-27,,,29.08934518,22.51312248,,,,20.45833333,
2021-06-28,,,41.83516109,39.98728015,,,,23.0,
2021-06-29,,,50.08359003,43.09912604,,,,27.95833333,
2021-06-30,,,52.59785014,40.5996224,,,,31.30434783,
2021-07-01,182.375,82.09957639,53.20325275,29.59537851,20.43976389,0.0,52.11888261,30.5,1.01583333
2021-07-02,201.95833333,76.55015278,44.78143739,31.27041905,22.46615278,0.0,37.35828333,25.91304348,1.12666667
2021-07-03,125.83333333,82.89018056,40.56369983,25.27007152,21.64358333,0.13416667,40.2191,25.29166667,1.52375
2021-07-04,160.41666667,83.46199306,24.50636625,17.29229596,20.71952778,0.02458333,39.57025417,14.83333333,2.51583333
2021-07-05,198.65941143,82.86020833,20.08917988,22.56559408,20.33159028,0.07041667,46.78819583,18.76190476,0.97215482
2021-07-06,155.63279057,86.04535417,48.17971726,36.0572834,20.24058333,0.06833333,35.34343333,28.45833333,0.83889279
2021-07-07,195.83362892,75.31137559,31.77290749,40.76940098,22.95264089,0.0,59.11573333,27.75,1.3093743
2021-07-08,,,35.61494602,35.71335583,,,,19.5,
2021-07-09,,,28.17752954,37.96294984,,,,26.09090909,
2021-07-10,,,35.50048365,33.68101443,,,,26.46153846,
2021-07-11,,,,,,,,,
2021-07-12,,,,,,,,,
2021-07-13,,,,,,,,,
2021-07-14,,,,,,,,,
2021-07-15,,,,,,,,,
2021-07-16,,,,,,,,,
2021-07-17,,,,,,,,,
2021-07-18,,,,,,,,,
2021-07-19,,,,,,,,,
2021-07-20,,,,,,,,,
2021-07-21,,,,,,,,,
2021-07-22,,,,,,,,,
2021-07-23,,,,,,,,,
2021-07-24,,,,,,,,,
2021-07-25,,,,,,,,,
2021-07-26,,,,,,,,,
2021-07-27,,,,,,,,,
2021-07-28,,,,,,,,,
2021-07-29,,,,,,,,,
2021-07-30,,,,,,,,,
2021-07-31,,,,,,,,,
2021-08-01,136.95833333,86.10795833,,,19.75570833,0.07583333,40.06426522,,1.16541667
2021-08-02,135.25,78.1201875,,,22.44001389,0.01208333,47.92412083,,1.50583333
2021-08-03,154.5,84.89120833,,,20.53809028,0.11416667,47.1101875,,1.32416667
2021-08-04,216.41666667,83.71838889,,,21.30615972,0.02125,45.21689167,,1.90458333
2021-08-05,185.6847016,87.68253472,,,19.41697222,0.31375,36.33345652,,0.97063729
2021-08-06,127.62596822,88.2445625,,,19.15139583,0.355,43.03754167,,1.00483185
2021-08-07,72.722918,65.78751804,,,25.07190817,0.014,40.51931333,,1.7613352
2021-08-08,,,,,,,,,
2021-08-09,,,,,,,,,
2021-08-10,,,,,,,,,
2021-08-11,,,,,,,,,
2021-08-12,,,,,,,,,
2021-08-13,,,,,,,,,
2021-08-14,,,,,,,,,
2021-08-15,,,,,,,,,
2021-08-16,,,,,,,,,
2021-08-17,,,,,,,,,
2021-08-18,,,,,,,,,
2021-08-19,,,,,,,,,
2021-08-20,,,,,,,,,
2021-08-21,,,,,,,,,
2021-08-22,,,,,,,,,
2021-08-23,,,,,,,,34.88888889,
2021-08-24,,,,,,,,25.91666667,
2021-08-25,,,,,,,,32.375,
2021-08-26,,,,,,,,28.91666667,
2021-08-27,,,,,,,,22.66666667,
2021-08-28,,,,,,,,22.66666667,
2021-08-29,,,,,,,,19.95833333,
2021-08-30,,,,,,,,20.86363636,
2021-08-31,,,,,,,,29.25,
2021-09-01,197.20833333,85.38930556,,,19.72698611,0.04375,37.211,25.33333333,1.73083333
2021-09-02,208.75,85.90094444,,,20.87921528,0.18333333,52.14161818,27.29166667,1.595
2021-09-03,219.04166667,84.80025694,,,20.36863195,0.04041667,58.51139583,22.65217391,1.29041667
2021-09-04,173.36363636,86.11847603,,,20.17695177,0.09541667,38.2082087,23.08333333,1.38772727
2021-09-05,210.66177484,88.43814583,,,19.29524306,0.14625,33.28273478,17.625,1.26759583
2021-09-06,163.07908832,87.58010417,,,18.95507292,0.141875,37.92014286,28.91304348,0.71379484
2021-09-07,164.43451962,79.37412164,,,22.04827285,0.122,55.80263158,29.54166667,1.46632408
2021-09-08,,,,,,,,34.16666667,
2021-09-09,,,,,,,,38.33333333,
2021-09-10,,,,,,,,23.04166667,
2021-09-11,,,,,,,,24.57142857,
2021-09-12,,,,,,,,20.08333333,
2021-09-13,,,,,,,,36.77272727,
2021-09-14,,,,,,,,28.41666667,
2021-09-15,,,,,,,,30.89473684,
2021-09-16,,,,,,,,32.41666667,
2021-09-17,,,,,,,,33.65217391,
2021-09-18,,,,,,,,36.08333333,
2021-09-19,,,,,,,,25.20833333,
2021-09-20,,,,,,,,32.0,
2021-09-21,,,,,,,,26.4,
2021-09-22,,,,,,,,31.31818182,
2021-09-23,,,,,,,,27.375,
2021-09-24,,,,,,,,29.125,
2021-09-25,,,,,,,,30.41666667,
2021-09-26,,,,,,,,23.70833333,
2021-09-27,,,,,,,,29.91666667,
2021-09-28,,,,,,,,39.54166667,
2021-09-29,,,,,,,,31.45833333,
2021-09-30,,,,,,,,28.85714286,
2021-10-01,155.41666667,82.21704861,,,21.01056944,0.08458333,21.48972273,37.82352941,1.15375
2021-10-02,212.625,83.28425,,,20.40369444,0.08916667,44.94601667,38.16666667,1.25041667
2021-10-03,191.91666667,84.79900694,,,19.94868056,0.03083333,49.82858333,27.29166667,1.45541667
2021-10-04,162.5,85.45446528,,,21.11505555,0.08166667,33.81570833,29.58333333,1.24
2021-10-05,212.81007553,87.51812319,,,20.02756522,0.06,51.30167391,30.58333333,0.91456635
2021-10-06,221.06144345,83.87792481,,,20.84828985,0.0,55.625115,28.54166667,1.7512611
2021-10-07,227.90925341,86.28577904,,,20.04521444,0.06230769,61.4382,33.54166667,0.75378487
2021-10-08,,,,,,,,29.91666667,
2021-10-09,,,,,,,,27.125,
2021-10-10,,,,,,,,31.45833333,
2021-10-11,,,,,,,,37.08333333,
2021-10-12,,,,,,,,35.08333333,
2021-10-13,,,,,,,,35.25,
2021-10-14,,,,,,,,33.04761905,
2021-10-15,,,,,,,,36.75,
2021-10-16,,,,,,,,33.75,
2021-10-17,,,,,,,,20.45833333,
2021-10-18,,,,,,,,24.375,
2021-10-19,,,,,,,,27.30434783,
2021-10-20,,,,,,,,29.08333333,
2021-10-21,,,,,,,,36.45833333,
2021-10-22,,,,,,,,33.75,
2021-10-23,,,,,,,,31.95833333,
2021-10-24,,,,,,,,28.45833333,
2021-10-25,,,,,,,,24.16666667,
2021-10-26,,,,,,,,24.04545455,
2021-10-27,,,,,,,,30.91666667,
2021-10-28,,,,,,,,38.08333333,
2021-10-29,,,,,,,,30.33333333,
2021-10-30,,,,,,,,26.0,
2021-10-31,,,,,,,,12.04761905,
2021-11-01,179.08333333,85.09559722,,,20.57559028,0.19458333,22.44681579,14.55,1.20125
2021-11-02,196.58333333,77.20647222,,,21.54715278,0.0025,50.97671667,25.70833333,1.36166667
2021-11-03,214.83333333,86.75654167,,,19.17945833,0.29958333,37.0655625,19.5,1.51625
2021-11-04,217.625,84.82971528,,,21.3976875,0.03666667,28.86428333,29.52173913,1.55583333
2021-11-05,178.73011483,77.01045833,,,22.55038889,0.0,39.79715,27.44444444,1.0593247
2021-11-06,168.16765355,81.90115972,,,21.01602778,0.06375,47.58405,,1.22015734
2021-11-07,,,,,,,,,
2021-11-08,,,,,,,,23.0,
2021-11-09,,,,,,,,27.58333333,
2021-11-10,,,,,,,,26.54166667,
2021-11-11,,,,,,,,33.29166667,
2021-11-12,,,,,,,,29.6,
2021-11-13,,,,,,,,,
2021-11-14,,,,,,,,22.71428571,
2021-11-15,,,,,,,,28.45833333,
2021-11-16,,,,,,,,41.60869565,
2021-11-17,,,,,,,,33.45833333,
2021-11-18,,,,,,,,26.29166667,
2021-11-19,,,26.19299343,45.07750603,,,,22.375,
2021-11-20,,,35.32504744,46.38015333,,,,24.83333333,
2021-11-21,,,42.14076763,36.7402996,,,,24.4,
2021-11-22,,,69.16323105,57.58663972,,,,38.16666667,
2021-11-23,,,108.61124087,53.07810529,,,,36.95833333,
2021-11-24,,,50.06219383,57.70074998,,,,31.66666667,
2021-11-25,,,55.3398979,41.96292819,,,,22.95652174,
2021-11-26,,,63.82240131,49.74094028,,,,26.91666667,
2021-11-27,,,35.53021209,49.06521855,,,,23.625,
2021-11-28,,,21.81931106,34.66105456,,,,16.20833333,
2021-11-29,,,42.31798727,40.12899201,,,,26.65217391,
2021-11-30,,,45.09835194,42.96513815,,,,27.82608696,
2021-12-01,167.20833333,79.84804861,37.84442387,45.08012687,22.04932639,0.00583333,45.86635417,21.29166667,1.16916667
2021-12-02,201.16666667,79.88001389,28.72760363,42.31099661,20.90923611,0.02708333,49.26431304,21.91666667,1.40791667
2021-12-03,182.66666667,91.16355556,37.08091957,48.78139239,17.95240972,0.085,41.52828182,26.08333333,1.42875
2021-12-04,193.875,78.48127083,49.97300169,46.13209749,22.2944375,0.0,54.55406667,27.875,1.42125
2021-12-05,199.56876709,78.19260417,37.10131451,31.78556843,22.95305556,0.04291667,43.552575,23.625,1.13239053
2021-12-06,195.80018798,85.05598611,53.57467652,45.87900839,19.68144445,0.05,48.23635833,30.875,0.85950263
2021-12-07,,,59.60167289,40.65242047,,,,28.20833333,
2021-12-08,,,30.38883229,35.34130497,,,,34.0,
2021-12-09,,,35.73601246,48.34137369,,,,29.125,
2021-12-10,,,38.40983153,46.97772316,,,,26.875,
2021-12-11,,,34.94926051,37.62228793,,,,25.04166667,
2021-12-12,,,26.55553581,27.41417544,,,,17.875,
2021-12-13,,,42.56693213,47.04851321,,,,21.58333333,
2021-12-14,,,58.80439974,43.67119735,,,,35.82608696,
2021-12-15,,,33.00687622,47.78726824,,,,28.20833333,
2021-12-16,,,31.04225867,50.07443308,,,,27.16666667,
2021-12-17,,,58.92702174,44.35744161,,,,28.08333333,
2021-12-18,,,87.59547111,51.17951935,,,,41.33333333,
2021-12-19,,,41.87997818,32.95297344,,,,26.66666667,
2021-12-20,,,43.15326278,40.53488888,,,,25.08333333,
2021-12-21,,,59.65615179,30.67459644,,,,31.125,
2021-12-22,,,62.07735632,35.7467529,,,,27.33333333,
2021-12-23,,,33.03156241,38.61328274,,,,20.125,
2021-12-24,,,22.71123139,36.59203618,,,,17.625,
2021-12-25,,,11.30457915,22.31024769,,,,17.91666667,
2021-12-26,,,21.97333722,21.69732969,,,,14.625,
2021-12-27,,,50.49396889,40.77258751,,,,23.29166667,
2021-12-28,,,80.9045366,45.01713274,,,,28.875,
2021-12-29,,,66.13575354,46.57995911,,,,32.2,
2021-12-30,,,59.309173,42.95062756,,,,30.38095238,
2021-12-31,,,29.54320844,33.81822793,,,,23.59090909,
2022-01-01,,,12.70171784,20.72162193,,,,24.04545455,
2022-01-02,,,20.2918129,23.36244866,,,,14.66666667,
2022-01-03,,,54.84490314,37.08397018,,,,24.70833333,
2022-01-04,,,42.70891593,37.41831701,,,,26.70833333,
