Fecha,CO,DViento,HAire10,HAire2,O3,P,PLiquida,PM10,PM2.5,RGlobal,TAire10,TAire2,VViento
2024-05-03,,198.14377977,95.33651389,,37.31103692,19.63840278,0.17,42.58333333,21.375,,,,0.8680026
2024-05-04,,168.8064429,97.01572917,,40.03998583,19.15086111,0.36166667,19.95454545,10.45833333,,,,0.64957815
2024-05-05,,198.61022463,93.06981944,,40.66944254,20.59081944,0.05333333,16.79166667,8.33333333,,,,0.85028894
2024-05-06,,208.25347584,90.58675695,,36.73098422,21.62820833,0.03166667,28.66666667,10.75,,,,0.67815953
2024-05-07,,178.88432439,88.74908729,,30.81067918,22.13495989,0.02222222,24.58333333,10.0,,,,1.08053598
2024-05-08,,,,,34.29312793,,,25.66666667,11.625,,,,
2024-05-09,,181.27724232,100.0,,26.6415504,17.78590404,0.24444444,17.23809524,8.16666667,,,,0.59296805
2024-05-10,,170.4163187,91.86433266,,29.51089197,20.37045364,0.04333333,31.65217391,14.7826087,,,,0.67302842
2024-05-11,,171.55996153,93.05176153,,37.62843095,20.47830791,0.07458333,38.0,19.25,,,,0.81662481
2024-05-12,,170.56569701,96.84348611,,36.68833329,19.51989583,0.16041667,27.60869565,12.66666667,,,,0.7275439
2024-05-13,,194.98859822,85.23046476,,40.20348109,21.50559852,0.00083333,23.54166667,9.66666667,,,,0.90183733
2024-05-14,,191.86309807,93.72905702,,28.15388143,20.43261586,0.04125,31.0,10.83333333,,,,0.7732547
2024-05-15,,177.73371265,95.58635111,,27.85958998,19.80260864,0.32083333,21.45454545,9.59090909,,,,0.805906
2024-05-16,,186.06171322,95.74388222,,42.21447262,19.91622559,0.05869565,31.91666667,13.54166667,,,,0.82630382
2024-05-17,,209.98663552,83.35892424,,43.75950269,23.44493768,0.00083333,38.20833333,17.41666667,,,,1.0751374
2024-05-18,,161.45315117,85.02306143,,47.11933001,22.30312185,0.00416667,23.79166667,11.5,,,,0.85679445
2024-05-19,,192.0849143,80.45429293,,51.10861402,22.03392424,0.0,26.08333333,13.58333333,,,,0.87021667
2024-05-20,,178.55285933,85.50240278,,33.98248696,21.89803472,0.00083333,36.125,16.5,,,,0.88205711
2024-05-21,,160.78541448,94.83736234,,38.78107244,20.29044403,0.18666667,30.2173913,13.16666667,,,,0.71095051
2024-05-22,,208.07292385,95.99861099,,35.48098378,20.07317126,0.11083333,37.5,16.0,,,,0.7992375
2024-05-23,,184.19071628,94.8443889,,37.23164057,20.19842769,0.18458333,30.16666667,13.375,,,,0.88097701
2024-05-24,,189.8454567,90.58189844,,41.25802543,20.96613446,0.06916667,24.375,11.5,,,,0.67413131
2024-05-25,,179.8186923,92.98199587,,29.1348529,20.4398146,0.0425,28.13636364,13.875,,,,0.74736753
2024-05-26,,184.14492668,90.35188248,,37.28509094,20.67042041,0.04875,22.73913043,10.375,,,,0.87638952
2024-05-27,,198.72182456,95.61202665,,24.4507141,19.48320265,0.11521739,24.25,8.82608696,,,,0.7153331
2024-05-28,,182.60611166,90.37365291,,39.62271754,21.14006696,0.04,25.08695652,10.86956522,,,,0.63145921
2024-05-29,,185.4546252,98.92397222,,,19.26423611,0.18291667,,,,,,0.74735227
2024-05-30,,181.51478221,95.80016667,,,19.82652778,0.10875,,,,,,0.76459416
2024-05-31,,193.55647366,92.98074638,,,20.70423188,0.14695652,,,,,,0.70156137
2024-06-01,,206.01289304,82.0220105,,43.35076458,23.09827033,0.00695652,23.16666667,9.375,,,,0.91910068
2024-06-02,,196.98292145,87.37998611,,28.28467762,21.77577778,0.02541667,19.16666667,7.58333333,,,,0.92506207
2024-06-03,,150.43226921,91.53293977,,27.85141522,20.48020351,0.1,20.20833333,9.04166667,,,,1.03325285
2024-06-04,,172.96957536,96.81551767,,21.38517822,20.04555952,0.078125,30.08333333,14.45833333,,,,0.53559494
2024-06-05,,192.77229087,89.77711281,,31.93062162,20.99427082,0.0,33.79166667,13.82608696,,,,0.59022175
2024-06-06,,195.75536955,90.47916667,,28.65254193,20.76474306,0.0,35.08333333,15.70833333,,,,0.77307589
2024-06-07,,188.71136541,83.70417361,,37.53850857,21.53325694,0.01458333,26.91304348,11.34782609,,,,0.66603087
2024-06-08,,204.64524676,87.67938649,,36.51666328,21.6771602,0.00708333,24.95833333,11.25,,,,0.81448251
2024-06-09,,188.08261671,94.65676389,,35.76458514,18.90591667,0.24458333,18.0,8.0,,,,0.84032759
2024-06-10,,214.19373675,95.78070833,,24.05015074,19.46014072,0.11041667,29.16666667,12.29166667,,,,0.66657787
2024-06-11,,173.05047963,93.76704861,,30.81885394,20.0691875,0.06125,32.20833333,15.875,,,,0.66162134
2024-06-12,,192.75656151,82.93820833,,35.24957512,21.67860417,0.0,24.13636364,11.04545455,,,,0.82982209
2024-06-13,,203.83279675,91.80134207,,21.70889881,20.27639614,0.17652174,28.0,12.91666667,,,,0.93608481
2024-06-14,,184.81033675,97.51152842,,19.18616716,19.16319778,0.17958333,24.08333333,10.29166667,,,,0.66955578
2024-06-15,,174.19873033,95.07025479,,20.3715077,19.02489926,0.16666667,14.82608696,5.82608696,,,,0.67232456
2024-06-16,,179.59346055,94.9764481,,28.84056146,19.2090129,0.23652174,14.31818182,6.73913043,,,,0.69984952
2024-06-17,,226.40534306,88.65031749,,38.9854415,20.36009659,0.0,22.54166667,10.29166667,,,,0.74641662
2024-06-18,,205.36323786,91.32880672,,27.99856094,20.03074932,0.04791667,24.08695652,10.29166667,,,,0.86869301
2024-06-19,,175.89957324,93.24977273,,36.99897425,18.45163853,0.02214286,28.875,16.04166667,,,,0.9125251
2024-06-20,,195.23509279,84.03361681,,44.45435749,22.45953134,0.00384615,21.82608696,11.25,,,,0.84430749
2024-06-21,,156.2948943,87.68634028,,33.01786501,21.24633333,0.03083333,24.95652174,11.375,,,,0.85260295
2024-06-22,,198.2164982,92.78502083,,32.53555403,19.71827083,0.40666667,24.75,13.875,,,,0.93699588
2024-06-23,,192.31310438,94.34146528,,34.50567175,18.88429861,0.0875,20.375,9.30434783,,,,0.71691072
2024-06-24,,192.47460004,91.25896943,,27.05028851,20.1702443,0.01363636,25.16666667,11.70833333,,,,0.80312505
2024-06-25,,165.18255201,93.01466667,,27.5080752,19.91294444,0.14666667,27.30434783,13.5,,,,0.8519598
2024-06-26,,155.70951388,95.14302083,,19.69790728,18.81966667,0.19916667,23.8,11.27272727,,,,0.57171927
2024-06-27,,181.30556283,95.95809028,,22.48877114,18.6999528,0.14875,26.875,13.16666667,,,,0.72407878
2024-06-28,,151.2413048,96.014,,30.29566915,18.4095943,0.15375,30.75,14.08333333,,,,0.59893206
2024-06-29,,186.5047454,94.9630625,,33.05056406,19.16265109,0.19875,25.0,12.54166667,,,,0.82919057
2024-06-30,,170.17556965,91.03014049,,32.02232113,20.3046994,0.10826087,22.0,10.52173913,,,,0.87555814
2024-07-01,,189.81994597,90.6496553,,34.12963268,19.83596189,0.005,24.0,12.33333333,,,,0.74804613
2024-07-02,,170.85230634,95.16659722,,23.6250631,19.4621875,0.14166667,30.83333333,16.625,,,,0.6691447
2024-07-03,,165.33534793,95.1866397,,25.12921937,19.55488032,0.06083333,32.16666667,14.875,,,,0.60568843
2024-07-04,,206.93537675,97.68961184,,20.46960485,19.07154678,0.15041667,24.83333333,11.79166667,,,,0.58434292
2024-07-05,,204.39716041,98.15559722,,12.52373587,17.76636806,0.15666667,19.95833333,6.65217391,,,,0.55721455
2024-07-06,,207.25085952,86.23890972,,37.26874141,20.68065278,0.0025,23.75,11.33333333,,,,0.80816879
2024-07-07,,197.111248,86.24888997,,37.31778999,20.7500603,0.00136364,22.29166667,10.25,,,,0.83569843
2024-07-08,,188.06657309,79.71650575,,35.7318861,21.24969939,0.005,22.25,9.625,,,,0.95725279
2024-07-09,,202.07096821,79.03349648,,43.04829837,20.8393902,0.01157895,23.625,9.91666667,,,,0.74889686
2024-07-10,,183.23166842,77.90584294,,37.64478048,21.9261872,0.0,23.625,9.70833333,,,,1.19813615
2024-07-11,,204.30980641,79.90065314,,45.29635801,21.94921747,0.06916667,37.45833333,15.875,,,,0.77752484
2024-07-12,,190.62217768,89.49045293,,26.68242421,19.44564228,0.06416667,32.76190476,14.91304348,,,,0.81116494
2024-07-13,,175.3899505,78.33193384,,30.84337823,20.83864779,0.00045455,26.26086957,13.79166667,,,,1.13372576
2024-07-14,,162.04505575,75.31894522,,37.17881903,22.09088166,0.0,18.05263158,8.80952381,,,,1.05289548
2024-07-15,,188.87934411,80.06768677,,43.66140555,21.86278692,0.01208333,23.33333333,10.25,,,,0.83688836
2024-07-16,,175.92923088,73.94101984,,37.38318809,22.15068651,0.0,26.79166667,10.29166667,,,,0.88491596
2024-07-17,,201.44322242,77.3375625,,33.11596216,21.64009028,0.00041667,33.875,13.08695652,,,,0.8606895
2024-07-18,,215.64758175,80.28286769,,47.26647573,21.31539766,0.01,31.0,13.25,,,,0.97369779
2024-07-19,,200.72517214,81.19847917,,54.11692655,20.91901389,0.00083333,27.91666667,12.45833333,,,,0.80288566
2024-07-20,,161.99790561,72.57890972,,35.13512845,21.93945833,0.0,25.59090909,12.33333333,,,,1.17779467
2024-07-21,,158.25467344,76.28204598,,39.23068437,22.01724473,0.02625,18.66666667,9.91666667,,,,1.02539795
2024-07-22,,161.62211744,73.70691667,,47.39727193,22.55092361,0.0,21.86956522,10.375,,,,0.78863884
2024-07-23,,198.83371486,79.86050694,,35.65013847,21.02419445,0.00166667,34.45454545,15.29166667,,,,0.86659322
2024-07-24,,167.06585101,72.21930771,,48.23109768,22.15533357,0.0,28.83333333,14.83333333,,,,1.30557366
2024-07-25,,214.27884474,77.25394444,,51.44377928,22.51452778,0.00166667,32.04347826,15.54166667,,,,0.74332952
2024-07-26,,205.22134043,81.75094666,,40.82803292,21.49290654,0.01391304,38.20833333,17.83333333,,,,0.77821506
2024-07-27,,156.7515229,89.48893978,,48.45181627,20.04860395,0.12058824,24.625,13.40909091,,,,0.62650193
2024-07-28,,196.54849769,82.2471875,,41.0454816,21.18011111,0.00083333,19.41666667,9.66666667,,,,0.92499614
2024-07-29,,194.76840862,77.49822293,,41.25802542,21.38923676,0.0,24.13043478,9.86956522,,,,1.11230265
2024-07-30,,131.5964882,62.60914387,,41.13540399,24.64438129,0.0,32.83333333,14.625,,,,0.74317403
2024-07-31,,143.43447147,66.41557977,,37.03807095,22.90459259,0.0,28.77272727,12.2173913,,,,1.79857473
2024-08-01,,218.09341916,70.90135417,,49.05674868,21.21395833,0.0,32.08333333,12.45833333,,,,0.97798709
2024-08-02,,156.17848765,75.01679825,,63.82854418,20.75670083,0.0,28.0,12.5,,,,0.85855409
2024-08-03,,226.03538966,86.72762745,,58.42502629,19.20004762,0.03,24.20833333,11.0,,,,0.66344635
2024-08-04,,186.0893758,85.19220286,,48.67253485,20.28655471,0.05833333,25.95833333,12.625,,,,0.70132087
2024-08-05,,188.2721929,95.67347917,,29.60081436,18.76638195,0.23666667,28.08695652,13.29166667,,,,0.8736045
2024-08-06,,168.65539797,95.45906753,,24.40166552,18.90521327,0.17625,21.40909091,12.08333333,,,,0.6102333
2024-08-07,,182.74830399,93.81217854,,38.37233433,18.20127778,0.06,22.41666667,11.86956522,,,,0.6618859
2024-08-08,,,,,43.46521125,,,34.20833333,17.91666667,,,,
2024-08-09,,190.60191654,81.62003137,,30.92395803,21.03389608,0.0,24.79166667,12.45833333,,,,1.2032992
2024-08-10,,189.50222846,94.74724225,,39.54132533,18.36211075,0.13125,25.7826087,11.125,,,,0.54752017
2024-08-11,,184.0046061,92.03061364,,28.54627002,18.77195455,0.09727273,20.22727273,9.625,,,,0.82561202
2024-08-12,,192.92970276,97.29294303,,42.48423977,17.45521216,0.0,32.875,15.625,,,,0.62591456
2024-08-13,,219.33613761,83.26890278,,39.66394677,21.701625,0.05833333,24.40909091,10.08695652,,,,1.06619599
2024-08-14,,203.35133438,77.72692064,,40.81658826,21.35845238,0.0,24.83333333,12.91666667,,,,0.91020486
2024-08-15,,184.41852152,71.86435736,,34.60153941,22.12734422,0.0,40.58333333,21.13043478,,,,0.97112768
2024-08-16,,203.3070226,76.72592157,,,21.50633244,0.03375,26.33333333,15.60869565,,,,0.96794971
2024-08-17,,219.64061049,79.72473958,,,19.22032292,0.029375,24.17391304,12.25,,,,0.73465458
2024-08-18,,147.1779404,74.50621852,,,19.86220783,0.0,36.72222222,19.5,,,,1.00233683
2024-08-19,,202.58285123,83.92489099,,,18.00263518,0.0,,,,,,0.81650525
2024-08-20,,279.03356537,83.55781818,,,18.99931313,0.0,28.0,13.08333333,,,,0.71207431
2024-08-21,,202.76752084,74.25427146,,,23.38644066,0.0,34.26086957,19.08333333,,,,1.09910664
2024-08-22,,200.25022165,87.60004861,,,20.57769445,0.17958333,23.33333333,12.54166667,,,,0.87512175
2024-08-23,,172.1830991,87.46564583,,,20.49577083,0.06375,25.0,12.29166667,,,,0.82015241
2024-08-24,,176.60867905,94.83757639,,,19.08740972,0.14166667,22.76923077,11.66666667,,,,0.835097
2024-08-25,,182.02872641,94.46236111,,,19.31034722,0.03166667,22.70833333,14.16666667,,,,0.89767365
2024-08-26,,206.49352734,91.03100037,,,19.39855483,0.01333333,26.33333333,13.25,,,,0.79783668
2024-08-27,,158.77495383,76.96180555,,,21.19539583,0.00083333,29.59090909,15.875,,,,1.33517734
2024-08-28,,166.55745686,71.09880555,,,22.47595139,0.00958333,25.08333333,13.83333333,,,,1.48113961
2024-08-29,,191.65598335,89.59002778,,,19.54007639,0.155,25.58333333,14.33333333,,,,0.92067095
2024-08-30,,210.91174918,76.26106944,,,21.06284722,0.0,33.875,19.91666667,,,,1.12389378
2024-08-31,,200.20940134,77.99838581,,,21.06861894,0.0,41.13043478,27.17391304,,,,0.8206404
2024-09-01,,161.72840754,90.99730555,,,18.35496528,0.28041667,19.55,13.625,,,,0.84778824
2024-09-02,,163.1043063,93.82634083,,,18.48789042,0.08615385,34.79166667,23.33333333,,,,0.79909814
2024-09-03,,,,,,,,31.39130435,21.04347826,,,,
2024-09-04,,,,,,,,31.04347826,21.66666667,,,,
2024-09-05,,,,,,,,23.52173913,15.33333333,,,,
2024-09-06,,,,,,,,34.66666667,22.04166667,,,,
2024-09-07,,,,,,,,27.625,16.45833333,,,,
2024-09-08,,,,,,,,28.13043478,18.375,,,,
2024-09-09,,,,,,,,29.04166667,16.31818182,,,,
2024-09-10,,,,,,,,34.95454545,18.16666667,,,,
2024-09-11,,,,,,,,29.45833333,16.91666667,,,,
2024-09-12,,,,,,,,32.60869565,19.13636364,,,,
2024-09-13,,,,,,,,26.7826087,14.04166667,,,,
2024-09-14,,,,,,,,28.54166667,18.79166667,,,,
2024-09-15,,,,,,,,22.125,13.04166667,,,,
2024-09-16,,,,,,,,30.625,16.45833333,,,,
2024-09-17,,,,,,,,29.90909091,16.58333333,,,,
2024-09-18,,,,,,,,31.42857143,18.41666667,,,,
2024-09-19,,,,,,,,34.13636364,22.0,,,,
2024-09-20,,,,,32.4969097,,,35.52173913,21.20833333,,,,
2024-09-21,,,,,37.78375144,,,36.52173913,18.875,,,,
2024-09-22,,,,,42.19812309,,,21.7,11.75,,,,
2024-09-23,,,,,50.68352638,,,26.16666667,12.875,,,,
2024-09-24,,,,,38.78876634,,,31.54166667,13.625,,,,
2024-09-25,,,,,44.65055179,,,28.31818182,13.45454545,,,,
2024-09-26,,221.51929237,90.91961111,,57.88549198,17.19953704,0.36333333,25.70833333,13.23809524,,,,1.19349185
2024-09-27,,171.20910424,87.64390972,,34.72639033,18.70884028,0.02208333,35.41666667,19.95652174,,,,0.68894648
2024-09-28,,188.68503759,88.52611111,,40.10538394,18.2451875,0.11416667,33.79166667,18.125,,,,0.98123132
2024-09-29,,156.86083187,88.89879861,,41.5032683,17.94211806,0.06333333,17.17391304,7.625,,,,0.74375455
2024-09-30,,189.15319628,90.1132971,,40.100408,18.05348551,0.08608696,32.30434783,15.13043478,,,,0.78612876
2024-10-01,,179.78451917,90.12411806,,47.6833886,18.56436806,0.13791667,44.95652174,22.54166667,,,,0.96289714
2024-10-02,,188.64026898,87.10502083,,57.91819103,19.55072917,0.03833333,32.58333333,13.16666667,,,,0.75341984
2024-10-03,,176.42125295,77.47099306,,55.75187902,21.26470833,0.0,26.5,11.45833333,,,,1.0442353
2024-10-04,,182.41170372,80.05098611,,49.32651583,20.30136111,0.0075,28.5,12.29166667,,,,0.85935391
2024-10-05,,179.99899705,85.85529167,,45.84406709,19.55366667,0.12666667,29.79166667,16.08333333,,,,0.78894113
2024-10-06,,196.49535198,85.40959028,,44.34808558,19.48959028,0.025,32.25,16.16666667,,,,0.77455721
2024-10-07,,186.87563509,90.20369445,,29.31469768,18.90515278,0.13833333,28.0,14.625,,,,0.89137394
2024-10-08,,164.00073733,95.77072917,,30.37741678,17.75320833,0.14125,33.79166667,16.75,,,,0.80135203
2024-10-09,,191.12615034,88.24926389,,41.68311307,18.95910417,0.05166667,26.86956522,9.30434783,,,,0.92696416
2024-10-10,,159.83171538,95.01162476,,33.22223406,18.01381082,0.15583333,29.08333333,14.43478261,,,,0.74948044
2024-10-11,,177.39771105,79.69873611,,24.12157235,20.69352083,0.0,31.28571429,14.52380952,,,,1.07100902
2024-10-12,,179.58077944,73.132125,,46.30185378,21.91009028,0.0,24.27777778,11.22222222,,,,1.24909401
2024-10-13,,182.5980481,78.46585417,,44.21728938,21.08803472,0.03541667,20.95833333,7.79166667,,,,0.89361742
2024-10-14,,218.48801273,79.22723611,,45.86041661,20.17947222,0.01833333,20.54166667,7.58333333,,,,0.73646048
2024-10-15,,180.19852149,83.43749306,,35.43759465,20.21817361,0.0725,23.91666667,10.33333333,,,,1.10406679
2024-10-16,,182.3095192,85.92154861,,46.33455282,19.70373611,0.04083333,37.25,17.25,,,,0.68938398
2024-10-17,,196.13696542,83.86953472,,59.65941541,20.82594444,0.02208333,35.625,16.91666667,,,,0.96366748
2024-10-18,,204.83858601,80.62246528,,56.80642335,21.89323611,0.00375,33.23809524,16.38095238,,,,0.82654028
2024-10-19,,183.29457781,83.91940972,,44.7568237,19.12292361,0.07666667,22.04166667,10.54166667,,,,1.02884981
2024-10-20,,189.05701102,90.54981323,,49.08944773,18.89303655,0.44833333,20.0,7.66666667,,,,1.04722486
2024-10-21,,177.00252916,90.34854502,,48.81150581,18.86688506,0.12125,22.5,9.58333333,,,,0.70406611
2024-10-22,,173.62428829,93.44109028,,34.16233173,19.08032639,0.05458333,29.86956522,14.95833333,,,,0.74877191
2024-10-23,,164.96937164,87.62665278,,36.78643044,20.10659028,0.04,29.83333333,11.04166667,,,,0.85655373
2024-10-24,,193.6074138,87.32236806,,17.2759977,20.15611806,0.02833333,28.79166667,14.0,,,,0.70226196
2024-10-25,,193.71798708,75.99361925,,58.96456061,22.30047749,0.00166667,26.20833333,11.25,,,,1.09498314
2024-10-26,,193.27509052,81.34138889,,51.41108022,21.70834722,0.02916667,27.08333333,13.0,,,,0.8174282
2024-10-27,,185.80204203,86.19417361,,39.04266483,21.10230556,0.02708333,24.20833333,10.95833333,,,,0.79329248
2024-10-28,,184.82317457,79.43636111,,37.86549906,21.21986111,0.0,28.79166667,12.91666667,,,,0.83275717
2024-10-29,,213.56164629,75.60059722,,51.64814833,21.02845833,0.0,29.0,14.25,,,,0.80244814
2024-10-30,,195.95997211,87.21879861,,46.66154332,19.24301389,0.16208333,25.58333333,13.16666667,,,,0.92946389
2024-10-31,,185.70718196,84.65975362,,41.49082843,19.55280247,0.01130435,26.04347826,9.93478261,,,,0.75899591
2024-11-01,,182.82440294,88.7648125,,18.46678808,18.41513195,0.11125,20.56521739,9.16666667,,,,0.56224624
2024-11-02,,195.53578344,80.58298611,,24.70413173,19.771125,0.01208333,15.15,5.52083333,,,,0.82557414
2024-11-03,,230.89942666,80.01086806,,27.60617235,19.76125694,0.07833333,10.66666667,2.54761905,,,,1.18845738
2024-11-04,,150.3730261,92.20617361,,19.742051,18.2185625,0.14,14.66666667,5.39473684,,,,0.63265539
2024-11-05,,208.29332342,81.19014583,,28.8323867,19.76159722,0.00083333,21.125,6.95652174,,,,0.92621146
2024-11-06,,171.43812953,79.55120833,,25.69164302,20.61991667,0.01541667,20.66666667,9.16666667,,,,0.85105479
2024-11-07,,192.34915283,87.45317361,,23.37164547,19.23322917,0.05625,36.30434783,14.25,,,,0.83997851
2024-11-08,,207.35691098,94.08974042,,13.79899879,16.91809507,0.25125,20.34782609,9.5,,,,0.62645177
2024-11-09,,191.147213,89.51935417,,21.58137252,18.01438889,0.12375,12.47826087,4.06666667,,,,0.75910275
2024-11-10,,190.48890097,90.14288889,,28.28467762,18.21804861,0.03833333,18.875,7.20833333,,,,0.5305352
2024-11-11,,182.63526478,91.45047222,,21.60589681,17.72302083,0.19166667,13.95833333,3.97619048,,,,0.78055111
2024-11-12,,167.20602459,83.4855625,,21.46692585,19.1068125,0.02916667,18.20833333,7.0,,,,0.94456846
2024-11-13,,175.23174429,85.66529167,,14.22924944,18.84535417,0.03958333,21.66666667,9.04166667,,,,1.13562286
2024-11-14,,172.26801358,90.78959722,,11.69808488,17.76738194,0.14916667,21.625,7.26086957,,,,0.88344903
2024-11-15,,177.1557012,88.62120833,,20.739372,18.73865972,0.02041667,33.70833333,15.91666667,,,,0.70653251
2024-11-16,,189.11433953,89.19509028,,13.50470735,18.80740972,0.02916667,26.16666667,12.66666667,,,,0.79536607
2024-11-17,,182.97056259,85.17555556,,32.27822673,19.42409028,0.00416667,23.33333333,10.70833333,,,,0.6848472
2024-11-18,,172.61704571,86.82629167,,31.53005826,18.85840972,0.025,31.0,14.72727273,,,,1.00050407
2024-11-19,,210.78319562,86.96641667,,20.8047701,18.81122222,0.01416667,31.5,15.04166667,,,,0.77493953
2024-11-20,,168.37482124,88.61975694,,33.85169076,18.39965278,0.17791667,32.5,17.58333333,,,,0.7130775
2024-11-21,,160.35262173,90.75330556,,29.27382386,18.81090972,0.06333333,34.875,17.95833333,,,,0.85066592
2024-11-22,,203.09591316,91.26548611,,15.57292222,18.31447917,0.05291667,24.125,13.04347826,,,,0.74260473
2024-11-23,,190.90498743,89.9441875,,24.3199179,18.65497222,0.08416667,24.20833333,11.20833333,,,,0.80233191
2024-11-24,,167.51614354,87.12103472,,34.58741937,20.01295139,0.00166667,24.91304348,12.70833333,,,,0.74781058
2024-11-25,,188.77819496,79.57504861,,34.39939984,20.98213889,0.0,28.625,14.41666667,,,,0.88376974
2024-11-26,,206.08371575,82.61904167,,38.70749958,20.95095833,0.14375,27.625,13.29166667,,,,0.8515633
2024-11-27,,164.41493287,86.70227778,,42.69807434,19.57952083,0.08625,31.29166667,15.875,,,,0.83183119
2024-11-28,,196.78992369,86.21243056,,37.67747953,20.20840278,0.07375,32.0,12.95833333,,,,0.93878654
2024-11-29,,160.9636681,81.77424305,,30.43464011,20.50892361,0.01958333,27.04166667,14.83333333,,,,0.80397796
2024-11-30,,167.57115488,73.43115942,,37.49870103,21.37577536,0.0,25.91304348,14.2173913,,,,1.26760265
2024-12-01,,170.61116148,76.80523465,,36.09157564,21.33740534,0.00208333,28.125,16.33333333,,,,1.09810416
2024-12-02,,178.51814159,81.90165278,,33.94161315,20.45746528,0.01708333,29.08333333,16.45454545,,,,0.84161593
2024-12-03,,196.03770649,80.49389583,,39.05901436,20.54536111,0.00416667,27.61904762,,,,,0.8024143
2024-12-04,,175.59456236,77.21242361,,47.25830096,20.9876875,0.0,27.625,,,,,0.88895256
2024-12-05,,187.49179132,81.73871528,,41.60136544,20.27616667,0.12041667,30.58333333,,,,,0.79698995
2024-12-06,,173.65195381,82.32141414,,45.28818325,19.90640278,0.015,30.22727273,17.41666667,,,,0.93683791
2024-12-07,,187.42273283,78.01186806,,46.33455282,19.7536875,0.04333333,28.04166667,17.125,,,,0.96661402
2024-12-08,,184.06623526,70.79665972,,50.35653589,19.69406944,0.0,28.09090909,16.41666667,,,,0.93350945
2024-12-09,,198.14289909,77.50338889,,47.80316664,20.24586111,0.0,33.58333333,17.71428571,,,,0.99803146
2024-12-10,,162.16635757,77.17535417,,24.23980523,20.39469444,0.00041667,30.34782609,18.39130435,,,,1.09170697
2024-12-11,,228.13312575,77.99514583,,53.02968317,20.76852778,0.0,35.2173913,21.29166667,,,,0.9029554
2024-12-12,,210.27634346,74.40224306,,43.12187124,20.3261875,0.0,30.45833333,18.33333333,,,,0.7221233
2024-12-13,,174.98590483,79.11658333,,41.79755974,20.21741667,0.00208333,36.25,22.125,,,,0.98614019
2024-12-14,,198.0325291,80.81058333,,50.14399206,19.81783334,0.07375,35.0,21.52173913,,,,0.71043157
2024-12-15,,179.7740415,92.88999306,,32.0859421,18.23199305,0.22125,17.35294118,12.625,,,,0.94350916
2024-12-16,,176.09444124,91.73003472,,24.01745169,18.89563889,0.0875,32.56521739,19.16666667,,,,0.63594114
2024-12-17,,156.77089832,81.53402083,,35.86268229,20.85278472,0.00041667,33.0,21.875,,,,1.04175678
2024-12-18,,155.75869636,76.48227778,,32.70722404,21.45095833,0.0,28.28571429,18.625,,,,1.00491758
2024-12-19,,177.43981378,85.34188194,,22.562344,19.39095833,0.02458333,38.66666667,23.08333333,,,,0.71485358
2024-12-20,,177.36591659,84.75670833,,37.28509094,19.71553472,0.00208333,43.95652174,28.56521739,,,,0.86332285
2024-12-21,,205.52629169,88.65456944,,24.58968506,19.4075625,0.08166667,34.45454545,23.16666667,,,,0.73291821
2024-12-22,,189.59421853,85.41816667,,31.70990304,20.19376389,0.06041667,,17.76923077,,,,0.87700933
2024-12-23,,183.17448726,88.64423136,,29.58446483,19.6142489,0.09041667,24.08333333,16.75,,,,0.95302915
2024-12-24,,167.27084001,90.63101241,,24.08284979,18.83038743,0.10541667,29.4,19.7826087,,,,0.85520171
2024-12-25,,168.20767903,89.90069444,,26.46988039,19.47365278,0.06083333,45.5,36.0,,,,0.72116233
2024-12-26,,191.28252029,92.43140972,,17.22422421,18.92545833,0.12208333,19.33333333,14.39130435,,,,0.64079594
2024-12-27,,192.50282827,89.81575694,,16.41165283,18.6060625,0.03375,22.76923077,12.5,,,,0.78615901
2024-12-28,,179.98103281,89.07035417,,24.21364599,19.18596528,0.03958333,22.05263158,15.625,,,,0.78155689
2024-12-29,,161.30832932,88.45366667,,25.63605463,19.63084722,0.00083333,22.63157895,15.66666667,,,,1.04431078
2024-12-30,,163.11221293,93.10473611,,13.77447451,17.96376389,0.1425,23.0,17.70833333,,,,0.72000867
2024-12-31,,193.05092283,86.47,,34.01838483,19.26043478,0.0,22.14285714,17.04347826,,,,0.69432091
2025-01-01,,167.3999369,87.42513194,,24.90032602,19.33028472,0.00375,34.25,29.91666667,,,,0.9095507
2025-01-02,,179.47798401,89.64853472,,18.95727382,19.17029861,0.11541667,21.27777778,16.20833333,,,,0.97298724
2025-01-03,,201.1892487,94.01459028,,12.18857062,17.99602778,0.12166667,19.33333333,12.73913043,,,,0.83627756
2025-01-04,,175.06798012,92.76723611,,19.71752671,18.34239583,0.19625,20.25,15.31818182,,,,0.69891823
2025-01-05,,177.57079154,92.41994444,,25.64422939,18.75642361,0.05458333,15.44444444,9.95833333,,,,0.89033818
2025-01-06,,165.67471183,87.61360417,,32.64182594,20.21525,0.0,16.56521739,10.70833333,,,,0.86223798
2025-01-07,,186.99679036,86.75324306,,33.29580693,20.1721875,0.03708333,24.57142857,16.25,,,,0.83940545
2025-01-08,,181.60373713,83.66763889,,35.06973035,20.43183333,0.00583333,25.05263158,16.41666667,,,,0.82948707
2025-01-09,,157.3446574,86.45256944,,35.2740994,19.48657639,0.09458333,23.09090909,15.33333333,,,,0.85962168
2025-01-10,,191.14818547,82.06584028,,39.71953515,20.31400695,0.0,26.36363636,18.04166667,,,,0.79699788
2025-01-11,,212.02141131,79.60805556,,48.32919483,20.93172917,0.00083333,26.0952381,17.66666667,,,,1.00662715
