Fecha,CO,NO,NO2,NOx,PM10
2011-01-09,3.07539692,,,,85.10988617
2011-01-10,2.62006517,,,,85.10988617
2011-01-11,2.49542138,,,,
2011-01-12,2.57300583,,,,127.2250422
2011-01-13,2.1825395,,,,61.91087001
2011-01-14,2.35381906,,,,
2011-01-15,2.28556158,,,,
2011-01-16,2.47562277,,,,
2011-01-17,2.52657519,,,,
2011-01-18,2.42673992,,,,51.1660614
2011-01-19,2.35678667,,,,97.91005691
2011-01-20,2.20216276,,,,42.86325073
2011-01-21,2.322446,,,,98.03215567
2011-01-22,2.19344129,,,,50.92185974
2011-01-23,2.15031867,,,,50.92185974
2011-01-24,1.992267,,,,50.92185974
2011-01-25,2.00056354,,,,50.92185974
2011-01-26,2.15540628,,,,
2011-01-27,2.13217325,,,,72.9609317
2011-01-28,2.31050992,,,,76.14570896
2011-01-29,2.18617348,,,,76.56288147
2011-01-30,2.32862357,,,,76.56288147
2011-01-31,2.41147759,,,,119.62352626
2011-02-01,1.66742988,,,,67.30362558
2011-02-02,1.50717325,,,,290.76719904
2011-02-03,1.431085,,,,59.71306992
2011-02-04,1.51098908,,,,98.96825838
2011-02-05,1.54290155,,,,67.49259059
2011-02-06,1.68965,,,,
2011-02-07,2.91514071,,,,225.86081028
2011-02-08,1.64326413,,,,84.07204254
2011-02-09,1.381951,,,,80.41921361
2011-02-10,,,,,92.18152682
2011-02-11,1.2881562,,,,91.67277654
2011-02-12,1.47537633,,,,68.30077696
2011-02-13,1.74374246,,,,43.5958519
2011-02-14,2.7625155,,,,43.5958519
2011-02-15,2.28810538,,,,108.24786631
2011-02-16,2.14338796,,,,89.08832272
2011-02-17,1.99739874,,,,131.97599339
2011-02-18,2.20612718,,,,177.66178894
2011-02-19,2.55392775,,,,155.65324052
2011-02-20,2.07315829,,,,32.60684204
2011-02-21,2.03645557,,,,32.60684204
2011-02-22,2.0655271,,,,97.7269055
2011-02-23,2.014652,,,,85.61864297
2011-02-24,1.978577,,,,80.56166188
2011-02-25,2.42165242,,,,117.49694522
2011-02-26,2.40638988,,,,81.23321533
2011-02-27,2.416565,,,,97.5641098
2011-02-28,2.38758826,,,,135.17094596
2011-03-01,2.21722714,,,,90.88278748
2011-03-02,2.56277539,,,,
2011-03-03,2.82483738,,,,
2011-03-04,2.2039071,,,,54.20838583
2011-03-05,2.16727709,,,,65.65527219
2011-03-06,2.14073365,,,,43.55515099
2011-03-07,2.41910867,,,,
2011-03-08,2.27284288,,,,
2011-03-09,2.56283075,,,,
2011-03-10,1.90449657,,,,84.97761913
2011-03-11,1.83813787,,,,72.07570569
2011-03-12,1.9189145,,,,47.5742801
2011-03-13,1.9589107,,,,9.40781593
2011-03-14,1.99720914,,,,9.40781593
2011-03-15,1.978577,,,,102.36671122
2011-03-16,2.022977,,,,113.1929245
2011-03-17,2.17698955,,,,113.1929245
2011-03-18,2.43138513,,,,120.75295528
2011-03-19,2.41910871,,,,32.60684204
2011-03-20,2.56791829,,,,32.60684204
2011-03-21,2.87952792,,,,79.28978821
2011-03-22,2.11258642,,,,83.30891752
2011-03-23,2.00702075,,,,63.16239603
2011-03-24,2.3270251,,,,131.16199334
2011-03-25,2.10368346,,,,164.12903039
2011-03-26,1.72084875,,,,79.14733934
2011-03-27,1.60510767,,,,44.02610842
2011-03-28,1.51563391,,,,
2011-03-29,1.86711429,,,,
2011-03-30,1.91671763,,,,
2011-03-31,1.61517243,,,,72.67603278
2011-04-01,1.53846145,,,,37.73504639
2011-04-02,1.7307694,,,,
2011-04-03,1.5992463,,,,
2011-04-04,1.5995117,,,,
2011-04-05,1.97776767,,,,
2011-04-06,1.59423918,,,,71.85185687
2011-04-07,2.04644904,,,,108.41066821
2011-04-08,1.5354091,,,,76.38990959
2011-04-09,1.404151,,,,100.27065992
2011-04-10,1.72248386,,,,52.2547849
2011-04-11,1.92434892,,,,42.86325073
2011-04-12,2.06298329,,,,
2011-04-13,2.19780233,,,,
2011-04-14,1.74788991,,,,152.75336393
2011-04-15,2.32371813,,,,181.66056792
2011-04-16,1.74247063,,,,64.86162313
2011-04-17,2.03754579,,,,23.57143021
2011-04-18,2.15964604,,,,23.57143021
2011-04-19,2.42546825,,,,84.49408258
2011-04-20,2.63532779,,,,68.99267578
2011-04-21,2.64423092,,,,68.99267578
2011-04-22,2.39239929,,,,68.99267578
2011-04-23,2.68238733,,,,120.07122898
2011-04-24,2.26012429,,,,117.34432983
2011-04-25,2.14183975,,,,117.34432983
2011-04-26,2.24272503,,,,179.38828491
2011-04-27,1.72339246,,,,76.04396033
2011-04-28,1.54787333,,,,173.10338306
2011-04-29,1.75518942,,,,215.71632504
2011-04-30,1.676333,,,,83.48189398
2011-05-01,1.99342508,,,,
2011-05-02,2.1412822,,,,
2011-05-03,1.95184687,,,,139.18302536
2011-05-04,1.72811968,,,,82.87302094
2011-05-05,2.04869967,,,,112.96529786
2011-05-06,1.89607463,,,,179.739258
2011-05-07,2.28791836,,,,83.9132139
2011-05-08,1.68916376,,,,
2011-05-09,1.79139821,,,,
2011-05-10,2.00962767,,,,
2011-05-11,1.71957264,,,,
2011-05-12,2.33964595,,,,
2011-05-13,1.90128821,,,,102.15872498
2011-05-14,1.75010196,,,,87.88767163
2011-05-15,1.59801573,,,,63.29445663
2011-05-16,1.61611723,,,,52.61562538
2011-05-17,1.94235655,,,,112.80572327
2011-05-18,1.62174405,,,,70.28320742
2011-05-19,1.66107038,,,,96.3536853
2011-05-20,1.57585467,,,,74.9654088
2011-05-21,1.73102379,,,,60.93407059
2011-05-22,2.509412,,,,60.93407059
2011-05-23,2.81211854,,,,158.59090941
2011-05-24,1.87093004,,,,133.40049148
2011-05-25,1.57712663,,,,74.62963359
2011-05-26,2.25503675,,,,98.54090691
2011-05-27,1.64835152,,,,127.64513675
2011-05-28,1.62180843,,,,94.21652826
2011-05-29,1.63308927,,,,47.17745415
2011-05-30,1.56787655,,,,25.7692318
2011-05-31,1.79334575,,,,107.36934543
2011-06-01,1.68178414,,,,78.39438788
2011-06-02,1.58199304,,,,83.80749027
2011-06-03,1.50208563,,,,110.83232101
2011-06-04,1.66997358,,,,106.84371948
2011-06-05,2.05184174,,,,106.84372131
2011-06-06,2.1651914,,,,106.84372131
2011-06-07,2.09966426,,,,186.0883255
2011-06-08,1.74531376,,,,62.90203599
2011-06-09,9.6214898,,,,121.46316833
2011-06-10,1.54497358,,,,139.36182701
2011-06-11,0.88242773,,,,71.97924606
2011-06-12,0.82544769,,,,64.35286713
2011-06-13,0.88389868,,,,264.45904296
2011-06-14,0.92918197,,,,
2011-06-15,0.66351779,,,,66.83557534
2011-06-16,0.8241759,,,,83.88889281
2011-06-17,0.921856,,,,77.29548454
2011-06-18,,,,,
2011-06-19,,,,,
2011-06-20,2.88578969,,,,
2011-06-21,7.997558,,,,
2011-06-22,,,,,
2011-06-23,2.94348529,,,,189.62759726
2011-06-24,2.31481472,,,,
2011-06-25,2.12266369,,,,143.84944417
2011-06-26,1.49135109,,,,32.14041656
2011-06-27,3.12981985,,,,29.43223476
2011-06-28,1.04700852,,,,90.46154144
2011-06-29,0.76492141,,,,94.18600432
2011-06-30,0.62576315,,,,95.92593129
2011-07-01,0.4985755,,,,74.38543248
2011-07-02,,,,,72.43182929
2011-07-03,0.53113556,,,,73.11587052
2011-07-04,,,,,49.57337421
2011-07-05,1.602564,,,,65.87492386
2011-07-06,,,,,106.62053421
2011-07-07,,,,,83.87377197
2011-07-08,,,,,82.04729034
2011-07-09,,,,,72.63391678
2011-07-10,,,,,53.69918747
2011-07-11,,,,,96.67888149
2011-07-12,1.66009176,,,,76.37973404
2011-07-13,0.7994651,,,,151.23001989
2011-07-14,0.58318875,,,,87.50102075
2011-07-15,5.0518925,,,,90.65527447
2011-07-16,2.79720325,,,,
2011-07-17,5.84554258,,,,
2011-07-18,,,,,
2011-07-19,,,,,
2011-07-20,,,,,
2011-07-21,,,,,
2011-07-22,,,,,
2011-07-23,,,,,
2011-07-24,,,,,
2011-07-25,,,,,
2011-07-26,,,,,
2011-07-27,,,,,
2011-07-28,,,,,
2011-07-29,,,,,
2011-07-30,,,,,
2011-07-31,,,,,
2011-08-01,,,,,
2011-08-02,,,,,
2011-08-03,,,,,
2011-08-04,,,,,
2011-08-05,,,,,
2011-08-06,,,,,
2011-08-07,,,,,
2011-08-08,,,,,
2011-08-09,,,,,
2011-08-10,,,,,
2011-08-11,,,,,
2011-08-12,,,,,
2011-08-13,,,,,
2011-08-14,,,,,
2011-08-15,,,,,
2011-08-16,,,,,
2011-08-17,,,,,
2011-08-18,,,,,
2011-08-19,,,,,
2011-08-20,,,,,
2011-08-21,,,,,
2011-08-22,,,,,
2011-08-23,,,,,
2011-08-24,,,,,
2011-08-25,,,,,
2011-08-26,,,,,
2011-08-27,,,,,
2011-08-28,,,,,
2011-08-29,,,,,
2011-08-30,,,,,
2011-08-31,,,,,
2011-09-01,,,,,
2011-09-02,,,,,
2011-09-03,,,,,
2011-09-04,,,,,
2011-09-05,,,,,
2011-09-06,,,,,
2011-09-07,,,,,
2011-09-08,,,,,
2011-09-09,,,,,
2011-09-10,,,,,
2011-09-11,,,,,
2011-09-12,,,,,
2011-09-13,,,,,
2011-09-14,,,,,
2011-09-15,,,,,
2011-09-16,,,,,
2011-09-17,,,,,
2011-09-18,,,,,
2011-09-19,,,,,
2011-09-20,,,,,
2011-09-21,,,,,
2011-09-22,,,,,
2011-09-23,,,,,
2011-09-24,,,,,
2011-09-25,,,,,
2011-09-26,,,,,
2011-09-27,,,,,
2011-09-28,,,,,
2011-09-29,,,,,
2011-09-30,,,,,
2011-10-01,,,,,
2011-10-02,4.91453,,,,
2011-10-03,,,,,
2011-10-04,,,,,
2011-10-05,,,,,
2011-10-06,,,,,
2011-10-07,,,,,
2011-10-08,,,,,
2011-10-09,,,,,
2011-10-10,,,,,
2011-10-11,,,,,
2011-10-12,,,,,
2011-10-13,,,,,
2011-10-14,,,,,
2011-10-15,,,,,
2011-10-16,,,,,
2011-10-17,,,,,
2011-10-18,,,,,
2011-10-19,,,,,
2011-10-20,,,,,
2011-10-21,,,,,
2011-10-22,,,,,
2011-10-23,,,,,
2011-10-24,,,,,
2011-10-25,,,,,
2011-10-26,,,,,
2011-10-27,,,,,
2011-10-28,,,,,70.67494541
2011-10-29,,,,,93.28529391
2011-10-30,,,,,55.55148856
2011-10-31,,,,,42.03907478
2011-11-01,,,,,47.66585513
2011-11-02,,,,,51.57305892
2011-11-03,,,,,60.48636794
2011-11-04,,,,,78.51648641
2011-11-05,,,,,71.97395484
2011-11-06,,,,,50.21049251
2011-11-07,,,,,51.44078374
2011-11-08,,,,,85.34391832
2011-11-09,,,,,82.29141665
2011-11-10,,,,,78.93976784
2011-11-11,,,,,
2011-11-12,,,,,87.77574666
2011-11-13,,,,,
2011-11-14,,,,,
2011-11-15,,,,,
2011-11-16,,,,,111.16955021
2011-11-17,,,,,78.36108745
2011-11-18,,,,,
2011-11-19,,,,,
2011-11-20,,,,,
2011-11-21,,,,,
2011-11-22,,,,,
2011-11-23,,,,,
2011-11-24,,,,,
2011-11-25,,,,,
2011-11-26,,,,,
2011-11-27,,,,,
2011-11-28,,,,,
2011-11-29,,,,,
2011-11-30,,,,,
2011-12-01,,,,,
2011-12-02,,,,,
2011-12-03,,,,,
2011-12-04,,,,,
2011-12-05,,,,,
2011-12-06,,,,,
2011-12-07,,,,,
2011-12-08,,,,,
2011-12-09,,,,,
2011-12-10,,,,,
2011-12-11,,,,,
2011-12-12,,,,,
2011-12-13,,,,,
2011-12-14,,,,,
2011-12-15,,,,,
2011-12-16,,,,,
2011-12-17,,,,,
2011-12-18,,,,,
2011-12-19,,,,,
2011-12-20,,,,,
2011-12-21,,,,,
2011-12-22,,,,,
2011-12-23,,,,,
2011-12-24,,,,,
2011-12-25,,,,,
2011-12-26,,,,,
2011-12-27,,,,,
2011-12-28,,,,,
2011-12-29,,,,,
2011-12-30,,,,,
2011-12-31,,,,,
2012-01-01,,,,,
2012-01-02,,,,,
2012-01-03,,,,,
2012-01-04,,,,,
2012-01-05,,,,,
2012-01-06,,,,,
2012-01-07,,,,,
2012-01-08,,,,,
2012-01-09,,,,,
2012-01-10,,,,,
2012-01-11,,,,,
2012-01-12,,,,,
2012-01-13,,,,,
2012-01-14,,,,,
2012-01-15,,,,,
2012-01-16,,,,,
2012-01-17,,,,,
2012-01-18,,,,,
2012-01-19,,,,,
2012-01-20,,,,,
2012-01-21,,,,,
2012-01-22,,,,,
2012-01-23,,,,,
2012-01-24,,,,,
2012-01-25,,,,,
2012-01-26,,,,,
2012-01-27,,,,,
2012-01-28,,,,,
2012-01-29,,,,,
2012-01-30,,,,,
2012-01-31,,,,,
2012-02-01,,,,,
2012-02-02,,,,,
2012-02-03,,,,,
2012-02-04,,,,,
2012-02-05,,,,,
2012-02-06,,,,,
2012-02-07,,,,,
2012-02-08,,,,,
2012-02-09,,,,,
2012-02-10,,,,,
2012-02-11,,,,,
2012-02-12,,,,,
2012-02-13,,,,,
2012-02-14,,,,,
2012-02-15,,,,,
2012-02-16,,,,,
2012-02-17,,,,,
2012-02-18,,,,,
2012-02-19,,,,,
2012-02-20,,,,,
2012-02-21,,,,,
2012-02-22,,,,,
2012-02-23,,,,,
2012-02-24,,,,,
2012-02-25,,,,,
2012-02-26,,,,,
2012-02-27,,,,,
2012-02-28,,,,,
2012-02-29,,,,,
2012-03-01,,,,,
2012-03-02,,,,,
2012-03-03,,,,,
2012-03-04,,,,,
2012-03-05,,,,,
2012-03-06,,,,,
2012-03-07,,,,,
2012-03-08,,,,,
2012-03-09,,,,,
2012-03-10,,,,,
2012-03-11,,,,,
2012-03-12,,,,,
2012-03-13,,,,,
2012-03-14,,,,,
2012-03-15,,,,,
2012-03-16,,,,,
2012-03-17,,,,,
2012-03-18,,,,,
2012-03-19,,,,,
2012-03-20,,,,,
2012-03-21,,,,,
2012-03-22,,,,,
2012-03-23,,,,,
2012-03-24,,,,,
2012-03-25,,,,,
2012-03-26,,,,,
2012-03-27,,,,,
2012-03-28,,,,,
2012-03-29,,,,,
2012-03-30,,,,,
2012-03-31,,,,,
2012-04-01,,,,,
2012-04-02,,,,,
2012-04-03,,,,,
2012-04-04,,,,,
2012-04-05,,,,,
2012-04-06,,,,,
2012-04-07,,,,,
2012-04-08,,,,,
2012-04-09,,,,,
2012-04-10,,,,,
2012-04-11,,,,,
2012-04-12,,,,,
2012-04-13,,,,,
2012-04-14,,,,,
2012-04-15,,,,,
2012-04-16,,,,,
2012-04-17,,,,,
2012-04-18,,,,,
2012-04-19,,,,,
2012-04-20,,,,,
2012-04-21,,,,,
2012-04-22,,,,,
2012-04-23,,,,,
2012-04-24,,,,,
2012-04-25,,,,,
2012-04-26,,,,,
2012-04-27,,,,,
2012-04-28,,,,,
2012-04-29,,,,,
2012-04-30,,,,,
2012-05-01,,,,,
2012-05-02,,,,,
2012-05-03,,,,,
2012-05-04,,,,,
2012-05-05,,,,,
2012-05-06,,,,,
2012-05-07,,,,,
2012-05-08,,,,,
2012-05-09,,,,,
2012-05-10,,,,,
2012-05-11,,,,,
2012-05-12,,,,,
2012-05-13,,,,,
2012-05-14,,,,,
2012-05-15,,,,,
2012-05-16,,,,,
2012-05-17,,,,,
2012-05-18,,,,,
2012-05-19,,,,,
2012-05-20,,,,,
2012-05-21,,,,,
2012-05-22,,,,,
2012-05-23,,,,,
2012-05-24,,,,,
2012-05-25,,,,,
2012-05-26,,,,,
2012-05-27,,,,,
2012-05-28,,,,,
2012-05-29,,,,,
2012-05-30,,,,,
2012-05-31,,,,,
2012-06-01,,,,,
2012-06-02,,,,,
2012-06-03,,,,,
2012-06-04,,,,,
2012-06-05,,,,,
2012-06-06,,,,,
2012-06-07,,,,,
2012-06-08,,,,,
2012-06-09,,,,,
2012-06-10,,,,,
2012-06-11,,,,,
2012-06-12,,,,,
2012-06-13,,,,,
2012-06-14,,,,,
2012-06-15,,,,,
2012-06-16,,,,,
2012-06-17,,,,,
2012-06-18,,,,,
2012-06-19,,,,,
2012-06-20,,,,,
2012-06-21,,,,,
2012-06-22,,,,,
2012-06-23,,,,,
2012-06-24,,,,,
2012-06-25,,,,,
2012-06-26,,,,,
2012-06-27,,,,,
2012-06-28,,,,,
2012-06-29,,,,,
2012-06-30,,,,,
2012-07-01,,,,,
2012-07-02,,,,,
2012-07-03,,,,,
2012-07-04,,,,,
2012-07-05,,,,,
2012-07-06,,,,,
2012-07-07,,,,,
2012-07-08,,,,,
2012-07-09,,,,,
2012-07-10,,,,,
2012-07-11,,,,,
2012-07-12,,,,,
2012-07-13,,,,,
2012-07-14,,,,,
2012-07-15,,,,,
2012-07-16,,,,,
2012-07-17,,,,,
2012-07-18,,,,,
2012-07-19,,,,,
2012-07-20,,,,,
2012-07-21,,,,,
2012-07-22,,,,,
2012-07-23,,,,,
2012-07-24,,,,,
2012-07-25,,,,,
2012-07-26,,,,,
2012-07-27,,,,,
2012-07-28,,,,,
2012-07-29,,,,,
2012-07-30,,,,,
2012-07-31,,,,,
2012-08-01,,,,,
2012-08-02,,,,,
2012-08-03,,,,,
2012-08-04,,,,,
2012-08-05,,,,,
2012-08-06,,,,,
2012-08-07,,,,,
2012-08-08,,,,,
2012-08-09,,,,,
2012-08-10,,,,,
2012-08-11,,,,,
2012-08-12,,,,,
2012-08-13,,,,,
2012-08-14,,,,,
2012-08-15,,,,,
2012-08-16,,,,,
2012-08-17,,,,,
2012-08-18,,,,,
2012-08-19,,,,,
2012-08-20,,,,,
2012-08-21,,,,,
2012-08-22,,,,,
2012-08-23,,,,,
2012-08-24,,,,,
2012-08-25,,,,,
2012-08-26,,,,,
2012-08-27,,,,,
2012-08-28,,,,,
2012-08-29,,,,,
2012-08-30,,,,,
2012-08-31,,,,,
2012-09-01,,,,,
2012-09-02,,,,,
2012-09-03,,,,,
2012-09-04,,,,,
2012-09-05,,,,,
2012-09-06,,,,,
2012-09-07,,,,,
2012-09-08,,,,,
2012-09-09,,,,,
2012-09-10,,,,,
2012-09-11,,,,,
2012-09-12,,,,,
2012-09-13,,,,,
2012-09-14,,,,,
2012-09-15,,,,,
2012-09-16,,,,,
2012-09-17,,,,,
2012-09-18,,,,,
2012-09-19,,,,,
2012-09-20,,,,,
2012-09-21,,,,,
2012-09-22,,,,,
2012-09-23,,,,,
2012-09-24,,,,,
2012-09-25,,,,,
2012-09-26,,,,,
2012-09-27,,,,,
2012-09-28,,,,,
2012-09-29,,,,,
2012-09-30,,,,,
2012-10-01,,,,,
2012-10-02,,,,,
2012-10-03,,,,,
2012-10-04,,,,,
2012-10-05,,,,,
2012-10-06,,,,,
2012-10-07,,,,,
2012-10-08,,,,,
2012-10-09,,,,,
2012-10-10,,,,,
2012-10-11,,,,,
2012-10-12,,,,,
2012-10-13,,,,,
2012-10-14,,,,,
2012-10-15,,,,,
2012-10-16,,,,,
2012-10-17,,,,,
2012-10-18,,,,,
2012-10-19,,,,,
2012-10-20,,,,,
2012-10-21,,,,,
2012-10-22,,,,,
2012-10-23,,,,,
2012-10-24,,,,,
2012-10-25,,,,,
2012-10-26,,,,,
2012-10-27,,,,,
2012-10-28,,,,,
2012-10-29,,,,,
2012-10-30,,,,,
2012-10-31,,,,,
2012-11-01,,36.83333333,28.79166667,65.625,63.125
2012-11-02,,18.41176471,14.23529412,32.41176471,41.8
2012-11-03,,21.58333333,16.54166667,38.04166667,43.83333333
2012-11-04,,18.125,13.08333333,31.25,39.75
2012-11-05,,26.70833333,15.08333333,41.66666667,47.16666667
2012-11-06,,42.83333333,22.875,65.58333333,60.8125
2012-11-07,,27.70833333,14.54166667,42.29166667,50.875
2012-11-08,,27.0,14.125,41.08333333,50.95833333
2012-11-09,,27.75,16.04166667,43.79166667,48.41666667
2012-11-10,,31.16666667,14.375,45.5,52.20833333
2012-11-11,,33.16666667,18.41666667,51.5,54.16666667
2012-11-12,,27.41666667,15.125,42.375,53.25
2012-11-13,,60.16666667,20.20833333,80.33333333,70.83333333
2012-11-14,,58.625,20.45833333,79.16666667,76.125
2012-11-15,,57.83333333,24.04166667,82.08333333,83.125
2012-11-16,,39.70833333,16.125,55.91666667,50.5
2012-11-17,,63.04166667,18.5,81.625,
2012-11-18,,69.625,19.79166667,89.33333333,
2012-11-19,,51.875,20.875,72.58333333,73.625
2012-11-20,,16.73684211,11.26315789,28.0,51.625
2012-11-21,,42.125,25.0,67.0,
2012-11-22,,60.70833333,28.29166667,89.16666667,
2012-11-23,,32.41666667,20.25,52.625,
2012-11-24,,20.54166667,15.29166667,35.79166667,
2012-11-25,,15.95833333,12.79166667,28.75,
2012-11-26,,18.95833333,18.20833333,36.875,43.22222222
2012-11-27,,24.25,16.75,40.91666667,48.66666667
2012-11-28,,18.95833333,15.375,34.375,45.875
2012-11-29,,29.75,22.83333333,52.41666667,51.0
2012-11-30,,60.75,27.66666667,88.375,75.16666667
2012-12-01,,68.16666667,22.95833333,91.16666667,92.13043478
2012-12-02,,28.75,19.58333333,48.375,58.0
2012-12-03,,30.625,17.58333333,48.16666667,55.79166667
2012-12-04,,19.33333333,11.54166667,30.91666667,47.5
2012-12-05,,27.16666667,15.70833333,42.875,49.25
2012-12-06,,39.79166667,13.04166667,52.91666667,47.70833333
2012-12-07,,44.33333333,13.375,57.75,54.0
2012-12-08,,45.20833333,12.375,57.625,49.86363636
2012-12-09,,42.875,13.5,56.41666667,49.04347826
2012-12-10,,26.45833333,14.0,40.58333333,46.39130435
2012-12-11,,28.83333333,19.75,48.625,64.875
2012-12-12,,24.04166667,14.875,38.875,55.65
2012-12-13,,40.66666667,25.875,66.41666667,57.66666667
2012-12-14,,58.91666667,27.29166667,86.125,68.16666667
2012-12-15,,54.25,19.125,73.20833333,55.83333333
2012-12-16,,26.83333333,12.29166667,39.95833333,52.72727273
2012-12-17,,39.58333333,25.54166667,67.08333333,
2012-12-18,,26.83333333,24.70833333,52.91666667,67.90909091
2012-12-19,,23.95833333,16.25,42.20833333,43.15384615
2012-12-20,,26.91666667,14.54166667,43.54166667,53.75
2012-12-21,,21.08333333,11.66666667,35.45833333,46.56521739
2012-12-22,,29.41666667,11.95833333,44.16666667,47.33333333
2012-12-23,,12.41666667,9.375,23.95833333,
2012-12-24,,43.125,32.58333333,78.41666667,73.3125
2012-12-25,,15.875,9.79166667,27.66666667,54.66666667
2012-12-26,,22.83333333,9.5,34.5,40.45833333
2012-12-27,,21.20833333,8.375,31.58333333,40.125
2012-12-28,,26.79166667,15.54166667,44.375,50.08333333
2012-12-29,,18.33333333,15.54166667,35.79166667,50.83333333
2012-12-30,,13.20833333,11.95833333,27.16666667,44.47826087
2012-12-31,,16.83333333,11.125,29.83333333,47.0
2013-01-01,,9.69583333,9.725,21.12708333,50.60869565
2013-01-02,,17.46060606,8.62916667,28.13636364,42.81481481
2013-01-03,,18.07916667,9.0375,28.30416667,51.625
2013-01-04,,12.48174583,9.8352,22.19022083,
2013-01-05,,22.91265833,14.1670625,36.95654167,
2013-01-06,,12.243075,10.80774583,22.8050875,
2013-01-07,,12.42355,11.91612083,24.01785417,
2013-01-08,,29.4674125,19.26165,48.66564167,
2013-01-09,,38.92252083,21.03239167,59.81966667,
2013-01-10,,23.35899167,18.0437875,41.0731125,
2013-01-11,,19.2604875,19.99850833,38.85628333,
2013-01-12,,32.88005833,23.4622375,56.1002375,
2013-01-13,,10.40355833,14.74652083,24.60593333,
2013-01-14,,9.90826667,13.01960417,22.4928625,
2013-01-15,,5.21062083,12.452475,17.23785,
2013-01-16,,10.8223125,17.88696667,28.622225,
2013-01-17,,11.85005417,14.93420417,26.68649583,
2013-01-18,,5.811475,12.60624167,18.31730417,54.25
2013-01-19,,16.19665417,15.64447083,31.83424583,41.3125
2013-01-20,,6.68517083,13.46169167,20.00709583,51.16666667
2013-01-21,,33.14990417,21.558175,54.5231375,71.375
2013-01-22,,34.56781667,30.530375,64.67793333,72.70833333
2013-01-23,,19.7714625,17.29594167,37.03592917,52.45833333
2013-01-24,,14.13095,12.97010833,26.9589125,45.95833333
2013-01-25,,23.69205833,16.49882917,40.09108333,54.95833333
2013-01-26,,38.59554167,22.92400417,61.30902083,68.25
2013-01-27,,10.5860625,11.77833333,22.073475,49.13043478
2013-01-28,,26.86301667,14.85769167,41.56428333,59.20833333
2013-01-29,,33.796075,19.0979625,52.6889875,69.9047619
2013-01-30,,18.27600833,12.9180375,31.19405417,59.54166667
2013-01-31,,17.16349167,12.65091667,29.81440417,56.85714286
2013-02-01,,9.39595,9.00515556,16.36203333,49.66666667
2013-02-02,,,,,
2013-02-03,,,,,
2013-02-04,,,,,
2013-02-05,,118.375,58.7403125,159.1875,92.625
2013-02-06,,47.625,27.801875,67.20833333,62.70833333
2013-02-07,,25.66666667,23.39833333,42.20833333,51.04166667
2013-02-08,,75.75,41.39458333,104.625,69.70833333
2013-02-09,,42.16666667,25.94104167,60.375,59.79166667
2013-02-10,,23.83333333,28.703125,44.20833333,44.95833333
2013-02-11,,50.70833333,33.46583333,74.125,58.125
2013-02-12,,60.45833333,43.30145833,90.83333333,69.70833333
2013-02-13,,41.45833333,35.37770833,66.04166667,65.41666667
2013-02-14,,38.125,46.89458333,70.75,77.75
2013-02-15,,31.25,35.00875,55.79166667,65.41666667
2013-02-16,,17.33333333,28.39833333,37.20833333,77.5
2013-02-17,,16.75,20.32020833,31.08333333,62.625
2013-02-18,,28.75,27.99541667,48.41666667,62.54166667
2013-02-19,,20.625,27.38520833,40.04166667,63.16666667
2013-02-20,,18.75,23.08895833,35.08333333,47.29166667
2013-02-21,,19.54166667,24.69270833,37.16666667,65.29166667
2013-02-22,,31.75,23.90375,48.58333333,54.875
2013-02-23,,17.79166667,21.1225,32.75,63.41666667
2013-02-24,,21.25,31.05291667,42.95833333,58.25
2013-02-25,,29.33333333,29.6525,50.29166667,70.20833333
2013-02-26,,36.20833333,33.91958333,60.04166667,76.625
2013-02-27,,17.16666667,20.82625,32.125,53.58333333
2013-02-28,,17.29166667,20.04958333,31.41666667,56.45833333
2013-03-01,,44.19512195,35.43706667,68.09756098,67.11764706
2013-03-02,,23.33333333,15.91666667,39.70833333,
2013-03-03,,7.58333333,9.41666667,17.58333333,
2013-03-04,,35.41666667,15.83333333,51.41666667,57.6875
2013-03-05,,21.125,13.625,35.125,55.83333333
2013-03-06,,20.29166667,17.04166667,37.70833333,58.08333333
2013-03-07,,20.16666667,14.95833333,35.45833333,62.33333333
2013-03-08,,18.70833333,15.625,34.41666667,64.58333333
2013-03-09,,23.08333333,19.45833333,43.16666667,72.58333333
2013-03-10,,10.26666667,13.69583333,24.41666667,57.875
2013-03-11,,31.45,12.2,44.18,66.6
2013-03-12,,,,,
2013-03-13,,27.76,25.77333333,53.58666667,60.64285714
2013-03-14,,68.5,25.34583333,93.86666667,77.70833333
2013-03-15,,20.20416667,19.41666667,39.80833333,53.16666667
2013-03-16,,19.1875,14.27083333,33.36666667,50.91666667
2013-03-17,,18.95,17.25416667,36.2875,48.625
2013-03-18,,62.10416667,34.3125,96.60416667,71.45833333
2013-03-19,,48.98333333,33.3625,82.525,80.29166667
2013-03-20,,38.925,23.67083333,62.65,71.875
2013-03-21,,,30.55416667,106.5875,82.29166667
2013-03-22,,,24.31666667,82.48333333,73.33333333
2013-03-23,,28.09583333,16.49166667,44.69166667,61.91666667
2013-03-24,,17.37083333,19.76666667,36.8125,61.08333333
2013-03-25,,20.51666667,14.52916667,34.61666667,55.95833333
2013-03-26,,23.15833333,17.50416667,40.84166667,55.66666667
2013-03-27,,10.75833333,14.1375,24.8625,64.54166667
2013-03-28,,15.37916667,16.8625,32.01666667,59.16666667
2013-03-29,,3.83333333,5.00833333,8.75,41.20833333
2013-03-30,,15.85,17.77916667,33.7125,45.83333333
