Fecha,PM10
2012-05-29,
2012-05-30,
2012-05-31,
2012-06-01,64.5
2012-06-02,55.65909091
2012-06-03,46.39583333
2012-06-04,59.9047619
2012-06-05,59.18421053
2012-06-06,65.47826087
2012-06-07,61.60526316
2012-06-08,70.64583333
2012-06-09,60.27083333
2012-06-10,46.375
2012-06-11,49.58333333
2012-06-12,58.31818182
2012-06-13,65.375
2012-06-14,52.4375
2012-06-15,49.125
2012-06-16,42.4375
2012-06-17,45.20833333
2012-06-18,44.26086957
2012-06-19,36.7
2012-06-20,10.91304348
2012-06-21,10.47619048
2012-06-22,31.02380952
2012-06-23,71.19565217
2012-06-24,60.34090909
2012-06-25,72.75
2012-06-26,74.45833333
2012-06-27,64.15217391
2012-06-28,58.2
2012-06-29,61.95833333
2012-06-30,54.66666667
2012-07-01,43.9
2012-07-02,51.64912281
2012-07-03,66.23611111
2012-07-04,61.51388889
2012-07-05,65.5942029
2012-07-06,64.84126984
2012-07-07,68.3030303
2012-07-08,50.1754386
2012-07-09,71.84313725
2012-07-10,75.13888889
2012-07-11,66.25396825
2012-07-12,61.125
2012-07-13,69.51388889
2012-07-14,68.70149254
2012-07-15,54.37313433
2012-07-16,73.11764706
2012-07-17,87.21052632
2012-07-18,69.50980392
2012-07-19,70.23611111
2012-07-20,58.94444444
2012-07-21,61.82608696
2012-07-22,50.38888889
2012-07-23,58.0625
2012-07-24,62.63934426
2012-07-25,72.0
2012-07-26,78.19672131
2012-07-27,86.31428571
2012-07-28,75.65671642
2012-07-29,58.10526316
2012-07-30,65.875
2012-07-31,76.20833333
2012-08-01,84.35416667
2012-08-02,66.61904762
2012-08-03,62.05555556
2012-08-04,60.47222222
2012-08-05,45.18055556
2012-08-06,64.25757576
2012-08-07,62.20833333
2012-08-08,84.43859649
2012-08-09,83.9047619
2012-08-10,79.37037037
2012-08-11,71.68333333
2012-08-12,47.16666667
2012-08-13,59.06944444
2012-08-14,48.26388889
2012-08-15,75.86111111
2012-08-16,68.09090909
2012-08-17,59.84722222
2012-08-18,62.29166667
2012-08-19,54.25
