Fecha,CO,DViento,HAire2,O3,PLiquida,PM10,PM2.5,RGlobal,TAire2,VViento
2010-11-21,,,,,,36.0,,,,
2010-11-22,,,,,,35.25,,,,
2010-11-23,,,,,,62.75,,,,
2010-11-24,,,,,,51.16666667,,,,
2010-11-25,,,,,,69.375,,,,
2010-11-26,,,,,,54.08333333,,,,
2010-11-27,,,,,,61.25,,,,
2010-11-28,,,,,,35.70833333,,,,
2010-11-29,,,,,,41.41666667,,,,
2010-11-30,,,,,,51.70833333,,,,
2010-12-01,0.93519829,,,24.67933626,,46.5,27.41666667,,,
2010-12-02,0.73216978,,,25.82075304,,34.39130435,41.75,,,
2010-12-03,0.74650633,,,27.60715548,,30.95833333,27.41666667,,,
2010-12-04,0.8611136,,,12.78396222,,39.08333333,13.16666667,,,
2010-12-05,0.85201046,,,7.43275631,,50.95833365,22.54166667,,,
2010-12-06,0.95226445,,,8.41632576,,64.83333333,29.91666667,,,
2010-12-07,1.07171663,,,13.60256969,,50.0,29.60869565,,,
2010-12-08,1.0579284,,,11.15862833,,41.39130435,24.33333333,,,
2010-12-09,1.19041035,,,15.51765335,,53.95833333,17.125,,,
2010-12-10,1.53509671,,,26.24320448,,48.04166667,34.16666667,,,
2010-12-11,2.20265142,,,8.23739762,,64.54166667,27.875,,,
2010-12-12,2.70998846,,,12.63394751,,42.66666667,23.45833333,,,
2010-12-13,,,,,,29.41666667,,,,
2010-12-14,,,,,,51.70833333,,,,
2010-12-15,,,,,,59.79166667,,,,
2010-12-16,,,,,,63.70833333,,,,
2010-12-17,,,,,,61.58333333,,,,
2010-12-18,,,,,,52.125,,,,
2010-12-19,,,,,,45.5,,,,
2010-12-20,,,,,,44.20833333,,,,
2010-12-21,,,,,,66.79166667,,,,
2010-12-22,,,,,,44.04166667,,,,
2010-12-23,,,,,,45.79166667,,,,
2010-12-24,,,,,,54.29166667,,,,
2010-12-25,,,,,,47.83333333,,,,
2010-12-26,,,,,,26.33333333,,,,
2010-12-27,,,,,,41.0,,,,
2010-12-28,,,,,,40.54166667,,,,
2010-12-29,,,,,,44.75,,,,
2010-12-30,,,,,,45.5,,,,
2010-12-31,,,,,,37.45833333,,,,
2011-01-01,2.53937463,,,22.125805,,43.08333333,25.20833333,,,
2011-01-02,2.91643067,,,15.20597963,,31.83333333,29.33333333,,,
2011-01-03,2.66377308,,,,,36.375,,,,
2011-01-04,,,,,,35.54166667,,,,
2011-01-05,4.32005683,,,12.28862244,,37.29166667,23.20833333,,,
2011-01-06,4.26960904,,,1.7291416,,48.66666667,22.08333333,,,
2011-01-07,,,,14.00891497,,62.54166667,29.29166667,,,
2011-01-08,,,,12.20718077,,49.33333333,19.04545455,,,
2011-01-09,,,,14.72274035,,34.79166667,21.875,,,
2011-01-10,,,,13.32010187,,34.41666667,24.875,,,
2011-01-11,,,,11.12747074,,42.0,25.26086957,,,
2011-01-12,4.87955629,,,14.09123648,,61.04166667,20.58333333,,,
2011-01-13,,,,,,62.83333333,,,,
2011-01-14,,,,,,54.83333333,,,,
2011-01-15,,,,,,48.75,,,,
2011-01-16,,,,,,48.79166667,,,,
2011-01-17,,,,,,48.83333333,,,,
2011-01-18,,,,,,66.58333333,,,,
2011-01-19,,,,,,51.95833333,,,,
2011-01-20,,,,,,45.625,,,,
2011-01-21,,,,,,54.70833333,,,,
2011-01-22,,,,,,47.125,,,,
2011-01-23,,,,,,41.83333333,,,,
2011-01-24,,,,,,50.375,,,,
2011-01-25,,,,,,62.16666698,,,,
2011-01-26,,,,,,,,,,
2011-01-27,,,,,,,,,,
2011-01-28,,,,,,47.61538462,,,,
2011-01-29,,,,,,50.95833333,,,,
2011-01-30,,,,,,49.29166667,,,,
2011-01-31,,,,,,57.875,,,,
2011-02-01,2.41339027,,,18.97485957,,59.45833333,17.91666667,,,
2011-02-02,2.922366,,,12.05177648,,58.58333333,27.54166667,,,
2011-02-03,2.97420671,,,,,56.375,,,,
2011-02-04,,,,,,57.75,,,,
2011-02-05,4.58870067,,,12.92869085,,59.45833333,29.375,,,
2011-02-06,4.33479433,,,0.9782158,,48.20833333,17.83333333,,,
2011-02-07,,,,7.01308534,,60.66666667,23.54166667,,,
2011-02-08,,,,12.6169665,,58.33333333,33.33333333,,,
2011-02-09,,,,18.83877783,,54.45833333,29.875,,,
2011-02-10,,,,16.45712713,,61.375,23.86956522,,,
2011-02-11,,,,13.91469378,,58.25,27.20833333,,,
2011-02-12,5.07034163,,,13.00963022,,46.41666667,22.20833333,,,
2011-02-13,,,,,,46.5,,,,
2011-02-14,,,,,,45.58333333,,,,
2011-02-15,,,,,,58.25,,,,
2011-02-16,,,,,,76.91666667,,,,
2011-02-17,,,,,,43.625,,,,
2011-02-18,,,,,,56.25,,,,
2011-02-19,,,,,,58.125,,,,
2011-02-20,,,,,,39.0,,,,
2011-02-21,,,,,,50.0,,,,
2011-02-22,,,,,,67.33333333,,,,
2011-02-23,,,,,,77.375,,,,
2011-02-24,,,,,,71.08333333,,,,
2011-02-25,,,,,,67.16666667,,,,
2011-02-26,,,,,,68.58333333,,,,
2011-02-27,,,,,,66.25,,,,
2011-02-28,,,,,,62.08333333,,,,
2011-03-01,2.524659,,,15.56086579,,35.45833333,17.66666667,,,
2011-03-02,2.86521971,,,15.59669825,,31.70833333,25.83333333,,,
2011-03-03,2.98047775,,,,,36.83333333,,,,
2011-03-04,,,,,,50.25,,,,
2011-03-05,5.388726,,,,,51.75,36.0,,,
2011-03-06,4.51772233,,,3.59626453,,30.95833333,23.58333333,,,
2011-03-07,,,,8.42917577,,49.45833333,20.7826087,,,
2011-03-08,,,,12.2524657,,61.375,30.95833333,,,
2011-03-09,,,,12.59030117,,54.66666667,28.73913043,,,
2011-03-10,,,,14.323948,,35.95833333,24.26666667,,,
2011-03-11,,,,9.36816809,,50.5,26.95652174,,,
2011-03-12,5.09163583,,,12.55211626,,44.70833333,22.29166667,,,
2011-03-13,,,,,,37.25,,,,
2011-03-14,,,,,,56.16666667,,,,
2011-03-15,,,,,,73.66666667,,,,
2011-03-16,,,,,,73.4,,,,
2011-03-17,,,,,,73.58333333,,,,
2011-03-18,,,,,,67.20833333,,,,
2011-03-19,,,,,,53.875,,,,
2011-03-20,,,,,,26.125,,,,
2011-03-21,,,,,,27.04166667,,,,
2011-03-22,,,,,,41.25,,,,
2011-03-23,,,,,,45.70833333,,,,
2011-03-24,,,,,,60.91666667,,,,
2011-03-25,,,,,,43.29166667,,,,
2011-03-26,,,,,,51.125,,,,
2011-03-27,,,,,,41.83333333,,,,
2011-03-28,,,,,,51.58333333,,,,
2011-03-29,,,,,,62.5,,,,
2011-03-30,,,,,,,,,,
2011-03-31,,,,,,,,,,
2011-04-01,2.61840608,,,9.28628785,,,21.33333333,,,
2011-04-02,2.85817438,,,20.67109144,,,28.04166667,,,
2011-04-03,2.8543025,,,,,,,,,
2011-04-04,,,,,,,,,,
2011-04-05,4.46613533,,,15.41444794,,42.64285714,26.125,,,
2011-04-06,4.47946521,,,3.46147409,,46.41666667,26.91666667,,,
2011-04-07,,,,9.01674194,,43.54166667,22.20833333,,,
2011-04-08,,,,13.93545791,,50.29166667,37.04166667,,,
2011-04-09,,,,15.71322143,,60.0,21.83333333,,,
2011-04-10,,,,9.7172867,,,13.0,,,
2011-04-11,5.77680958,,,13.19195177,,37.6,31.90909091,,,
2011-04-12,5.120092,,,15.01442639,,36.79166667,20.125,,,
2011-04-13,,,,,,43.375,,,,
2011-04-14,,,,,,60.95833333,,,,
2011-04-15,,,,,,54.375,,,,
2011-04-16,,,,,,28.0,,,,
2011-04-17,,,,,,,,,,
2011-04-18,,,,,,,,,,
2011-04-19,,,,,,44.46153846,,,,
2011-04-20,,,,,,31.66666667,,,,
2011-04-21,,,,,,17.54166667,,,,
2011-04-22,,,,,,13.79166667,,,,
2011-04-23,,,,,,25.75,,,,
2011-04-24,,,,,,32.75,,,,
2011-04-25,,,,,,44.75,,,,
2011-04-26,,,,,,42.875,,,,
2011-04-27,,,,,,40.25,,,,
2011-04-28,,,,,,39.47826087,,,,
2011-04-29,,,,,,50.79166667,,,,
2011-04-30,,,,,,53.5,,,,
2011-05-01,2.56769071,,,14.33670286,,43.0,19.0,,,
2011-05-02,2.79951433,,,24.45594439,,60.08333333,30.75,,,
2011-05-03,2.94696338,,,,,59.0,,,,
2011-05-04,3.63307167,,,31.30396,,56.75,21.21428571,,,
2011-05-05,4.55405179,,,6.74377023,,58.25,27.875,,,
2011-05-06,4.45805226,,,3.02011358,,60.41666667,12.86833332,,,
2011-05-07,,,,11.45819693,,44.79166667,22.95833333,,,
2011-05-08,,,,12.70128443,,33.625,22.79166667,,,
2011-05-09,,,,16.43136865,,44.20833333,22.875,,,
2011-05-10,,,,15.59859648,,47.58333333,,,,
2011-05-11,5.20397979,,,24.46178,,57.54166667,25.72222222,,,
2011-05-12,5.24595379,,,8.68524043,,63.17391304,21.58333333,,,
2011-05-13,,,,,,42.41666667,,,,
2011-05-14,,,,,,25.58333333,,,,
2011-05-15,,,,,,22.70833333,,,,
2011-05-16,,,,,,24.79166667,,,,
2011-05-17,,,,,,23.45833333,,,,
2011-05-18,,,,,,39.31,,,,
2011-05-19,,,,,,48.81833328,,,,
2011-05-20,,,,,,51.16666667,,,,
2011-05-21,,,,,,51.04166667,,,,
2011-05-22,,,,,,34.73913043,,,,
2011-05-23,,,,,,44.20833333,,,,
2011-05-24,,,,,,40.20833333,,,,
2011-05-25,,,,,,41.66666667,,,,
2011-05-26,,,,,,44.125,,,,
2011-05-27,,,,,,42.95833333,,,,
2011-05-28,,,,,,43.04166667,,,,
2011-05-29,,,,,,33.0,,,,
2011-05-30,,,,,,39.375,,,,
2011-05-31,,,,,,45.36363636,,,,
2011-06-01,2.68157946,,,23.68042073,,38.08333333,26.625,,,
2011-06-02,2.85009107,,,22.59122745,,31.79166667,24.95833333,,,
2011-06-03,2.63392983,,,,,48.91666667,,,,
2011-06-04,2.91421242,,,,,45.125,27.04166667,,,
2011-06-05,4.72093271,,,12.67517932,,26.995,30.04166667,,,
2011-06-06,4.72080651,,,1.89953313,,27.99305558,15.43166668,,,
2011-06-07,,,,10.01004184,,51.50166672,23.04166667,,,
2011-06-08,,,,16.04802874,,49.18333328,22.25,,,
2011-06-09,,,,15.06708283,,42.36852994,23.04166667,,,
2011-06-10,,,,17.23267296,,,,,,
2011-06-11,,,,25.89544624,,,21.0625,,,
2011-06-12,5.09715575,,,12.47212657,,,16.875,,,
2011-06-13,,,,,,,,,,
2011-06-14,,,,,,,,,,
2011-06-15,,,,,,49.92857143,,,,
2011-06-16,,,,,,51.04166667,,,,
2011-06-17,,,,,,45.70833333,,,,
2011-06-18,,,,,,41.31818182,,,,
2011-06-19,,,,,,42.47826087,,,,
2011-06-20,,,,,,51.0,,,,
2011-06-21,,,,,,61.34782609,,,,
2011-06-22,,,,,,44.72,,,,
2011-06-23,,,,,,,,,,
2011-06-24,,,,,,62.85714286,,,,
2011-06-25,,,,,,43.75,,,,
2011-06-26,,,,,,42.625,,,,
2011-06-27,,,,,,36.43478261,,,,
2011-06-28,,,,,,49.125,,,,
2011-06-29,,,,,,58.83333333,,,,
2011-06-30,,,,,,63.54166667,,,,
2011-07-01,2.96010079,,,5.26044237,,61.91666667,31.66666667,,,
2011-07-02,3.18911483,,,3.96733879,,52.70833333,29.08333333,,,
2011-07-03,2.73573713,,,,,40.125,,,,
2011-07-04,2.80729025,,,,,45.79166667,30.625,,,
2011-07-05,4.44833913,,,14.07314519,,48.79166667,22.25,,,
2011-07-06,5.00524452,,,9.33569464,,49.08333333,29.42666664,,,
2011-07-07,,,,8.77606219,,43.75,19.375,,,
2011-07-08,,,,15.54256374,,51.875,16.79166667,,,
2011-07-09,,,,16.63940635,,59.08333333,28.45833333,,,
2011-07-10,,,,13.2320443,,50.66666667,22.45454545,,,
2011-07-11,,,,13.17702635,,54.08333333,21.22727273,,,
2011-07-12,5.06582875,,,13.05830191,,58.21739164,20.72727273,,,
2011-07-13,,,,,,46.66666667,,,,
2011-07-14,,,,,,34.29166667,,,,
2011-07-15,,,,,,38.2173913,,,,
2011-07-16,,,,,,48.30434783,,,,
2011-07-17,,,,,,45.125,,,,
2011-07-18,,,,,,53.20833333,,,,
2011-07-19,,,,,,52.75,,,,
2011-07-20,,,,,,39.54166667,,,,
2011-07-21,,,,,,49.45833333,,,,
2011-07-22,,,,,,53.16666667,,,,
2011-07-23,,,,,,51.08333333,,,,
2011-07-24,,,,,,45.2173913,,,,
2011-07-25,,,,,,59.76190476,,,,
2011-07-26,,,,,,63.70833333,,,,
2011-07-27,,,,,,64.375,,,,
2011-07-28,,,,,,54.375,,,,
2011-07-29,,,,,,38.25,,,,
2011-07-30,,,,,,34.75,,,,
2011-07-31,,,,,,48.58333333,,,,
2011-08-01,2.84686563,,,14.77300857,,46.47619048,26.08333333,,,
2011-08-02,3.0363065,,,13.64498449,,67.66666667,26.66666667,,,
2011-08-03,2.94749892,,,,,61.08333333,,,,
2011-08-04,2.6366955,,,,,73.04166667,20.16666667,,,
2011-08-05,4.26879779,,,14.30903147,,51.75,17.25,,,
2011-08-06,4.55256804,,,16.94498085,,51.91666667,27.73666664,,,
2011-08-07,,,,8.09888402,,40.25,22.04166667,,,
2011-08-08,,,,12.10063548,,54.41666667,22.16666667,,,
2011-08-09,,,,7.82432778,,61.29166667,24.875,,,
2011-08-10,,,,10.85188926,,61.58333333,21.04347826,,,
2011-08-11,,,,11.31050065,,60.0,18.75,,,
2011-08-12,5.32110283,,,13.62866522,,57.33333333,19.79166667,,,
2011-08-13,,,,,,51.83333333,,,,
2011-08-14,,,,,,42.58333333,,,,
2011-08-15,,,,,,35.75,,,,
2011-08-16,,,,,,46.36363636,,,,
2011-08-17,,,,,,42.65384615,,,,
2011-08-18,,,,,,45.25,,,,
2011-08-19,,,,,,48.125,,,,
2011-08-20,,,,,,65.95833333,,,,
2011-08-21,,,,,,49.58333333,,,,
2011-08-22,,,,,,49.83333333,,,,
2011-08-23,,,,,,55.54166667,,,,
2011-08-24,,,,,,59.66666667,,,,
2011-08-25,,,,,,76.70833333,,,,
2011-08-26,,,,,,61.54166667,,,,
2011-08-27,,,,,,58.40425532,,,,
2011-08-28,,,,,,35.23529412,,,,
2011-08-29,,,,,,,,,,
2011-08-30,,,,,,48.44444444,,,,
2011-08-31,,,,,,51.16666667,,,,
2011-09-01,2.69019817,,,11.64992371,,52.08333333,18.08333333,,,
2011-09-02,2.88321125,,,21.91321663,,59.65217391,27.33333333,,,
2011-09-03,3.03516088,,,,,56.39130435,,,,
2011-09-04,2.86593033,,,,,45.95833333,26.20833333,,,
2011-09-05,4.463239,,,14.02570695,,50.33333333,21.375,,,
2011-09-06,4.51482716,,,14.57062144,,49.83333333,24.75333336,,,
2011-09-07,,,,10.6722493,,56.5,27.5,,,
2011-09-08,,,,14.85999665,,48.20833333,28.66666667,,,
2011-09-09,,,,8.42395961,,46.33333333,20.04166667,,,
2011-09-10,,,,15.48607583,,55.26086957,20.7826087,,,
2011-09-11,4.16658017,,,11.58342617,,45.75,28.34782609,,,
2011-09-12,4.77471529,,,16.80806639,,72.77272727,22.70833333,,,
2011-09-13,,,,,,55.95652174,,,,
2011-09-14,,,,,,53.75,,,,
2011-09-15,,,,,,53.70833333,,,,
2011-09-16,,,,,,52.875,,,,
2011-09-17,,,,,,55.83333333,,,,
2011-09-18,,,,,,40.70833333,,,,
2011-09-19,,,,,,58.2173913,,,,
2011-09-20,,,,,,49.30434783,,,,
2011-09-21,,,,,,48.80952381,,,,
2011-09-22,,,,,,47.14285714,,,,
2011-09-23,,,,,,55.5,,,,
2011-09-24,,,,,,57.66666667,,,,
2011-09-25,,,,,,52.0,,,,
2011-09-26,,,,,,59.08333333,,,,
2011-09-27,,,,,,57.91304348,,,,
2011-09-28,,,,,,49.04166667,,,,
2011-09-29,,,,,,55.875,,,,
2011-09-30,,,,,,56.58333333,,,,
2011-10-01,2.59078038,,,14.67566066,,52.54166667,18.375,,,
2011-10-02,3.10100287,,,17.38018941,,50.04347826,29.25,,,
2011-10-03,2.74077708,,,,,49.13043478,,,,
2011-10-04,2.80299688,,,,,41.13043478,17.04166667,,,
2011-10-05,4.75469921,,,12.54250245,,64.54166698,23.41666667,,,
2011-10-06,4.53008906,,,14.14145591,,63.41666667,26.00166664,,,
2011-10-07,,,,10.49311457,,47.375,24.375,,,
2011-10-08,,,,14.21882891,,46.26086957,28.95833333,,,
2011-10-09,,,,11.79281626,,40.04347826,27.30434783,,,
2011-10-10,,,,12.89685652,,44.17391304,22.2173913,,,
2011-10-11,4.4058925,,,10.29376126,,63.375,26.70833333,,,
2011-10-12,4.873538,,,16.45799281,,40.66666667,24.16666667,,,
2011-10-13,,,,,,53.625,,,,
2011-10-14,,,,,,39.08333333,,,,
2011-10-15,,,,,,34.30434783,,,,
2011-10-16,,,,,,29.9047619,,,,
2011-10-17,,,,,,21.66666667,,,,
2011-10-18,,,,,,34.58333333,,,,
2011-10-19,,,,,,38.86956522,,,,
2011-10-20,,,,,,42.47826087,,,,
2011-10-21,,,,,,32.68181818,,,,
2011-10-22,,,,,,35.0,,,,
2011-10-23,,,,,,36.4,,,,
2011-10-24,,,,,,50.65217391,,,,
2011-10-25,,,,,,61.95454545,,,,
2011-10-26,,,,,,59.0,,,,
2011-10-27,,,,,,35.0,,,,
2011-10-28,,,,,,,,,,
2011-10-29,,,,,,,,,,
2011-10-30,,,,,,,,,,
2011-10-31,,,,,,44.5,,,,
2011-11-01,2.65909533,,,17.86740228,,55.0,21.625,,,
2011-11-02,2.93053704,,,4.24602739,,54.54166667,35.70833333,,,
2011-11-03,2.9569565,227.15628333,72.55980208,,,51.17391304,,118.16666208,,1.4814667
2011-11-04,2.74234592,226.14822943,75.8245887,6.42553583,1.496,56.45454545,17.75,150.28369696,,1.70398956
2011-11-05,4.65494661,225.86254279,69.61184053,4.41792259,,49.16666667,26.0,208.96198521,,1.92428435
2011-11-06,4.71980385,180.87862294,68.97859412,10.88648224,,,23.68333336,210.22927412,,1.56917021
2011-11-07,,188.66277792,76.86450875,9.47214877,2.448,42.16666667,22.95833333,129.29016433,,1.59335246
2011-11-08,,219.66171917,77.84889,13.94098826,,35.29166667,30.54166667,120.34432083,,1.66344444
2011-11-09,,210.30226375,73.204125,11.1392337,,54.36363636,26.54166667,123.23923733,,1.42559722
2011-11-10,,180.97357833,76.16232167,10.40162735,,51.36363636,33.33333333,137.75532596,,1.59781655
2011-11-11,4.53525138,228.03074833,73.97784292,14.78836365,,50.33333333,26.5,123.70404258,,1.67318416
2011-11-12,5.18748113,217.39347454,78.10380208,15.16042274,,45.20833333,18.5,99.74756238,,1.52400835
2011-11-13,,239.03941583,75.82424042,,,28.95652174,,104.36099583,,1.20910425
2011-11-14,,172.2934533,77.275881,,1.224,34.33333333,,197.2036386,,2.1700283
2011-11-15,,238.39556292,79.40594417,,2.312,43.56521739,,153.647224,,1.86628706
2011-11-16,,208.29932542,75.0906425,,,38.0,,140.97546288,,1.54912711
2011-11-17,,243.32130125,76.26891833,,1.972,34.22727273,,150.15289421,,1.7991805
2011-11-18,,210.85130167,79.51939875,,2.40266667,31.68181818,,148.31250188,,2.19187891
2011-11-19,,213.33524771,75.66717083,,,36.7826087,,121.35081108,,1.59500781
2011-11-20,,182.03902,74.60137667,,3.264,35.0,,162.45357988,,1.80280557
2011-11-21,,236.98093917,74.49488958,,,44.31818182,,174.21898329,,1.6977421
2011-11-22,,244.17084588,73.95418292,,,35.16666667,,144.56191663,,1.50770082
2011-11-23,,220.74198458,73.517125,,,53.73913043,,174.868177,,1.78586736
2011-11-24,,207.97203996,76.96305,,,50.20833333,,151.95983942,,1.74533324
2011-11-25,,210.58886458,73.67478583,,1.632,54.75,,150.43438054,,1.69365914
2011-11-26,,201.14157013,75.49419667,,1.632,52.0,,205.04525125,,1.86872727
2011-11-27,,213.85196417,73.99918417,,,45.40909091,,180.92500417,,2.21807294
2011-11-28,,225.95564,76.23401667,,,38.59090909,,150.61284713,,1.65110938
2011-11-29,,246.26862083,72.66977958,,,29.54166667,,118.19977488,,1.8529082
2011-11-30,,247.85140833,77.84735,,,40.125,,110.7810195,,1.75723221
2011-12-01,2.78537221,185.64515667,74.609115,23.90781567,,43.45833333,28.91666667,137.67128763,,1.54051856
2011-12-02,2.63655775,166.35663583,71.12961708,,,51.70833333,27.91666667,155.02037217,,1.78841144
2011-12-03,2.75777975,224.22275167,74.10795167,,1.36,49.29166667,,178.35868429,20.01262208,1.9201615
2011-12-04,2.773759,160.89470625,75.11225667,,,40.08333333,23.29166667,156.38656867,19.80505792,1.76168756
2011-12-05,4.86274408,192.1602625,83.944275,7.30092233,,48.20833333,34.54166667,85.17986271,18.07251167,1.66167713
2011-12-06,4.35063317,219.72431125,77.46374458,12.10753115,2.992,38.75,19.08333333,120.11111342,18.83325792,1.61815415
2011-12-07,,192.33599104,78.94819583,13.61368494,1.632,45.40909091,28.91304348,131.24247875,18.54057333,1.54469447
2011-12-08,,184.25330125,80.19129,11.10919161,,41.33333333,28.79166667,126.15845542,18.240335,1.41414453
2011-12-09,,198.07670708,74.28751,7.32624983,1.36,45.39130435,38.81818182,173.51618642,20.3939425,2.07456
2011-12-10,,223.51700875,72.2648375,7.31619209,,52.09090909,21.45833333,164.60983563,20.36720458,1.84928176
2011-12-11,4.59774404,236.234325,74.36911417,11.33615974,3.808,40.25,23.20833333,162.36631242,19.20942708,1.84440909
2011-12-12,5.0317695,277.5147,80.70993,6.618333,,,17.5,6.0,17.04618,1.8344585
2011-12-13,,,,,,,,,,
2011-12-14,,,,,,,,,,
2011-12-15,,232.70816154,72.14552308,,,,,248.583116,20.39132538,1.87733342
2011-12-16,,228.337215,79.56647042,,1.36,,,124.93136621,19.146885,1.66821278
2011-12-17,,201.74559667,75.32934042,,,,,156.50740983,19.61425875,1.5701175
2011-12-18,,227.61521542,76.065995,,1.632,,,126.81678096,18.89086792,1.87151844
2011-12-19,,246.11145417,82.28661542,,1.088,,,94.432752,17.90055583,1.54226563
2011-12-20,,207.28805917,74.56142958,,,61.39130435,,182.99028413,19.66768083,1.83918893
2011-12-21,,194.10007458,63.86655625,,,54.95454545,,204.50440046,21.2474475,2.12134725
2011-12-22,,185.89397475,59.36109917,,,46.34782609,,217.26353904,21.74552083,2.25190583
2011-12-23,,171.16455033,66.04053083,,,46.95652174,,171.97361129,21.74027167,2.21002775
2011-12-24,,206.99494917,73.42740125,,,45.47826087,,153.08414104,21.21714708,1.53840784
2011-12-25,,183.13208138,68.39802625,,1.632,51.33333333,,159.95555629,21.3371875,1.87263589
2011-12-26,,195.01950854,71.33414875,,,44.54166667,,94.98507113,20.27366292,1.57784082
2011-12-27,,159.83801725,73.59616333,,,44.47619048,,138.34270567,20.45249917,1.7501668
2011-12-28,,197.23762167,71.99079333,,,52.43478261,,142.51272908,20.56115167,1.72528755
2011-12-29,,182.90032333,74.29634167,,,55.375,,113.07974525,20.50402792,1.43171829
2011-12-30,,135.31716758,72.03485583,,,49.2173913,,108.66249671,21.04031792,1.53045594
2011-12-31,,215.63983626,67.81506875,,,47.70833333,,133.14131879,20.66167208,2.10715871
2012-01-01,4.20860121,187.61094292,61.74207875,18.15251457,,66.84210526,31.61904762,213.23136538,21.95890125,1.88661226
2012-01-02,5.69791096,222.18495458,70.85223458,20.73938635,,46.59090909,22.25,114.48587754,20.62087958,1.47471214
2012-01-03,5.7167208,219.35669125,79.0253775,8.11465711,1.904,48.40909091,36.66666667,98.02546067,18.93937417,1.50410178
2012-01-04,,193.01131583,70.5753575,,,53.08695652,,125.63853763,19.82045208,1.5097624
2012-01-05,,155.49088792,77.01595458,,,43.875,,131.84490346,19.46414875,1.806902
2012-01-06,,199.92549375,74.84857667,,,62.125,,124.43078775,19.72162625,1.4721208
2012-01-07,,112.63261642,66.17361708,,,52.80952381,,195.45855921,21.19008667,2.40368858
2012-01-08,,197.21865104,64.901985,,,41.14285714,,164.16771404,20.91979208,2.12830691
2012-01-09,,156.3718085,65.59880292,,,39.73913043,,217.03796121,21.28658667,2.18848191
2012-01-10,,126.37208346,66.46571833,,,47.91304348,,164.23806506,21.61251708,2.03065587
2012-01-11,,138.17487271,63.72599417,,,46.2173913,,185.45278375,21.37315958,2.44034029
2012-01-12,,156.40654279,63.90676,,,46.90909091,,152.05278279,21.49613417,1.89028068
2012-01-13,,217.66129917,67.27403333,,,53.7826087,,145.93298792,21.38172417,1.63757938
2012-01-14,,191.70493458,63.28110542,,,40.52380952,,177.54502796,22.06460083,1.884322
2012-01-15,,171.4223567,66.643935,,,34.80952381,,196.10242858,20.72729083,2.29219792
2012-01-16,,225.93869625,71.38081708,,2.72,44.81818182,,173.55798529,19.37792792,1.97792814
2012-01-17,,202.62828375,74.03699813,,5.168,56.83333333,,155.66217788,19.41933313,1.68148771
2012-01-18,,223.66591958,80.66355917,,1.7,52.82608696,,99.1442135,17.7212325,1.54808335
2012-01-19,,201.97454292,77.63151625,,,61.30434783,,139.45313267,18.11718208,1.53020415
2012-01-20,,218.35856333,68.52593625,,,49.08695652,,186.05671279,19.93413708,1.86083338
2012-01-21,,226.81141667,72.78434542,,,53.30434783,,126.42407433,19.58744292,1.75475415
2012-01-22,,127.34915208,73.52789375,,,41.625,,137.92314767,19.23287,2.27252069
2012-01-23,,185.7534575,72.41013917,,3.876,54.86231883,,161.99189863,19.56972167,1.93750982
2012-01-24,,220.46535833,74.92368625,,,56.515,,79.29097425,18.59769708,1.4442175
2012-01-25,,171.82106567,60.77132625,,,49.82608696,,204.87245396,20.234785,2.32290985
2012-01-26,,202.72414542,68.88690458,,,54.38095238,,160.31423471,20.00461125,1.68597718
2012-01-27,,181.04821833,73.5753875,,,55.7826087,,131.23773046,20.03267917,1.77794993
2012-01-28,,98.59873738,66.69881958,,,54.23529412,,203.59642088,21.08941042,2.27014165
2012-01-29,,202.83591125,69.1334025,,,,,140.30428325,20.40469958,1.91006245
2012-01-30,,181.09723292,75.19382708,,,49.25,,111.33287188,19.95124375,1.56728125
2012-01-31,,157.92865417,71.98770292,,,50.875,,151.47986171,20.55726917,1.80743983
2012-02-01,4.61396525,166.856527,66.32318292,16.01364622,,44.875,24.17391304,198.14711925,21.35480375,2.342647
2012-02-02,5.75785225,170.01740117,65.82137708,27.83211857,,56.0,29.04166667,153.73854192,21.7450575,2.09973253
2012-02-03,6.922589,160.30569883,72.047135,33.43842,,56.95833333,,136.59039683,20.84748917,1.818745
2012-02-04,,186.25981667,65.65482667,,,57.91666667,,215.31504396,22.17591458,1.83163645
2012-02-05,,160.01732754,66.677385,,,39.73913043,,174.3998905,21.64825208,1.76928821
2012-02-06,,117.54718113,72.8211925,,,38.21428571,,130.14838021,20.19285292,2.06262511
2012-02-07,,170.23391133,64.9138425,,,32.66666667,,208.56227129,21.62579375,2.26584787
2012-02-08,,201.911595,75.72115042,,,48.625,,84.49548471,19.28078667,1.47532453
2012-02-09,,221.87204208,68.33063208,,,53.83333333,,196.04456246,20.44114042,1.71630908
2012-02-10,,186.57763417,70.35303208,,,45.25,,132.40925517,20.50353542,1.77212295
2012-02-11,,219.07246625,66.8290375,,,51.91666667,,195.05462013,20.787245,1.82035986
2012-02-12,,171.16150529,67.13625458,,,42.29166667,,186.8836775,20.83101833,1.89122605
2012-02-13,,196.79733792,65.34753583,,,44.04166667,,175.22441796,20.4908575,1.91198495
2012-02-14,,233.89372333,61.50605833,,,50.75,,218.11249508,20.98909208,1.99869209
2012-02-15,,223.882555,62.19469792,,,56.16666667,,215.58054825,20.04698542,2.1633785
2012-02-16,,247.5807,65.48997583,,2.584,55.875,,210.84248154,19.47988417,2.09031938
2012-02-17,,232.33629917,64.61948542,,,58.66666667,,224.72153121,20.03978583,2.09532974
