Fecha,DViento,HAire10,HAire2,P,PLiquida,PM10,PST,RGlobal,TAire10,TAire2,TMPR_AIR_10CM,VViento
2019-05-07,119.75,84.07116067,,25.51006944,0.00083333,39.0,,,,,25.51006944,1.83958333
2019-05-08,124.54166667,99.21741472,,21.47468921,0.20833333,40.45833333,,,,,21.47468921,1.00041667
2019-05-09,195.5,92.6388141,,22.12797608,0.3575,45.16666667,,,,,22.12797608,1.25916667
2019-05-10,137.86363636,91.82884671,,23.09692803,0.14083333,33.86666667,,,,,23.09692803,1.13272727
2019-05-11,136.35714286,90.34259259,,23.79882265,0.10416667,,,,,,23.79882265,1.52428571
2019-05-12,,,,,0.0,,,,,,,
2019-05-13,67.6,89.98824413,,23.91091154,0.24708333,,,,,,23.91091154,1.978
2019-05-14,95.375,89.89078036,,23.15852516,0.09458333,24.77777778,,,,,23.15852516,2.0075
2019-05-15,95.54166667,93.09521429,,22.7840776,0.00666667,30.64705882,,,,,22.7840776,1.64041667
2019-05-16,178.58333333,89.90878031,,22.74242829,0.02916667,41.84615385,,,,,22.74242829,1.61041667
2019-05-17,132.29166667,91.37657823,,22.79926757,0.07333333,29.04347826,,,,,22.79926757,1.7875
2019-05-18,92.16666667,93.54878788,,22.37605456,0.04458333,28.875,,,,,22.37605456,1.60125
2019-05-19,177.54166667,93.7438226,,22.31649018,0.20833333,23.5,,,,,22.31649018,1.06375
2019-05-20,108.29166667,89.10240246,,24.46300346,0.16083333,31.5,,,,,24.46300346,2.11958333
2019-05-21,60.65,91.13272222,,23.11266427,0.19333333,29.79166667,,,,,23.11266427,1.9045
2019-05-22,186.45833333,87.28953646,,24.21081942,0.28791667,30.65217391,,,,,24.21081942,1.81625
2019-05-23,161.83333333,97.55969559,,21.90231462,0.1925,30.66666667,,,,,21.90231462,0.94291667
2019-05-24,95.41666667,86.02373656,,24.73687802,0.14625,37.29166667,,,,,24.73687802,1.7775
2019-05-25,171.08333333,95.9274622,,21.52452203,0.26958333,26.20833333,,,,,21.52452203,1.3625
2019-05-26,141.95833333,88.72300999,,23.6878092,0.00958333,22.91666667,,,,,23.6878092,2.12333333
2019-05-27,163.66666667,89.28896875,,23.95574804,0.20083333,27.25,,,,,23.95574804,1.41583333
2019-05-28,132.08333333,99.9500789,,21.39895724,0.16,42.58333333,,,,,21.39895724,1.44375
2019-05-29,108.79166667,92.62634635,,23.58438726,0.08416667,39.41666667,,,,,23.58438726,1.6525
2019-05-30,152.45833333,95.01371693,,21.76641529,0.11291667,36.375,,,,,21.76641529,1.14541667
2019-05-31,186.0,90.52905852,,23.02976517,0.00041667,50.28571429,,,,,23.02976517,1.055
2019-06-01,130.1875,92.58547222,,22.98536508,0.045,21.08695652,,,,,22.98536508,1.89875
2019-06-02,123.95833333,93.49851018,,22.21663828,0.00041667,24.04166667,,,,,22.21663828,1.71583333
2019-06-03,113.0,88.81987778,,22.92895556,0.0,25.29166667,,,,,22.92895556,1.108
2019-06-04,,,,,0.0,34.04166667,,,,,,
2019-06-05,68.18181818,84.99913813,,25.14443056,0.0,37.20833333,,,,,25.14443056,3.34909091
2019-06-06,95.70833333,88.26431597,,23.59400972,0.00083333,47.5,,,,,23.59400972,1.40375
2019-06-07,188.625,96.05006852,,21.61505392,0.3,31.58333333,,,,,21.61505392,1.17416667
2019-06-08,159.66666667,85.16566964,,25.20039503,0.06708333,31.29166667,,,,,25.20039503,1.96958333
2019-06-09,102.75,86.35696645,,24.88276818,0.02791667,24.2173913,,,,,24.88276818,2.32125
2019-06-10,81.83333333,89.03100387,,23.46245559,0.01,35.25,,,,,23.46245559,1.88625
2019-06-11,93.33333333,88.75352632,,23.99109108,0.0,40.43478261,,,,,23.99109108,2.09291667
2019-06-12,117.95833333,89.8514477,,24.70125287,0.11041667,38.29166667,,,,,24.70125287,1.36125
2019-06-13,117.58333333,94.57945,,22.96827441,0.1475,32.70833333,,,,,22.96827441,2.08583333
2019-06-14,114.625,91.73476098,,24.48301301,0.02625,40.54166667,,,,,24.48301301,1.71666667
2019-06-15,94.75,91.30389715,,23.96156583,0.08083333,31.45833333,,,,,23.96156583,1.63041667
2019-06-16,129.91666667,81.24094164,,24.88351387,0.01833333,21.70833333,,,,,24.88351387,1.72041667
2019-06-17,134.25,76.54587566,,25.0524375,0.0,37.75,,,,,25.0524375,1.54458333
2019-06-18,159.41666667,76.68706039,,25.13047917,0.00083333,79.875,,,,,25.13047917,1.51208333
2019-06-19,101.16666667,87.92614908,,23.98280051,0.01083333,47.08695652,,,,,23.98280051,1.45291667
2019-06-20,157.5,75.82182621,,24.26060606,0.0,50.5,,,,,24.26060606,1.10833333
2019-06-21,149.91666667,80.45904326,,24.47424224,0.00375,64.31818182,,,,,24.47424224,1.5975
2019-06-22,131.38095238,80.61959347,,25.16554434,0.0,44.7826087,,,,,25.16554434,1.78904762
2019-06-23,162.43478261,83.82949803,,24.39325909,0.0,34.91666667,,,,,24.39325909,1.46173913
2019-06-24,,,,,0.0,34.79166667,,,,,,
2019-06-25,,,,,0.0,52.23809524,,,,,,
2019-06-26,,,,,0.0,49.60869565,,,,,,
2019-06-27,,,,,0.0,50.33333333,,,,,,
2019-06-28,,,,,0.0,55.0,,,,,,
2019-06-29,,,,,0.0,37.5,,,,,,
2019-06-30,,,,,0.0,33.0,,,,,,
2019-07-01,,,,,0.0,31.22222222,,,,,,
2019-07-02,141.6,75.5197018,,28.06524324,0.00416667,73.33333333,,,,,28.06524324,2.918
2019-07-03,218.81818182,95.04960048,,21.11016131,0.19083333,30.45833333,,,,,21.11016131,0.88181818
2019-07-04,,,,,0.0,33.73913043,,,,,,
2019-07-05,,,,,0.0,30.41666667,,,,,,
2019-07-06,114.0,66.53118376,,26.76264103,0.0,41.0,,,,,26.76264103,2.79333333
2019-07-07,159.5,76.43170213,,24.37367361,0.0,26.16666667,,,,,24.37367361,1.9
2019-07-08,127.91666667,87.10149482,,23.68111111,0.01291667,47.91666667,,,,,23.68111111,1.75375
2019-07-09,59.95833333,92.11916826,,23.02734693,0.06333333,42.875,,,,,23.02734693,2.16833333
2019-07-10,98.22222222,89.24338417,,23.60947635,0.0125,54.91666667,,,,,23.60947635,2.45666667
2019-07-11,50.17391304,85.88637168,,24.71783631,0.06791667,32.83333333,,,,,24.71783631,2.06130435
2019-07-12,112.77272727,91.84977727,,23.29464618,0.01958333,33.0,,,,,23.29464618,1.86818182
2019-07-13,154.0,91.14302886,,23.28908228,0.09541667,27.54166667,,,,,23.28908228,1.78529412
2019-07-14,119.5,81.89272953,,25.25955734,0.21458333,21.04166667,,,,,25.25955734,1.8175
2019-07-15,132.52941176,88.85335119,,23.46898986,0.13541667,31.04166667,,,,,23.46898986,1.54294118
2019-07-16,105.3,98.21879791,,20.41822943,0.02166667,35.625,,,,,20.41822943,1.277
2019-07-17,,,,,0.0,41.5,,,,,,
2019-07-18,,,,,0.0,39.7826087,,,,,,
2019-07-19,124.5,74.32316864,,26.95956114,0.0,44.75,,,,,26.95956114,3.025
2019-07-20,133.33333333,79.12558753,,25.00470139,0.0,33.875,,,,,25.00470139,1.59041667
2019-07-21,143.29166667,81.4961875,,24.79602083,0.05416667,25.04166667,,,,,24.79602083,1.65708333
2019-07-22,92.08333333,94.6309098,,23.12578411,0.02041667,33.45833333,,,,,23.12578411,1.91583333
2019-07-23,101.25,89.0608053,,23.81165209,0.18791667,30.08333333,,,,,23.81165209,1.77375
2019-07-24,73.83333333,95.05975,,21.9744375,0.0375,26.25,,,,,21.9744375,1.55416667
2019-07-25,121.75,93.76485124,,22.70201316,0.01666667,39.0,,,,,22.70201316,1.88
2019-07-26,111.16666667,89.58443687,,22.93752083,0.00125,43.83333333,,,,,22.93752083,1.90291667
2019-07-27,102.91666667,84.91080556,,23.48175,0.00791667,55.33333333,,,,,23.48175,2.22541667
2019-07-28,102.125,88.75319955,,23.56253472,0.0,60.875,,,,,23.56253472,2.23666667
2019-07-29,124.75,82.65642024,,24.34335417,0.0,60.90909091,,,,,24.34335417,2.25125
2019-07-30,130.41666667,85.89423305,,24.76622594,0.06333333,51.63636364,,,,,24.76622594,1.59208333
2019-07-31,143.875,82.01049659,,24.30044515,0.00041667,,,,,,24.30044515,1.89875
2019-08-01,82.5,93.47904661,,22.99841902,0.03,41.44444444,,,,,22.99841902,1.56958333
2019-08-02,127.58333333,91.81355263,,23.36027779,0.17125,35.54166667,,,,,23.36027779,1.82
2019-08-03,131.875,91.10135099,,22.95072222,0.00541667,39.58333333,,,,,22.95072222,1.79916667
2019-08-04,116.95833333,81.72950133,,24.55213889,0.0,30.69565217,,,,,24.55213889,1.95375
2019-08-05,120.41666667,78.56863768,,24.97554861,0.00083333,48.13043478,,,,,24.97554861,1.98458333
2019-08-06,128.45833333,77.00331944,,24.57959028,0.0,76.625,,,,,24.57959028,2.0525
2019-08-07,103.79166667,78.25603472,,24.29493056,0.0,66.29166667,,,,,24.29493056,1.73416667
2019-08-08,76.54166667,85.91759722,,24.15296528,0.00083333,71.875,,,,,24.15296528,2.15083333
2019-08-09,130.875,78.49945139,,24.69019444,0.0,55.625,,,,,24.69019444,1.97125
2019-08-10,121.56521739,82.3405498,,24.50147025,0.0,68.36363636,,,,,24.50147025,2.17608696
2019-08-11,,,,,0.0,32.31578947,,,,,,
2019-08-12,,,,,0.0,42.375,,,,,,
2019-08-13,76.91666667,85.92735348,,25.87084799,0.0,48.08333333,,,,,25.87084799,2.44583333
2019-08-14,110.45833333,81.90359445,,24.82090972,0.01916667,48.75,,,,,24.82090972,1.71791667
2019-08-15,116.375,70.66145833,,24.7584375,0.0,74.33333333,,,,,24.7584375,2.16583333
2019-08-16,81.79166667,90.8225625,,21.62164583,0.04,60.77272727,,,,,21.62164583,1.95083333
2019-08-17,138.16666667,92.96181944,,22.17415972,0.00791667,43.4375,,,,,22.17415972,1.82958333
2019-08-18,100.95833333,84.18264737,,25.20171545,0.03166667,37.82608696,,,,,25.20171545,2.13583333
2019-08-19,95.0,100.0,,21.07333333,0.0,27.66666667,,,,,21.07333333,1.79666667
2019-08-20,,,,,0.0,44.79166667,,,,,,
2019-08-21,,,,,0.0,54.95833333,,,,,,
2019-08-22,83.2,64.07138653,,26.32271051,0.0,74.625,,,,,26.32271051,2.569
2019-08-23,100.70833333,83.64245581,,23.50520139,0.01666667,68.58333333,,,,,23.50520139,1.84125
2019-08-24,104.125,68.18174306,,24.72864583,0.0,59.7826087,,,,,24.72864583,2.0175
2019-08-25,229.0,77.00465116,,22.07813953,0.0,33.61111111,,,,,22.07813953,0.29
2019-08-26,90.69230769,55.05897381,,27.04923095,0.0,56.77272727,,,,,27.04923095,2.74923077
2019-08-27,126.91666667,64.00581944,,24.94728472,0.00416667,72.04166667,,,,,24.94728472,1.79708333
2019-08-28,143.875,76.65838194,,22.85882639,0.0,92.54166667,,,,,22.85882639,1.38416667
2019-08-29,159.875,67.06999242,,24.25839583,0.0,74.54166667,,,,,24.25839583,2.20791667
2019-08-30,116.75,72.86552083,,24.58395139,0.0,91.16666667,,,,,24.58395139,2.11916667
2019-08-31,106.70833333,82.04974107,,23.80239583,0.0,67.13636364,,,,,23.80239583,2.0925
2019-09-01,85.20833333,86.05515025,,24.08341972,0.06083333,29.83333333,,,,,24.08341972,2.075
2019-09-02,70.04166667,90.63001158,,23.41543561,0.02375,45.58333333,,,,,23.41543561,2.20541667
2019-09-03,133.29166667,69.47359498,,25.43805556,0.0,40.5,,,,,25.43805556,1.89333333
2019-09-04,70.16666667,80.73621107,,24.79086111,0.0,49.25,,,,,24.79086111,2.41625
2019-09-05,82.25,82.26214325,,24.81784028,0.01625,38.125,,,,,24.81784028,2.13833333
2019-09-06,140.04166667,86.34428253,,23.33349931,0.15791667,42.28571429,,,,,23.33349931,1.61958333
2019-09-07,154.07692308,93.34352844,,22.05024084,0.00958333,39.1,,,,,22.05024084,1.39923077
2019-09-08,,,,,0.0,,,,,,,
2019-09-09,118.09090909,65.10687847,,26.75075694,0.0,73.8125,,,,,26.75075694,2.97
2019-09-10,95.45833333,82.963325,,25.01314583,0.00666667,51.28571429,,,,,25.01314583,2.185
2019-09-11,113.91666667,85.96963194,,23.70211806,0.055,57.25,,,,,23.70211806,1.9375
2019-09-12,104.45833333,85.01492546,,24.79364337,0.03,40.95833333,,,,,24.79364337,2.04333333
2019-09-13,181.5,84.56376235,,23.97394444,0.1375,35.2173913,,,,,23.97394444,1.79416667
2019-09-14,116.33333333,80.55079908,,24.30734722,0.01083333,32.58333333,,,,,24.30734722,1.75958333
2019-09-15,131.58333333,80.18313274,,24.69920139,0.00041667,36.41666667,,,,,24.69920139,1.83541667
2019-09-16,128.91666667,89.32732062,,22.74079578,0.16791667,39.16666667,,,,,22.74079578,1.99333333
2019-09-17,95.125,90.41982341,,23.01002913,0.07041667,35.0,,,,,23.01002913,1.7825
2019-09-18,182.0,97.83561706,,21.79096075,0.23208333,33.61904762,,,,,21.79096075,1.2275
2019-09-19,202.0,94.3929555,,21.93425564,0.18583333,32.59090909,,,,,21.93425564,1.69375
2019-09-20,116.58333333,95.23155556,,22.56800535,0.13041667,36.04166667,,,,,22.56800535,1.49
2019-09-21,98.08333333,91.68589333,,23.25445098,0.02583333,40.75,,,,,23.25445098,1.88041667
2019-09-22,115.875,89.02154383,,22.77740638,0.04708333,28.875,,,,,22.77740638,2.12291667
2019-09-23,135.29166667,89.51834314,,23.18523326,0.10291667,34.75,,,,,23.18523326,1.37875
2019-09-24,146.58333333,88.49106597,,22.37333207,0.02125,52.875,,,,,22.37333207,1.43125
2019-09-25,121.20833333,80.5002,,23.1178001,0.22708333,40.95833333,,,,,23.1178001,1.71291667
2019-09-26,132.43478261,84.20496441,,23.88641497,0.22166667,38.875,,,,,23.88641497,1.52521739
2019-09-27,102.375,87.30903161,,23.50965946,0.0,44.25,,,,,23.50965946,1.88
2019-09-28,118.08333333,84.09166973,,24.33803215,0.06708333,33.83333333,,,,,24.33803215,1.95291667
2019-09-29,120.45833333,86.38465074,,22.98498611,0.0,33.69565217,,,,,22.98498611,2.35791667
2019-09-30,188.25,93.47064255,,21.60298691,0.28958333,38.82608696,,,,,21.60298691,1.5825
2019-10-01,171.04166667,88.85979908,,19.67302972,0.16583333,37.54166667,,,,,19.67302972,2.18083333
2019-10-02,104.66666667,95.16922222,,22.05052802,0.00541667,40.125,,,,,22.05052802,1.78208333
2019-10-03,163.08333333,94.98633095,,19.44076827,0.06333333,38.16666667,,,,,19.44076827,1.42041667
2019-10-04,116.08333333,85.07429051,,22.35090972,0.0,48.75,,,,,22.35090972,1.88041667
2019-10-05,140.04166667,90.70161842,,21.51171179,0.1325,33.45833333,,,,,21.51171179,1.24541667
2019-10-06,151.83333333,89.22762222,,23.19565751,0.0,43.17391304,,,,,23.19565751,1.95833333
2019-10-07,97.70833333,88.62217388,,22.6500162,0.02541667,31.13043478,,,,,22.6500162,2.02958333
2019-10-08,132.79166667,88.1134785,,21.21207895,0.06416667,40.20833333,,,,,21.21207895,1.67083333
2019-10-09,161.75,81.07216224,,24.24826442,0.0,58.86956522,,,,,24.24826442,1.54
2019-10-10,99.625,93.24641825,,22.83988461,0.0,51.70833333,,,,,22.83988461,1.7125
2019-10-11,182.41666667,97.67030515,,19.48143287,0.08541667,49.41666667,,,,,19.48143287,1.14416667
2019-10-12,115.33333333,90.65873333,,20.37718193,0.13583333,43.875,,,,,20.37718193,1.71916667
2019-10-13,160.45833333,85.31145778,,18.49548124,0.12666667,23.875,,,,,18.49548124,1.52416667
2019-10-14,97.83333333,90.17019622,,16.5572412,0.14,17.13043478,,,,,16.5572412,1.60416667
2019-10-15,134.25,90.43208913,,21.12756117,0.02416667,34.33333333,,,,,21.12756117,2.10791667
2019-10-16,89.0,87.44368841,,22.80135781,0.00416667,79.875,,,,,22.80135781,1.42458333
2019-10-17,129.41666667,86.63889286,,23.07967306,0.0,50.33333333,,,,,23.07967306,1.57333333
2019-10-18,146.16666667,88.46573106,,16.63833973,0.15125,32.45454545,,,,,16.63833973,1.35541667
2019-10-19,139.41666667,94.18658012,,20.22888421,0.05666667,33.91666667,,,,,20.22888421,1.35708333
2019-10-20,126.26086957,92.21253042,,18.65917989,0.07375,20.125,,,,,18.65917989,1.48173913
2019-10-21,174.5,96.00357381,,18.4454359,0.13,27.26086957,,,,,18.4454359,1.34333333
2019-10-22,130.45833333,91.14092177,,23.18955375,0.20958333,34.34782609,,,,,23.18955375,1.72708333
2019-10-23,187.20833333,86.36399288,,18.26684186,0.14791667,27.125,,,,,18.26684186,1.59291667
2019-10-24,140.70833333,97.21076211,,18.06047113,0.17083333,52.45833333,,,,,18.06047113,1.15916667
2019-10-25,163.70833333,94.01939133,,22.19359683,0.02833333,86.83333333,,,,,22.19359683,1.81041667
2019-10-26,192.08333333,90.60676853,,18.59224138,0.09708333,34.54166667,,,,,18.59224138,1.85541667
2019-10-27,151.70833333,94.26414583,,20.18545797,0.19541667,19.65217391,,,,,20.18545797,1.83625
2019-10-28,149.58333333,82.59652295,,22.57578728,0.02083333,38.04347826,,,,,22.57578728,2.10958333
2019-10-29,120.95833333,87.45192314,,18.6469625,0.17541667,25.95652174,,,,,18.6469625,1.79041667
2019-10-30,140.29166667,89.28093834,,21.39303745,0.09375,37.79166667,,,,,21.39303745,1.73375
2019-10-31,124.58333333,85.18314336,,21.12270268,0.2625,36.75,,,,,21.12270268,1.64
2019-11-01,156.58333333,89.44808376,,24.01467408,0.09416667,35.54166667,,,,,24.01467408,1.68375
2019-11-02,138.20833333,90.95266952,,23.25471288,0.0,48.91666667,,,,,23.25471288,1.7025
2019-11-03,116.125,92.34903333,,23.57073346,0.0125,35.17391304,,,,,23.57073346,1.5075
2019-11-04,71.91666667,89.09348423,,24.3944146,0.01291667,22.58333333,,,,,24.3944146,1.93541667
2019-11-05,93.08333333,90.1903877,,24.16392997,0.00458333,34.45833333,,,,,24.16392997,1.93083333
2019-11-06,117.875,89.98109319,,24.94001251,0.00666667,35.125,,,,,24.94001251,2.06583333
2019-11-07,147.06666667,90.40775253,,24.5418117,0.00208333,49.1875,,,,,24.5418117,2.32266667
2019-11-08,132.70833333,89.96347846,,24.20933278,0.02625,49.625,,,,,24.20933278,1.72416667
2019-11-09,216.83333333,95.20739183,,21.65218567,0.025,53.20833333,,,,,21.65218567,1.07958333
2019-11-10,151.54166667,92.06406685,,22.44711046,0.03333333,35.5,,,,,22.44711046,1.35958333
2019-11-11,154.625,87.89228646,,24.34131373,0.14291667,21.13636364,,,,,24.34131373,1.6025
2019-11-12,112.54166667,89.49758975,,24.80413808,0.29583333,33.31818182,,,,,24.80413808,0.94625
2019-11-13,210.45833333,98.46531861,,21.74772008,0.07708333,58.91666667,,,,,21.74772008,0.79291667
2019-11-14,163.125,92.53999551,,23.80915903,0.06458333,37.91666667,,,,,23.80915903,1.14416667
2019-11-15,191.625,90.5213876,,23.0796716,0.07791667,44.25,,,,,23.0796716,0.89958333
2019-11-16,132.28571429,87.7690181,,23.60629949,0.0,40.04761905,,,,,23.60629949,1.48047619
2019-11-17,107.20833333,93.49496314,,22.83064768,0.015,26.27272727,,,,,22.83064768,1.56333333
2019-11-18,109.79166667,91.78573469,,23.97495755,0.01791667,28.125,,,,,23.97495755,1.69041667
2019-11-19,91.04166667,92.66310764,,23.64125513,0.00125,47.33333333,,,,,23.64125513,1.45041667
2019-11-20,100.79166667,93.18359829,,23.71264219,0.015,53.39130435,,,,,23.71264219,1.62625
2019-11-21,108.86956522,90.60127083,,22.99666741,0.06791667,36.70833333,,,,,22.99666741,1.9073913
2019-11-22,163.82608696,87.82465273,,23.65966249,0.0375,49.39130435,,,,,23.65966249,1.42956522
2019-11-23,158.08333333,86.25951543,,24.42236364,0.02833333,53.56521739,,,,,24.42236364,1.66958333
2019-11-24,131.79166667,88.45032119,,23.73627069,0.0,33.34782609,,,,,23.73627069,1.80083333
2019-11-25,124.66666667,87.44901515,,24.79142014,0.0,37.58333333,,,,,24.79142014,1.63791667
2019-11-26,122.79166667,89.29416468,,25.78999123,0.015,35.33333333,,,,,25.78999123,1.59208333
2019-11-27,135.91666667,88.36417887,,25.86620843,0.02541667,51.20833333,,,,,25.86620843,1.59583333
2019-11-28,134.90909091,91.76676381,,24.95223355,0.02958333,66.30434783,,,,,24.95223355,1.37136364
2019-11-29,124.375,90.83921667,,23.66089081,0.07041667,82.04166667,,,,,23.66089081,1.04458333
2019-11-30,124.83333333,87.89535206,,24.07055208,0.0,62.29166667,,,,,24.07055208,1.47375
2019-12-01,118.5,87.1343937,,25.23899096,0.0,29.17391304,,,,,25.23899096,2.25954545
2019-12-02,119.33333333,90.01086815,,23.68638454,0.0,36.52173913,,,,,23.68638454,2.06333333
2019-12-03,102.0,94.20847634,,22.78929167,0.0,69.75,,,,,22.78929167,1.585
2019-12-04,150.875,89.95086875,,23.39641767,0.0,74.34782609,,,,,23.39641767,1.88416667
2019-12-05,123.33333333,89.49939143,,23.59431037,0.00458333,57.33333333,,,,,23.59431037,2.33833333
2019-12-06,155.88888889,88.77926437,,19.80179091,0.0075,36.9,,,,,19.80179091,1.42333333
2019-12-07,154.08333333,92.78313515,,22.26682733,0.01041667,50.29166667,,,,,22.26682733,1.39541667
2019-12-08,118.75,92.19,,21.6264375,0.0,37.95833333,,,,,21.6264375,1.89458333
2019-12-09,133.0,84.34103157,,22.10678312,0.0,33.20833333,,,,,22.10678312,1.66333333
2019-12-10,135.70833333,92.69430392,,23.11117695,0.0,43.375,,,,,23.11117695,1.80833333
2019-12-11,99.75,89.77433699,,22.48272355,0.05291667,49.33333333,,,,,22.48272355,1.49291667
2019-12-12,151.41666667,87.90110575,,22.18529772,0.0,34.75,,,,,22.18529772,1.98541667
2019-12-13,115.625,89.1569495,,21.93812018,0.005,49.45833333,,,,,21.93812018,1.32208333
2019-12-14,102.45454545,93.57588747,,15.32349977,0.17208333,21.0,,,,,15.32349977,2.12681818
2019-12-15,99.41666667,95.08312245,,20.55951131,0.01,31.29166667,,,,,20.55951131,1.82
2019-12-16,89.04166667,90.39702273,,23.28273109,0.0,37.375,,,,,23.28273109,1.61333333
2019-12-17,146.29166667,91.75673529,,23.03741423,0.00916667,50.54545455,,,,,23.03741423,1.59833333
2019-12-18,109.91666667,92.6570496,,21.1049356,0.0,49.125,,,,,21.1049356,1.77583333
2019-12-19,93.4375,89.02963566,,19.85065121,0.0,38.23529412,,,,,19.85065121,1.310625
2019-12-20,116.875,87.58228926,,23.16552381,0.0,34.5,,,,,23.16552381,2.19625
2019-12-21,121.26666667,91.11790185,,22.53221991,0.00083333,54.52173913,,,,,22.53221991,1.35866667
2019-12-22,139.54166667,93.05596674,,23.69144697,0.0,38.375,,,,,23.69144697,1.88375
2019-12-23,125.20833333,93.60182812,,24.09375648,0.00208333,33.04166667,,,,,24.09375648,1.44
2019-12-24,103.75,89.37872876,,24.15692193,0.0,32.40909091,,,,,24.15692193,2.075
2019-12-25,128.75,96.37687524,,23.5793258,0.01333333,23.85714286,,,,,23.5793258,2.09416667
2019-12-26,140.91666667,90.91976257,,25.40959728,0.015,23.54166667,,,,,25.40959728,2.00291667
2019-12-27,132.91666667,94.08619577,,25.11030556,0.0,33.45833333,,,,,25.11030556,1.60625
2019-12-28,119.08333333,91.08311321,,25.57435691,0.0,38.25,,,,,25.57435691,1.91541667
2019-12-29,162.79166667,92.50139338,,24.23830065,0.0,39.95652174,,,,,24.23830065,1.5125
2019-12-30,107.91666667,95.58573132,,18.69492792,0.1125,31.95833333,,,,,18.69492792,1.30625
2019-12-31,155.85714286,94.24273153,,,0.09708333,33.76190476,,,,,,1.24095238
2020-01-01,176.63636364,92.96451048,,24.29311367,0.00125,62.38095238,,,,,24.29311367,1.58227273
2020-01-02,107.58333333,84.89858835,,24.57996078,0.00125,22.125,,,,,24.57996078,2.43541667
2020-01-03,99.33333333,88.27442157,,24.20235308,0.0,28.625,,,,,24.20235308,1.86041667
2020-01-04,97.58333333,85.60077381,,22.72445441,0.0,32.875,,,,,22.72445441,1.84958333
2020-01-05,135.375,85.20703097,,22.24091313,0.0,33.79166667,,,,,22.24091313,1.94583333
2020-01-06,99.20833333,82.08653877,,21.95426389,0.0,27.375,,,,,21.95426389,1.91041667
2020-01-07,119.33333333,83.87378404,,21.97011949,0.0,36.70833333,,,,,21.97011949,1.88583333
2020-01-08,107.75,83.44255479,,22.25690278,0.0,38.875,,,,,22.25690278,1.84541667
2020-01-09,109.54166667,60.32228509,,22.85456656,0.0,39.875,,,,,22.85456656,1.88083333
2020-01-10,119.66666667,56.52149573,,23.26844444,0.0,55.86956522,,,,,23.26844444,2.00666667
2020-01-11,122.54166667,49.88444444,,23.27449306,0.0,51.875,,,,,23.27449306,1.93041667
2020-01-12,132.08333333,54.37640278,,23.226375,0.00041667,36.125,,,,,23.226375,2.04458333
2020-01-13,139.66666667,57.67638194,,24.0271875,0.0,42.70833333,,,,,24.0271875,1.91791667
2020-01-14,113.41666667,60.15221528,,24.09190278,0.0,65.40909091,,,,,24.09190278,1.9025
2020-01-15,156.0,65.61246528,,23.07891667,0.0,63.54166667,,,,,23.07891667,1.56541667
2020-01-16,103.79166667,55.15750695,,24.5356875,0.0,56.625,,,,,24.5356875,1.61
2020-01-17,152.20833333,51.90049306,,24.57540972,0.0,60.91304348,,,,,24.57540972,1.41958333
2020-01-18,127.375,50.84646528,,24.60521528,0.00041667,67.16666667,,,,,24.60521528,1.57541667
2020-01-19,176.29166667,53.96586806,,24.93824306,0.00041667,52.91304348,,,,,24.93824306,1.84291667
2020-01-20,159.56521739,69.64485226,,22.90558524,0.0,52.875,,,,,22.90558524,1.29173913
2020-01-21,141.41666667,72.40397917,,22.21032639,0.35791667,44.86956522,,,,,22.21032639,1.61166667
2020-01-22,200.66666667,74.39252778,,21.073375,0.135,39.41666667,,,,,21.073375,0.89666667
2020-01-23,112.0,68.67605021,,22.03476175,0.01041667,53.66666667,,,,,22.03476175,1.80416667
2020-01-24,65.16666667,72.23270833,,22.57552083,0.0,51.70833333,,,,,22.57552083,1.82916667
2020-01-25,90.0,67.52364583,,23.48683333,0.00083333,37.43478261,,,,,23.48683333,2.29375
2020-01-26,87.79166667,67.47974306,,22.70516667,0.0,27.56521739,,,,,22.70516667,2.00333333
2020-01-27,152.76190476,66.17902004,,22.84971485,0.03,36.40909091,,,,,22.84971485,1.53190476
2020-01-28,94.33333333,69.42204244,,22.22857639,0.00083333,35.16666667,,,,,22.22857639,2.15083333
2020-01-29,106.2173913,62.86201806,,23.14164138,0.0,48.65217391,,,,,23.14164138,2.24434783
2020-01-30,97.83333333,63.1799375,,22.89930556,0.0,68.54166667,,,,,22.89930556,2.05416667
2020-01-31,116.54166667,61.86760417,,24.45015972,0.0025,52.08333333,,,,,24.45015972,2.11166667
2020-02-01,105.875,63.33279167,,24.78315972,0.0,44.91666667,,,,,24.78315972,2.41916667
2020-02-02,102.16666667,73.6783125,,22.27182639,0.0925,27.375,,,,,22.27182639,1.84375
2020-02-03,115.70833333,59.59873611,,24.36734722,0.0,51.95833333,,,,,24.36734722,1.53291667
2020-02-04,95.04166667,57.50163194,,24.571375,0.0,63.75,,,,,24.571375,1.96375
2020-02-05,161.08333333,55.15310417,,23.83706944,0.0,59.375,,,,,23.83706944,1.95333333
2020-02-06,143.41666667,51.0363125,,24.03532639,0.0,74.66666667,,,,,24.03532639,1.68041667
2020-02-07,128.625,62.97594444,,23.13735417,0.0,84.66666667,,,,,23.13735417,2.19291667
2020-02-08,104.5,61.63838195,,23.60545833,0.0,71.66666667,,,,,23.60545833,2.35666667
2020-02-09,114.33333333,58.47891667,,23.18703472,0.0,54.33333333,,,,,23.18703472,1.99625
2020-02-10,103.16666667,57.355,,24.17740972,0.0,61.95833333,,,,,24.17740972,1.6075
