Fecha,NO,NO2,PM10
2022-03-27,21.15357291,37.75813273,37.41666667
2022-03-28,21.11955894,29.96336138,38.91666667
2022-03-29,32.17949267,50.42463813,39.20833333
2022-03-30,38.93176509,40.79983248,45.25
2022-03-31,58.36655107,45.31922761,49.34782609
2022-04-01,44.85481068,36.22887189,38.20833333
2022-04-02,25.57689161,25.40534436,37.95833333
2022-04-03,13.31344095,29.07886684,36.08333333
2022-04-04,18.08061297,42.01995198,40.29166667
2022-04-05,19.94628134,45.01841769,34.58333333
2022-04-06,27.51887679,37.44751839,36.45833333
2022-04-07,30.59896556,48.60918493,34.54166667
2022-04-08,38.08128294,22.65901186,34.75
2022-04-09,27.72413597,24.98040821,34.95833333
2022-04-10,13.20550022,21.6477367,27.5
2022-04-11,11.40280062,23.7003581,37.41666667
2022-04-12,16.33309678,25.02941341,35.0952381
2022-04-13,9.52956394,31.78020923,44.22222222
2022-04-14,13.07346101,22.18759796,41.20833333
2022-04-15,5.21763896,15.10760627,31.41666667
2022-04-16,13.54384112,21.20933987,33.625
2022-04-17,31.90395531,24.71619328,31.95833333
2022-04-18,50.6606624,37.57662502,45.29166667
2022-04-19,35.84691354,23.46825138,30.0
2022-04-20,28.68313987,37.41859124,34.20833333
2022-04-21,21.76840509,23.64767495,24.30769231
2022-04-22,21.60893393,23.02611721,22.5
2022-04-23,17.49283969,21.11797488,24.75
2022-04-24,18.69003336,22.45503311,23.39130435
2022-04-25,37.01970055,31.96737387,32.25
2022-04-26,48.02897553,38.99527623,42.54166667
2022-04-27,66.40696438,44.11646079,47.04166667
2022-04-28,27.04404563,28.45036619,32.66666667
2022-04-29,12.56949108,22.05070326,21.83333333
2022-04-30,38.32909936,40.58994232,40.26086957
2022-05-01,17.12262091,17.90839264,24.91666667
2022-05-02,12.19755015,18.94549226,27.36363636
2022-05-03,22.0803872,24.26095884,29.20833333
2022-05-04,12.59527241,27.37526638,36.65
2022-05-05,17.50094458,27.22560047,27.22222222
2022-05-06,23.07624126,34.35776604,32.1875
2022-05-07,33.15405053,37.13110609,31.04166667
2022-05-08,35.61616942,20.86914807,30.58333333
2022-05-09,53.09927915,33.19284475,38.16666667
2022-05-10,57.15933415,37.69879759,48.95652174
2022-05-11,45.04893969,34.07480957,38.95833333
2022-05-12,36.05907671,36.87084005,41.28571429
2022-05-13,18.78659366,19.49617117,25.71428571
2022-05-14,18.79689937,20.1515086,22.625
2022-05-15,13.84844911,12.4972126,21.08333333
2022-05-16,37.71826454,31.1991589,41.33333333
2022-05-17,39.90993249,27.196736,45.0
2022-05-18,29.76196942,26.72120867,27.75
2022-05-19,34.94318235,23.20728801,32.41666667
2022-05-20,38.26710776,27.35799,34.20833333
2022-05-21,33.3053759,22.04222569,29.625
2022-05-22,51.37091868,27.19921189,40.91666667
2022-05-23,27.06598914,23.28008384,27.875
2022-05-24,33.87158895,26.20110752,31.66666667
2022-05-25,26.94827402,27.52179824,28.47826087
2022-05-26,20.42047882,20.86056081,26.91666667
2022-05-27,13.93455311,15.87748228,27.83333333
2022-05-28,16.18060868,16.84951931,
2022-05-29,5.76837298,15.31213348,
2022-05-30,8.92181971,15.88413427,
2022-05-31,39.39805986,25.92113997,30.09090909
2022-06-01,59.50605799,34.85465182,39.625
2022-06-02,26.34467423,31.18622317,25.45833333
2022-06-03,39.81395648,27.88736007,30.47826087
2022-06-04,70.62568821,23.08196573,36.375
2022-06-05,33.15988646,27.68810588,30.625
2022-06-06,68.84107899,33.59269293,37.66666667
2022-06-07,85.72317449,31.27191283,41.79166667
2022-06-08,44.30243114,28.42486297,35.66666667
2022-06-09,31.97741548,25.31820248,28.54166667
2022-06-10,27.64966909,21.11610229,30.65217391
2022-06-11,,,25.91666667
2022-06-12,,,18.91666667
2022-06-13,,,19.5
2022-06-14,,,27.79166667
2022-06-15,,,24.3
2022-06-16,,,30.125
2022-06-17,,,43.91666667
2022-06-18,,,46.91666667
2022-06-19,,,25.54166667
2022-06-20,,,26.5
2022-06-21,,,35.83333333
2022-06-22,,,34.20833333
2022-06-23,5.63988187,29.35665294,34.45833333
2022-06-24,14.06116352,21.34419337,30.16666667
2022-06-25,16.94502874,26.5033148,31.83333333
2022-06-26,32.17853024,28.63427144,29.91666667
2022-06-27,28.64727087,21.89274783,31.95833333
2022-06-28,15.95072309,32.39896985,28.33333333
2022-06-29,10.75843108,19.33708226,21.33333333
2022-06-30,,,38.34782609
2022-07-01,,41.80411802,43.95652174
2022-07-02,15.97119995,22.22472062,26.41666667
2022-07-03,17.60449913,16.71765473,26.29166667
2022-07-04,9.35183889,15.29071234,21.16666667
2022-07-05,16.07193363,15.9154668,27.25
2022-07-06,27.97898525,23.09502201,30.125
2022-07-07,11.91718484,23.13075757,32.58333333
2022-07-08,19.65206067,27.81193379,27.41666667
2022-07-09,15.10514169,23.54552104,29.83333333
2022-07-10,5.69673208,15.74061892,20.04166667
2022-07-11,34.86685711,29.57408818,31.66666667
2022-07-12,33.97290197,24.07800907,38.29166667
2022-07-13,16.98264545,18.81014891,25.54166667
2022-07-14,11.56697323,20.00332353,27.125
2022-07-15,19.74786992,21.47610121,38.83333333
2022-07-16,11.89572725,19.54517444,37.95833333
2022-07-17,12.23948393,20.62250384,27.16666667
2022-07-18,13.81277941,20.34483947,27.86363636
2022-07-19,15.63399353,21.75973933,30.58333333
2022-07-20,5.3190983,19.10074459,27.5
2022-07-21,12.62834609,20.53066431,45.0
2022-07-22,21.90810459,25.21022374,28.53846154
2022-07-23,18.5021251,36.16797518,28.60869565
2022-07-24,20.94589656,24.61110905,31.95833333
2022-07-25,23.72333724,39.11990216,33.58333333
2022-07-26,29.68640893,22.93660129,32.75
2022-07-27,29.62304667,30.34461689,35.91666667
2022-07-28,15.91798157,37.12256584,30.33333333
2022-07-29,23.39236269,23.50638476,27.70833333
2022-07-30,26.57682367,22.83367171,31.20833333
2022-07-31,12.76159555,22.26777478,25.2173913
2022-08-01,26.02295193,32.20264598,28.625
2022-08-02,42.10044043,41.20404481,38.70833333
2022-08-03,31.97783452,29.18406759,41.29166667
2022-08-04,13.12780365,21.5829405,31.20833333
2022-08-05,24.32727676,35.19036979,34.41666667
2022-08-06,21.85366486,35.22082478,28.66666667
2022-08-07,12.15669863,15.85388299,26.39130435
2022-08-08,13.52354005,23.85304678,26.83333333
2022-08-09,16.14911407,27.70470844,35.75
2022-08-10,14.64133339,28.13177573,35.34782609
2022-08-11,8.36808596,25.59501624,31.66666667
2022-08-12,19.05526962,31.07591292,41.54166667
2022-08-13,13.42206845,27.92617511,29.20833333
2022-08-14,15.31416204,22.55874621,23.91304348
2022-08-15,33.6187889,24.58289489,31.20833333
2022-08-16,24.68456655,22.50586718,29.0
2022-08-17,22.93983788,23.6200876,29.375
2022-08-18,8.82991658,22.47642291,28.875
2022-08-19,9.04437937,21.1115031,33.75
2022-08-20,11.90368906,31.95262823,34.20833333
2022-08-21,9.6331696,32.14751045,25.0
2022-08-22,55.23344579,46.83490307,38.72727273
2022-08-23,17.6640338,29.1454876,35.79166667
2022-08-24,6.42412821,25.30116899,34.20833333
2022-08-25,12.06118811,27.76982089,40.27272727
2022-08-26,11.59177338,33.42416796,38.04166667
2022-08-27,34.31884508,46.83676988,54.66666667
2022-08-28,9.27370283,32.60021415,28.75
2022-08-29,13.84148381,32.56396119,27.58333333
2022-08-30,11.68602724,32.6915243,31.5
2022-08-31,11.33317939,28.38537547,26.73913043
2022-09-01,35.43823996,47.88764359,45.45833333
2022-09-02,21.24424447,31.17993159,31.625
2022-09-03,19.18198904,35.03656696,30.16666667
2022-09-04,30.8681747,36.2152545,37.79166667
2022-09-05,32.28519081,33.08407488,49.88235294
2022-09-06,7.353978,27.92136045,37.88888889
2022-09-07,5.28253941,33.25181164,37.77777778
2022-09-08,13.85161237,38.34130637,34.75
2022-09-09,16.84533244,37.36852501,31.86363636
2022-09-10,18.69876171,27.79232042,30.79166667
2022-09-11,11.11934405,25.29816032,26.375
2022-09-12,22.12485679,36.43346961,32.20833333
2022-09-13,22.25582795,38.95304675,36.16666667
2022-09-14,43.33142833,53.99499495,47.375
2022-09-15,28.8899117,39.67588088,39.41666667
2022-09-16,29.56818279,36.05169698,30.17391304
2022-09-17,39.48225382,38.98026585,49.54166667
2022-09-18,6.27529468,35.08158256,19.0
2022-09-19,14.26169127,35.86211129,29.08333333
2022-09-20,27.72950687,41.77900727,44.08333333
2022-09-21,44.08252387,45.77602866,36.58333333
2022-09-22,31.11962053,55.77812057,34.70833333
2022-09-23,46.1459567,56.63956529,45.29166667
2022-09-24,50.75154348,58.85521142,53.45833333
2022-09-25,41.04909392,48.5426415,45.5
2022-09-26,17.63200262,40.07903547,35.58333333
2022-09-27,14.1494237,34.81441863,33.0
2022-09-28,12.62784017,36.4464837,32.14285714
2022-09-29,50.75169678,58.32519104,51.09090909
2022-09-30,67.13483576,57.40310272,46.95833333
2022-10-01,32.4419341,51.82298244,41.5
2022-10-02,4.20754767,20.59906466,21.04166667
2022-10-03,10.40185162,24.32813691,31.14285714
2022-10-04,12.27613391,32.75828813,26.75
2022-10-05,20.3899245,39.78062037,35.58333333
2022-10-06,17.8168616,41.69192807,33.5
2022-10-07,26.46398375,41.62002544,41.41666667
2022-10-08,16.94355187,37.79093042,32.33333333
2022-10-09,18.502747,33.82175964,33.33333333
2022-10-10,14.05021288,34.65902527,33.66666667
2022-10-11,16.7238766,32.05548731,36.375
2022-10-12,30.62795613,43.47932381,46.20833333
2022-10-13,46.57048767,48.70872056,59.2173913
2022-10-14,38.06561382,40.72292166,50.04166667
2022-10-15,31.05028946,35.92476067,41.41666667
2022-10-16,16.65805118,23.55587903,29.625
2022-10-17,14.43877242,30.35288291,30.08333333
2022-10-18,30.58173333,33.62324316,39.73333333
2022-10-19,48.39693448,52.64598037,53.1875
2022-10-20,34.9729037,41.94270582,41.08333333
2022-10-21,29.56814702,33.13074382,41.33333333
2022-10-22,21.55891459,32.38630834,29.04166667
2022-10-23,30.90508619,34.43930582,30.29166667
2022-10-24,68.0993332,34.7025492,45.25
2022-10-25,45.99432471,32.04123528,44.45833333
2022-10-26,32.74497835,31.57332366,35.125
2022-10-27,30.56536041,29.21186649,33.16666667
2022-10-28,23.33135116,26.83537378,22.16666667
2022-10-29,13.17622348,23.94051147,21.375
2022-10-30,13.94371992,17.65596169,33.3
2022-10-31,35.68109543,26.88506706,34.42857143
2022-11-01,21.33031679,23.14034499,29.125
2022-11-02,18.77107717,29.42520817,36.20833333
2022-11-03,38.68622162,34.66008301,36.75
2022-11-04,55.02540715,25.0237441,35.79166667
2022-11-05,45.76550206,21.22241664,29.0
2022-11-06,28.1583081,20.2089346,24.33333333
2022-11-07,26.38701283,22.87436717,23.0
2022-11-08,25.87923064,38.39814211,25.25
2022-11-09,37.61061154,40.99504376,35.08333333
2022-11-10,40.08555211,38.34797403,32.79166667
2022-11-11,48.92998697,26.38099336,26.91304348
2022-11-12,34.31379102,28.07595854,27.875
2022-11-13,23.60974856,17.73644374,22.08333333
2022-11-14,11.95518806,21.35910407,16.08333333
2022-11-15,,,27.60869565
2022-11-16,,,31.66666667
2022-11-17,,,35.70833333
2022-11-18,,,29.41666667
2022-11-19,,,38.45833333
2022-11-20,,,32.08333333
2022-11-21,,,35.625
2022-11-22,,,28.04166667
2022-11-23,,,19.41666667
2022-11-24,16.71347209,,32.92857143
2022-11-25,46.35062171,37.73421861,36.8
2022-11-26,42.07495551,32.02041744,31.70833333
2022-11-27,36.96800504,28.09569513,29.29166667
2022-11-28,63.13802549,33.83109907,37.65217391
2022-11-29,84.08328328,30.21372387,46.625
2022-11-30,43.43415458,30.16494123,33.2173913
2022-12-01,35.0756406,25.26620882,27.20833333
2022-12-02,32.44751452,24.05966753,24.20833333
2022-12-03,36.4166169,26.19502748,26.25
2022-12-04,33.30186004,30.51284413,29.20833333
2022-12-05,24.42722169,31.64515202,22.25
2022-12-06,26.07283841,24.91251715,26.5
2022-12-07,31.98278126,29.59145469,29.70833333
2022-12-08,11.71677063,26.06972088,26.04166667
2022-12-09,16.11040794,27.58240267,28.875
2022-12-10,,,28.0
2022-12-11,,,25.54166667
2022-12-12,20.18885843,34.04192858,28.83333333
2022-12-13,22.63727399,32.15757854,28.125
2022-12-14,18.65278459,24.1527014,26.08695652
2022-12-15,28.65402153,31.01910851,32.83333333
2022-12-16,24.28956807,26.22218391,30.25
2022-12-17,49.2074492,37.83166506,39.66666667
2022-12-18,40.55923345,33.71137888,40.41666667
2022-12-19,27.78609291,24.58473613,30.91666667
2022-12-20,12.88763296,25.7712398,33.29166667
2022-12-21,12.27374431,29.19047669,39.54166667
2022-12-22,12.43946021,29.74530297,38.75
2022-12-23,10.51694517,30.63469546,35.25
2022-12-24,8.69866946,26.74157207,33.0
2022-12-25,1.98290824,18.45297063,31.33333333
2022-12-26,6.52644608,24.88592486,33.29166667
2022-12-27,12.89705953,32.71437143,31.20833333
2022-12-28,9.11176853,22.70498818,33.91666667
2022-12-29,14.21971038,25.25283432,32.375
2022-12-30,28.83200209,35.05099919,36.375
2022-12-31,5.15646544,21.63641909,28.7826087
2023-01-01,8.49012614,20.8117642,38.375
2023-01-02,10.00119606,28.12307877,26.83333333
2023-01-03,18.46000162,36.6789336,22.79166667
2023-01-04,18.9099897,25.31634557,25.52380952
2023-01-05,6.26999463,24.39700089,24.20833333
2023-01-06,10.63175084,23.73238534,24.5625
2023-01-07,7.00137944,22.51251134,22.5
2023-01-08,10.33394121,27.03881975,24.25
2023-01-09,24.76461896,27.29299792,29.70833333
2023-01-10,25.19221076,35.80934195,27.0
2023-01-11,26.25358158,25.06244945,31.58333333
2023-01-12,,,36.58333333
2023-01-13,37.40747567,46.31276998,38.375
2023-01-14,29.4531199,33.821125,35.04347826
2023-01-15,22.68240281,29.46347476,27.625
2023-01-16,23.74722511,25.7104663,30.875
2023-01-17,14.3923187,31.99788042,31.60869565
2023-01-18,44.88505141,44.82170777,46.2
2023-01-19,32.40749598,29.56453959,37.91666667
2023-01-20,23.49999014,28.5685977,37.08695652
2023-01-21,13.64271978,26.79263336,32.125
2023-01-22,7.62545099,27.26684439,27.375
2023-01-23,18.62310413,27.30326973,32.70833333
2023-01-24,24.40268905,30.15970092,34.54166667
2023-01-25,15.66792573,29.42603086,37.625
2023-01-26,28.42516106,29.95205378,35.66666667
2023-01-27,5.31780467,26.84461919,38.16666667
2023-01-28,16.20767268,27.38220043,39.25
2023-01-29,8.53168296,25.46589394,36.45833333
2023-01-30,20.12747896,32.51191729,44.45833333
2023-01-31,19.54656728,35.52797002,43.0
2023-02-01,21.5987219,36.82721426,47.56521739
2023-02-02,23.89583182,33.99830774,46.58333333
2023-02-03,21.51449099,38.18576415,53.20833333
2023-02-04,16.96860242,32.15029974,47.41666667
2023-02-05,5.91306523,19.09316805,35.66666667
2023-02-06,16.47141382,27.04205564,43.125
2023-02-07,26.88855027,25.90653945,38.41666667
2023-02-08,25.61846878,30.35573489,37.95833333
2023-02-09,22.98216626,32.93033787,36.375
2023-02-10,14.28988464,27.42110166,36.33333333
2023-02-11,11.99593458,28.53395877,35.125
2023-02-12,9.51622613,25.65095878,30.41666667
2023-02-13,13.58222642,27.67106456,29.0
2023-02-14,17.88404635,23.92618892,32.29166667
2023-02-15,13.89658788,24.25447922,24.08333333
2023-02-16,17.73696761,33.49706565,32.125
2023-02-17,23.881196,23.07874551,29.66666667
2023-02-18,19.3039048,22.61511969,30.33333333
2023-02-19,13.69756322,21.75390218,26.875
2023-02-20,20.83821372,26.40838608,30.6
2023-02-21,30.73363701,37.29069326,48.66666667
2023-02-22,20.13954672,32.49469899,42.91666667
2023-02-23,31.51504827,30.59178062,49.45833333
2023-02-24,16.30133886,26.82853374,57.95833333
2023-02-25,20.62505835,29.53673286,52.83333333
2023-02-26,11.36705938,25.31195008,52.75
2023-02-27,9.58765342,29.45856529,54.0
2023-02-28,18.0129683,27.43807246,42.75
2023-03-01,11.53742052,24.46211696,34.875
2023-03-02,4.96970899,24.03321626,41.5
2023-03-03,10.80217501,24.9394542,42.54166667
2023-03-04,8.77583968,23.17177154,28.83333333
2023-03-05,17.61318149,31.77592343,28.08333333
2023-03-06,15.6672916,26.91077584,25.42857143
2023-03-07,47.98855886,38.1948491,41.95833333
2023-03-08,31.3053227,40.21922875,31.33333333
2023-03-09,34.06981129,37.53123634,38.16666667
2023-03-10,20.04238512,25.33926321,38.83333333
2023-03-11,14.20655143,23.32797191,37.79166667
2023-03-12,16.55695467,23.95595443,26.125
2023-03-13,20.37149687,26.91670516,26.54166667
2023-03-14,32.7494805,31.5620568,44.54166667
2023-03-15,73.26182298,37.71157253,51.04347826
2023-03-16,41.96205937,30.18255588,38.38095238
2023-03-17,21.41323095,19.04408121,31.41666667
2023-03-18,24.23120365,24.81034757,33.04166667
2023-03-19,32.70785222,20.88277329,35.25
2023-03-20,22.6665303,17.9618358,44.66666667
2023-03-21,23.66071331,26.00483066,54.08333333
2023-03-22,36.5617895,33.84063438,58.625
2023-03-23,9.54141466,23.40486549,63.16666667
2023-03-24,9.85114825,33.18668636,57.54166667
2023-03-25,14.36573641,29.67254632,46.70833333
2023-03-26,7.13896841,20.57716558,43.20833333
2023-03-27,36.81875852,37.24063439,48.52173913
2023-03-28,40.14438534,30.25044765,40.27272727
2023-03-29,42.76997295,23.82202139,37.7826087
2023-03-30,43.18856557,23.01988047,42.79166667
2023-03-31,25.1926298,26.65169575,36.04166667
2023-04-01,20.07587273,23.56589228,36.58333333
2023-04-02,42.93397692,19.46533486,33.36363636
2023-04-03,35.97132822,19.65963728,29.91666667
2023-04-04,62.05980407,23.87180556,40.25
2023-04-05,56.0217518,22.61000337,41.66666667
2023-04-06,32.89194467,18.62195786,28.29166667
2023-04-07,35.16371104,15.6466135,16.75
2023-04-08,36.27723934,15.41720988,18.33333333
2023-04-09,31.12713263,15.17613981,18.29166667
2023-04-10,39.65152648,20.0520813,26.08333333
2023-04-11,38.53062405,19.13313485,24.70833333
2023-04-12,66.40511105,12.98769711,27.88888889
2023-04-13,,,47.0
