Fecha,CO,DViento,HAire10,NO,NO2,O3,P,PLiquida,PM2.5,SO2,VViento
2019-10-13,,117.66666667,91.90867605,6.36597843,21.85030514,28.43182334,21.28584923,0.26958333,14.45833333,20.80713091,1.64791667
2019-10-14,,83.83333333,94.58152083,6.33427941,16.02264301,28.48087192,20.33754254,0.21375,10.125,22.13826356,1.63333333
2019-10-15,,82.04166667,89.67805128,14.11761737,21.42684199,18.71203095,21.64429861,0.08541667,16.5,28.46659912,1.64
2019-10-16,,114.125,92.58004555,21.38017771,25.91967889,13.94614452,20.81352661,0.00208333,21.25,29.36129484,1.65333333
2019-10-17,,140.29166667,85.13803712,10.35987584,25.48712704,26.46988039,21.74251389,0.0,14.66666667,26.0771069,1.43875
2019-10-18,,137.95833333,93.97324074,18.55261814,28.78016866,17.38771945,20.32130591,0.44,17.125,24.86599441,1.65
2019-10-19,,139.875,93.37146154,19.3807633,33.0958855,17.30597183,20.13713889,0.13875,19.95833333,18.69041177,1.39833333
2019-10-20,,105.0,94.23333042,5.56589889,14.65065594,24.78587935,20.87613232,0.14458333,9.54166667,13.67138701,1.58625
2019-10-21,,111.91666667,96.30020086,20.33510151,24.22236319,14.18321262,19.33233728,0.32458333,14.08333333,14.94796504,1.56708333
2019-10-22,,134.83333333,92.55283015,14.16392665,19.15135927,17.02802991,20.27712532,1.14416667,17.52173913,15.34075829,1.7825
2019-10-23,,167.08333333,91.42782885,11.27471165,28.80693333,26.5107542,20.90822383,0.26416667,15.125,11.99110481,1.48416667
2019-10-24,,165.20833333,98.06367936,28.47296645,33.89846589,13.67637736,18.83927419,0.39958333,20.66666667,20.86927573,1.19625
2019-10-25,,145.125,94.79418856,29.43248462,34.85222294,14.58377598,20.93811856,0.05666667,26.29166667,29.39402761,1.72333333
2019-10-26,,158.75,94.35263379,14.80301506,26.82585176,20.28158531,20.7210297,0.12916667,17.13043478,30.91064597,1.59708333
2019-10-27,,125.45833333,94.5688823,8.43207167,22.59091709,22.22717875,20.71419155,0.56583333,12.66666667,20.98170568,1.38833333
2019-10-28,,139.25,86.53012008,14.3336439,24.16583301,24.76135506,22.47824306,0.05208333,14.08333333,17.17379342,2.09
2019-10-29,,114.04166667,92.75832609,10.54058529,26.49967932,26.53527849,21.71430185,0.62541667,12.79166667,32.0017383,1.48583333
2019-10-30,,111.25,94.41873232,12.61141576,28.69924784,24.86762698,21.39503377,0.12375,15.58333333,28.16109327,1.51083333
2019-10-31,,156.95833333,89.81498577,11.44395876,26.07710937,26.4453561,22.42539671,0.43916667,16.375,28.57570836,1.31333333
2019-11-01,,133.41666667,91.78659375,12.38370203,23.73741808,28.04760952,21.68595031,0.465,17.16666667,24.7241524,1.78375
2019-11-02,,112.33333333,92.0030434,15.16416533,26.1672991,21.49145014,20.83439944,0.0,16.375,41.06474804,1.66125
2019-11-03,,126.75,92.71576061,9.41662692,25.10862948,19.66847814,21.19420833,0.00541667,14.70833333,,1.30333333
2019-11-04,,93.91666667,88.14272619,10.12983183,19.86106963,27.48355092,21.94827083,0.0,12.16666667,,1.71583333
2019-11-05,,70.75,90.8597135,8.96596736,25.57224746,25.72597702,21.71422917,0.00125,14.125,,1.68458333
2019-11-06,,74.41666667,89.47352971,11.01455792,23.32457148,21.52414919,22.84598611,0.0,12.79166667,,1.84625
2019-11-07,,241.27272727,87.48452624,17.13521262,23.81327743,22.77488782,20.78051742,0.0,17.18181818,,0.80545455
2019-11-08,,177.22222222,91.69364386,15.32096381,33.04463617,18.71203095,23.29081404,0.01875,19.0,,1.68777778
2019-11-09,,221.375,96.02901754,34.46675679,63.52413415,15.81816509,20.49120833,0.01625,25.91666667,,1.20708333
2019-11-10,,149.75,94.27985154,14.37347336,30.35130023,24.43436457,21.06786111,0.03208333,16.83333333,,1.42916667
2019-11-11,,83.70833333,92.79644362,3.68629481,13.29679928,26.5761523,21.8018424,0.15625,11.95833333,,1.75791667
2019-11-12,,148.375,96.69042717,18.78610648,35.72000625,15.80181556,19.72386771,0.89458333,18.41666667,,1.0025
2019-11-13,,143.25,98.00039131,53.78391472,38.70499897,9.77701573,19.53487108,0.08041667,26.45833333,,1.06
2019-11-14,,138.33333333,95.80330476,29.86228917,20.77627874,14.34670787,20.42775254,0.30666667,18.83333333,,1.5025
2019-11-15,,170.0,94.33477855,24.39950357,18.21338922,11.77165774,20.05713121,0.33958333,20.57142857,,1.275
2019-11-16,,196.6,94.89576667,24.15452401,16.75303017,23.89483026,18.35488236,0.0,17.38095238,,0.666
2019-11-17,,,,9.01953834,9.57844542,19.91372101,,0.0,11.65217391,,
2019-11-18,,62.25,94.89308117,9.67030083,15.0948194,16.97080657,22.49195449,0.0,7.79166667,,2.62375
2019-11-19,,71.625,93.09241025,11.00796056,16.09521162,14.38758168,21.4155,0.00333333,8.16666667,,1.76291667
2019-11-20,,89.54166667,93.75756107,15.10372103,18.55391794,12.17222109,21.2480593,0.03083333,9.91666667,,1.80208333
2019-11-21,,109.08333333,91.96869223,16.09543066,13.7255276,16.36587416,21.01168056,0.07333333,10.375,,1.95583333
2019-11-22,,154.54166667,90.61903333,19.81968457,22.35354518,17.93542853,20.22564621,0.08333333,12.69565217,,1.6475
2019-11-23,,158.75,88.82117308,20.42682067,22.08227867,20.22436198,20.47596235,0.0475,11.625,,1.7725
2019-11-24,,118.58333333,89.02798915,13.22313044,14.19275314,18.39108267,21.3051875,0.0,8.80952381,,1.72
2019-11-25,,83.20833333,85.86397179,,,,22.81686806,0.0,,,2.04875
2019-11-26,,78.41666667,89.61209524,,,,23.09123611,0.01625,,,2.03125
2019-11-27,,95.75,91.60595358,10.85595259,22.26870682,24.25802327,23.16084883,0.01625,10.36363636,,1.64666667
2019-11-28,,99.20833333,94.19094118,22.05802325,25.27860393,12.28346895,22.27315387,0.05333333,17.82608696,25.16786329,1.41416667
2019-11-29,,173.33333333,95.26303725,29.89266974,23.01323632,10.54544339,20.91754406,0.18125,17.33333333,22.79291896,1.21541667
2019-11-30,,118.20833333,90.37085714,26.31469737,15.95293421,14.43663025,21.49471009,0.0,18.91666667,38.21005371,1.57083333
2019-12-01,,128.54166667,89.8795169,7.79731966,9.7141492,18.76925428,22.69401528,0.0,10.83333333,17.43565558,2.24916667
2019-12-02,,106.25,87.64578582,8.55525478,17.00491266,19.05537097,22.82790278,0.0,13.41666667,10.64112601,1.88958333
2019-12-03,,82.41666667,94.05003346,15.25131591,19.82903978,15.33585411,21.46143056,0.0,20.83333333,17.20652619,1.70125
2019-12-04,,172.5,89.97038889,19.27165899,16.32778845,17.96812758,21.02708333,0.0,17.25,13.88960548,1.45666667
2019-12-05,,120.83333333,91.04177897,19.23874017,16.58303084,14.85354313,22.48129167,0.00458333,16.5,10.57268476,1.81333333
2019-12-06,,99.75,91.75195556,14.13068433,18.40992464,15.44212602,22.53579167,0.01708333,18.125,17.21459078,2.10208333
2019-12-07,,158.45833333,91.48385616,26.88808012,28.87154149,13.51288211,20.31180556,0.01875,19.30434783,21.85457955,1.21375
2019-12-08,,149.25,89.4316908,19.4298128,18.60101773,22.72583925,20.27805556,0.0,19.08333333,12.40571989,2.21916667
2019-12-09,,79.08333333,87.5246363,6.07370152,17.22526076,20.09901562,21.83320139,0.0,8.5,19.01410249,2.03125
2019-12-10,,87.5,89.7774397,10.69644859,19.23594691,15.34774467,22.13394444,0.0,13.25,18.59221346,1.6875
2019-12-11,,88.54166667,92.91929697,16.73318751,22.65303369,16.18602939,22.20677912,0.17666667,15.79166667,31.90353999,1.57458333
2019-12-12,408.0027033,100.43478261,87.58004067,17.0919184,21.4549778,18.76925428,21.01591827,0.0,13.0,29.65588978,1.67782609
2019-12-13,475.59214355,100.33333333,89.51531799,10.31140047,23.53723117,23.28172308,21.06531944,0.00458333,13.375,26.68811862,1.37166667
2019-12-14,444.91802001,86.83333333,96.12701949,9.70390452,18.106044,25.36628748,19.7289462,0.41625,7.875,18.55480458,2.10541667
2019-12-15,536.20423571,125.0,94.96514487,7.98996826,17.16986142,17.41224374,20.45512239,0.01458333,11.75,12.04565942,1.90125
2019-12-16,531.55308374,92.41666667,92.73842809,14.17421363,20.73382822,16.90540848,22.24905711,0.00125,13.91666667,20.54526875,1.73625
2019-12-17,672.22874985,141.875,91.67785043,22.65967743,25.05170754,21.90836302,21.577125,0.01208333,18.0,36.49703874,1.4725
2019-12-18,778.61054751,120.29166667,93.77705195,17.08722717,23.54025586,16.54571893,21.44794235,0.00083333,15.66666667,25.91344305,1.84958333
2019-12-19,,79.58823529,89.0503657,11.83806716,20.26502749,19.79109957,22.62482618,0.005,12.66666667,22.29101649,1.53
2019-12-20,,,,17.24191511,23.54559939,21.00913916,,0.0,14.375,33.73657512,
2019-12-21,,,,21.4458396,21.2085877,18.40956474,,0.0,17.66666667,44.99664806,
2019-12-22,,,,10.35987585,19.8331532,19.1779924,,0.0,13.08333333,38.61375788,
2019-12-23,486.42425552,,,11.17290992,19.19181185,15.924437,,0.0,12.70833333,26.79722785,
2019-12-24,504.01176878,,,12.81765612,17.48379341,25.05564651,,0.0,13.66666667,27.40823956,
2019-12-25,422.05070685,,,4.84679162,12.72183681,19.40688575,,0.0,10.54166667,26.20803798,
2019-12-26,387.5942964,72.33333333,92.26747166,11.24638541,18.42338532,18.89187572,24.27918946,0.0,6.875,25.08421288,2.84111111
2019-12-27,504.52580957,92.5,94.50495611,11.1741926,21.81363692,14.42845549,22.29373765,0.0,12.875,27.96687883,1.77125
2019-12-28,552.93086623,114.91666667,92.00964648,15.66277969,17.86982833,18.56488523,22.77155694,0.0,12.83333333,35.96240349,1.56833333
2019-12-29,666.52779478,172.66666667,92.82317729,17.18973923,23.85722445,15.40942697,22.17377778,0.0,14.45833333,40.45770393,1.52875
2019-12-30,827.96600237,119.75,96.17118883,22.29038361,25.32509736,18.76925428,21.50907188,0.42125,17.75,32.71094833,1.44541667
2019-12-31,,151.95833333,96.24481746,8.66194705,23.02882815,16.10428177,20.62407166,0.31666667,14.25,16.83555479,1.33833333
2020-01-01,,128.79166667,93.24468889,17.07669512,17.45028954,22.52147019,21.37567101,0.00333333,37.0,12.58029467,1.88791667
2020-01-02,305.86002204,92.83333333,85.4555721,9.03116265,14.45816241,27.7042695,22.24897272,0.0,9.25,38.77742173,1.97791667
2020-01-03,326.97695691,87.625,88.15320031,14.10596595,19.62605608,20.97644011,22.33399553,0.0,15.125,30.5069418,1.83291667
2020-01-04,341.64667553,160.83333333,87.75530389,11.13108234,19.0812117,21.24620727,21.54927778,0.0,15.08333333,45.22577745,1.79208333
2020-01-05,311.57546337,140.75,83.74212562,8.89173554,17.51494573,24.9493746,21.2631875,0.0,16.16666667,28.59753021,1.6775
2020-01-06,247.73014372,110.375,83.89792593,6.72136208,16.79953143,24.11554884,20.91458333,0.0,12.33333333,30.60514011,1.85291667
2020-01-07,350.62443455,157.91666667,86.26385922,13.38963355,23.03730572,20.28976008,20.86632639,0.0,12.79166667,34.48942883,1.60541667
2020-01-08,360.65934174,141.875,83.66461417,12.23801839,24.22443949,18.92457477,21.34692361,0.0,18.20833333,35.03497501,1.6825
2020-01-09,317.16499256,125.20833333,65.01791055,8.44469869,18.27492175,25.58700606,21.81179103,0.0,17.04166667,24.3968247,1.99333333
2020-01-10,,100.625,61.42202144,20.80144361,22.00666596,21.15486318,22.32988889,0.0,20.86956522,52.61247259,1.70666667
2020-01-11,,112.625,54.68452766,16.2540103,23.10948613,24.10737408,22.25784028,0.0,19.5,55.36202528,1.89416667
2020-01-12,,132.70833333,58.04423611,5.86102076,15.58335969,31.69355351,22.20013194,0.0,11.41666667,34.58762715,1.96833333
2020-01-13,,124.79166667,63.08669444,16.74467949,21.80846419,27.08298756,23.01988889,0.0,20.08333333,55.36202528,1.84875
2020-01-14,,104.54166667,65.04491667,15.03419067,23.04514864,23.29807261,23.18974306,0.0,19.63636364,40.81634124,1.80166667
2020-01-15,,110.66666667,71.27114583,18.05667134,21.54307556,23.28989785,22.070625,0.0,23.375,33.96570452,1.49583333
2020-01-16,,104.375,59.7664375,18.21193808,19.06930816,25.26819033,23.58810417,0.0,18.04166667,32.98372141,1.62
2020-01-17,,164.45833333,57.24590278,27.64622769,27.05993196,16.82366085,23.38272222,0.0,21.125,36.81345552,1.38541667
2020-01-18,,172.83333333,54.9655,36.85552795,23.76371377,18.32781712,23.46088194,0.0,16.75,61.28665668,1.44708333
2020-01-19,,162.95833333,58.30194444,19.81284629,17.95014808,22.03098445,23.69414583,0.0,13.25,87.17827788,1.60125
2020-01-20,,119.83333333,74.36647917,21.38044345,21.93183709,14.5347274,21.94058333,0.0,14.83333333,42.34529368,1.66083333
2020-01-21,,140.29166667,79.394625,17.41562348,17.71676983,18.27059378,20.98523611,0.48,14.5,35.86420518,1.73208333
2020-01-22,,176.91666667,82.08372917,20.61800617,36.29276705,14.28130977,19.76084028,0.10833333,17.16666667,20.78530906,1.08708333
2020-01-23,,127.45454545,75.19432449,23.9860769,19.83587696,19.0137863,20.72117707,0.01416667,19.0,28.50726711,1.64772727
2020-01-24,198.74740366,65.25,78.28025695,14.10020245,10.38757252,17.31414659,21.41384722,0.0,12.04166667,22.76018619,1.8975
2020-01-25,208.11889623,60.25,72.3555,11.83438574,9.72374158,20.23253674,22.52522222,0.0,10.16666667,28.37931174,2.1775
2020-01-26,,107.95833333,72.78360417,11.16665393,9.12566807,20.02816768,21.62196528,0.0,9.54166667,37.29353615,1.92791667
2020-01-27,,156.33333333,71.14285122,17.25935566,11.78275253,26.40448229,21.63927613,0.01875,12.66666667,26.66629677,1.64208333
2020-01-28,322.565227,96.25,74.67483333,14.21640404,14.35810149,19.29243907,21.12286111,0.00458333,12.08333333,25.35698596,1.72166667
2020-01-29,376.98759769,126.08333333,68.46325695,22.61733444,12.19749911,20.29793484,22.0245,0.0,18.125,42.3562046,1.9825
2020-01-30,432.40992167,136.16666667,68.71795139,20.82740146,13.22966781,17.13430182,21.686,0.0,30.25,43.43638602,2.01958333
2020-01-31,476.20156077,92.95833333,66.36559028,19.09142666,17.00422674,33.09961263,23.53431944,0.00041667,30.26086957,26.09892875,2.12291667
2020-02-01,459.22633963,116.08333333,69.11801389,,,28.18658048,23.77881944,0.0,21.625,34.14027929,1.99625
2020-02-02,431.70024198,108.16666667,79.58066667,,,22.20265446,21.21311806,0.08208333,10.79166667,42.56351215,1.95708333
2020-02-03,476.40863059,117.54166667,65.39663194,,,22.65226639,23.11320833,0.0,15.45833333,37.93728063,1.505
2020-02-04,477.94524425,108.70833333,62.14611806,,,20.40420675,23.59534028,0.0,21.29166667,50.07022744,1.72125
2020-02-05,576.05310497,151.66666667,59.89068055,,,25.79137512,22.72592361,0.0,22.25,41.09053749,1.7275
2020-02-06,522.81997372,164.41666667,56.06810417,,,32.29848592,22.76436806,0.0,23.54166667,31.22706274,1.84375
2020-02-07,,133.16666667,68.32060417,5.75950564,20.407691,30.81067918,22.04388889,0.0,33.45833333,49.92838544,1.99625
2020-02-08,,82.16666667,66.21322222,11.03599618,24.7078019,38.45408195,22.69597222,0.0,33.41666667,44.49474559,1.83958333
2020-02-09,,118.91666667,64.16897222,4.43096366,18.212402,40.59586968,22.03995833,0.0,25.29166667,31.91445092,1.77416667
2020-02-10,,115.95833333,62.81638889,8.56775451,22.14530414,42.83575455,23.07161806,0.0,26.20833333,40.33768377,1.73958333
2020-02-11,,105.70833333,58.30229167,9.6830714,28.0775569,34.85718653,24.15748611,0.0,29.83333333,41.30875596,1.71208333
2020-02-12,582.6591795,96.58333333,62.70555556,20.92883808,37.16352769,33.07508834,23.15148611,0.0,33.66666667,52.93980029,1.86875
2020-02-13,557.07412282,73.625,68.94270833,,,32.80532119,23.30791667,0.0,32.70833333,27.24457571,1.78166667
2020-02-14,523.1554222,55.95833333,71.24961806,,,39.43505343,23.13429861,0.00666667,37.33333333,34.04208098,1.79291667
2020-02-15,557.13842665,109.95833333,70.63452083,,,32.67452499,22.74935417,0.09708333,27.58333333,34.14027929,1.68833333
2020-02-16,496.56029914,121.33333333,65.86627778,,,29.15937719,23.65335417,0.0,17.875,29.97230655,1.46875
2020-02-17,445.07758703,86.25,66.62945139,,,29.12667814,23.99763195,0.02708333,13.91666667,24.02585331,2.32291667
2020-02-18,554.1324607,107.625,52.51699306,,,34.58741937,24.98925,0.0,18.73913043,33.97661544,1.80083333
2020-02-19,562.25654473,152.25,58.85922917,2.67097729,18.73843191,46.99670857,24.57513889,0.0975,21.54166667,23.31664329,2.05541667
2020-02-20,471.78247504,99.95833333,71.72548611,12.15782289,25.05175455,33.75359361,23.65741667,0.03708333,24.29166667,23.60032729,2.21583333
2020-02-21,646.19227834,162.54166667,79.59878472,22.71385142,30.38072099,23.44521833,20.96819445,0.26208333,29.33333333,38.42827218,1.62
2020-02-22,743.64159708,106.0,82.08118056,19.57104428,28.56507191,27.01758946,21.22710417,0.03125,24.79166667,22.52014588,2.03166667
2020-02-23,332.5736329,79.20833333,78.61121528,5.10015891,11.09708972,33.80264219,21.66982639,0.00166667,20.54166667,14.02053656,2.0175
2020-02-24,386.00816686,60.91666667,78.2629375,6.85619661,16.09739761,29.72343579,22.13178472,0.00125,25.75,19.61689148,2.19916667
2020-02-25,398.82986568,69.04166667,73.70453472,8.18595075,18.91690985,34.78361367,23.34543056,0.0,25.83333333,,2.35166667
2020-02-26,378.22950133,72.0,67.71895139,13.30500233,22.48089675,33.74541885,22.88615972,0.0,26.91666667,,2.16208333
2020-02-27,389.3860265,153.83333333,70.05276389,10.02949164,23.20868265,30.14034867,21.70079861,0.0,29.45833333,,2.02541667
2020-02-28,435.2250045,98.0,67.69315278,14.82845111,26.06736252,31.60363113,22.33497222,0.0,31.41666667,,2.34333333
2020-02-29,458.07143287,62.41666667,73.37886111,8.30555156,20.90107606,38.36415956,22.43479167,0.00166667,36.04166667,34.30394314,2.15958333
2020-03-01,401.35355283,58.0,73.31672222,3.60784702,16.08877901,47.0130581,23.20333333,0.00041667,30.58333333,,2.50375
2020-03-02,470.17382962,85.0,74.44595139,7.5509841,23.95708269,40.03181108,22.96097222,0.02375,30.54166667,25.22605488,2.01125
2020-03-03,512.13609128,82.5,72.23989583,7.85050226,23.71700767,42.3697931,23.99607639,0.03166667,39.25,27.08091186,1.9275
2020-03-04,549.72984213,94.375,76.04533333,6.25514174,28.47282156,39.6148982,23.29249306,0.03458333,48.65217391,14.40241887,1.51916667
2020-03-05,571.3152287,134.66666667,65.46970139,10.158618,26.85089509,42.74583217,24.33178472,0.0,42.95833333,29.81955363,1.66375
2020-03-06,601.66425531,55.29166667,68.92377083,7.55480148,25.18588347,51.20671117,24.197875,0.0,55.16666667,27.09649889,2.32833333
2020-03-07,630.26992279,97.29166667,71.43585417,9.7853024,27.25064926,47.59346622,22.69875,0.0,56.79166667,41.5160635,1.95958333
2020-03-08,468.1362375,53.95833333,73.94389583,3.75772441,19.08036177,54.05970322,22.35399306,0.0,45.20833333,27.59372525,2.01666667
2020-03-09,475.61027074,62.04166667,69.37127083,3.796822,20.12088907,57.39500624,23.35995139,0.0,40.0,21.82184678,2.71541667
2020-03-10,593.86975236,152.75,77.13588195,8.20427618,29.81860024,42.60686121,22.06521528,0.45833333,41.45833333,36.5734152,2.08791667
2020-03-11,694.0153483,98.70833333,80.73127083,9.73607003,34.55615053,40.02363631,21.23700694,0.0,34.125,18.87589747,1.97541667
2020-03-12,515.18681641,64.79166667,77.20027083,6.67952429,21.73598333,47.3155243,22.49127778,0.00041667,39.2173913,18.00302359,2.36791667
2020-03-13,458.18149765,49.125,76.34470139,4.74821958,22.31573304,46.07296043,22.4266875,0.0,36.20833333,20.39251582,2.60166667
2020-03-14,491.62664915,104.125,73.64085417,9.20152535,24.39945191,48.12482577,22.21206944,0.0,42.125,22.57470049,2.03
2020-03-15,484.05575592,107.64705882,74.17678139,4.20657161,20.03272863,53.0869065,21.30434676,0.0,43.125,35.62416487,1.29117647
2020-03-16,596.19722777,104.70833333,64.28851003,9.84122513,26.75498888,53.10041263,22.77135417,0.0,46.31818182,29.91775193,1.845
2020-03-17,791.25137771,137.70833333,62.26671528,4.98774454,29.35380272,66.24827384,22.59373611,0.0,53.58333333,26.08801783,1.91416667
2020-03-18,812.11907917,87.08333333,64.70020833,6.82259239,34.85660062,65.38992379,22.23054861,0.0,60.41666667,37.9700134,2.12125
2020-03-19,864.31342672,117.79166667,71.7265,8.10129398,36.14548444,58.69479345,22.17142361,0.15541667,67.75,35.0786187,1.61666667
2020-03-20,807.00235484,73.66666667,80.75705556,5.6236603,32.91632872,49.60445775,20.61542361,0.005,55.5,24.52775578,1.78916667
2020-03-21,612.33148933,84.41666667,78.02040278,3.54120675,21.76130065,52.19585741,20.65547917,0.02416667,39.375,25.2806095,1.72666667
2020-03-22,568.07046763,156.91666667,71.66455556,1.47012495,16.83532212,56.9045205,21.52475,0.17083333,39.20833333,19.62875118,1.82583333
2020-03-23,667.51094793,109.54166667,72.59976221,3.60859823,21.56913351,60.11720209,21.91140278,0.00083333,54.0,30.08141579,1.52583333
