Fecha,CO,DViento,HAire10,HAire2,NO,NO2,NOx,P,PLiquida,PM10,PM2.5,RGlobal,SO2,TAire10,TAire2,VViento
2023-03-10,,,,,28.1305177,49.2832957,,50.33333333,,50.33333333,26.66666667,,7.09052693,,,
2023-03-11,,,,,22.80671733,47.33604537,,39.5,,39.5,24.5,,2.71841242,,,
2023-03-12,,,,,15.22151005,45.33061894,,29.16666667,,29.16666667,19.625,,4.41082607,,,
2023-03-13,,,,,31.27789758,64.27171933,,37.8,,37.8,21.61904762,,2.10410649,,,
2023-03-14,,,,,50.36989759,50.6380858,,57.86956522,,57.86956522,34.60869565,,7.77203634,,,
2023-03-15,,,,,86.78287992,55.32842292,,61.875,,61.875,32.04166667,,11.16051644,,,
2023-03-16,,,,,50.44044033,52.43605479,,52.79166667,,52.79166667,26.375,,4.88670821,,,
2023-03-17,,,,,32.18360985,35.97137946,,42.83333333,,42.83333333,21.125,,14.10346223,,,
2023-03-18,,,,,33.7252563,42.32856837,,41.25,,41.25,20.95833333,,,,,
2023-03-19,,,,,28.61261811,30.59973528,,38.41666667,,38.41666667,20.70833333,,,,,
2023-03-20,,,,,14.96029613,28.12737241,,45.91666667,,45.91666667,28.41666667,,,,,
2023-03-21,,,,,26.43780383,48.34134235,,65.45833333,,65.45833333,37.875,,,,,
2023-03-22,,,,,26.48926938,53.06214122,,64.66666667,,64.66666667,38.25,,,,,
2023-03-23,,,,,18.52783288,51.93466587,,82.0,,82.0,48.25,,,,,
2023-03-24,,,,,16.13861107,59.30215206,,67.45833333,,67.45833333,42.375,,,,,
2023-03-25,,,,,14.84493685,51.68115946,,53.71428571,,53.71428571,37.5,,,,,
2023-03-26,,,,,6.74677401,34.36443034,,49.45833333,,49.45833333,33.91666667,,,,,
2023-03-27,,,,,28.69423752,52.43491158,,54.5,,54.5,35.70833333,,,,,
2023-03-28,,,,,31.74360008,54.1408295,,48.375,,48.375,29.2173913,,,,,
2023-03-29,,,,,28.01902934,53.78086976,,49.39130435,,49.39130435,30.47826087,,,,,
2023-03-30,,,,,37.85726802,48.67121064,,55.5,,55.5,35.66666667,,,,,
2023-03-31,,,,,25.15919752,54.83228136,,52.375,,52.375,30.88235294,,,,,
2023-04-01,,,,,19.5035478,46.81896072,,54.22727273,,54.22727273,32.13636364,,,,,
2023-04-02,,,,,15.08046418,36.88362691,,35.33333333,,35.33333333,21.54166667,,,,,
2023-04-03,,,,,25.95658483,40.20569755,,40.45833333,,40.45833333,19.5,,,,,
2023-04-04,,,,,33.75309706,55.70043565,,52.5,,52.5,26.58333333,,,,,
2023-04-05,,,,,51.65087983,49.84842205,,67.08333333,,67.08333333,34.5,,,,,
2023-04-06,,,,,5.15368901,26.94590079,,37.29166667,,37.29166667,21.77272727,,,,,
2023-04-07,,,,,3.10629452,17.62917187,,26.0,,26.0,12.04166667,,,,,
2023-04-08,,,,,14.03877253,29.83680763,,35.0,,35.0,16.14285714,,,,,
2023-04-09,,,,,6.20928215,23.88606542,,32.45833333,,32.45833333,16.75,,,,,
2023-04-10,,,,,22.97877815,41.02249165,,43.66666667,,43.66666667,18.79166667,,,,,
2023-04-11,,,,,21.87170087,41.17246725,,45.75,,45.75,21.25,,,,,
2023-04-12,,,,,24.05086214,42.8583134,,47.58333333,,47.58333333,23.54166667,,,,,
2023-04-13,,,,,24.45033862,44.26253871,,49.04166667,,49.04166667,26.0,,,,,
2023-04-14,,,,,33.8147205,48.98603372,,60.04166667,,60.04166667,31.75,,,,,
2023-04-15,,,,,49.10142127,52.93954555,,63.54166667,,63.54166667,35.29166667,,,,,
2023-04-16,,,,,17.65594935,39.47463533,,33.0,,33.0,18.25,,,,,
2023-04-17,,,,,39.24806392,52.91925043,,47.04166667,,47.04166667,23.5,,,,,
2023-04-18,,,,,25.7371293,40.43954128,,49.54166667,,49.54166667,24.66666667,,,,,
2023-04-19,,,,,21.40534726,39.9625176,,49.08333333,,49.08333333,23.0,,,,,
2023-04-20,,,,,35.719864,50.39815239,,50.47826087,,50.47826087,29.34782609,,,,,
2023-04-21,,,,,21.67414834,51.68165921,,43.54166667,,43.54166667,22.66666667,,,,,
2023-04-22,,,,,25.77824042,45.25810409,,41.65217391,,41.65217391,22.43478261,,,,,
2023-04-23,,,,,32.45484776,28.59877064,,33.54166667,,33.54166667,18.375,,,,,
2023-04-24,,,,,31.85917243,37.48066806,,41.95454545,,41.95454545,19.63636364,,,,,
2023-04-25,,,,,29.4304354,39.59984916,,45.5,,45.5,20.04166667,,,,,
2023-04-26,,,,,46.4633506,48.64754553,,50.54166667,,50.54166667,23.125,,,,,
2023-04-27,,,,,42.97154253,45.69311303,,58.20833333,,58.20833333,29.70833333,,,,,
2023-04-28,,,,,21.57783282,45.3156732,,39.22727273,,39.22727273,18.13636364,,,,,
2023-04-29,,,,,26.77289459,48.76735974,,47.08695652,,47.08695652,27.69565217,,,,,
2023-04-30,,,,,12.31130147,30.0756212,,30.18181818,,30.18181818,20.04545455,,,,,
2023-05-01,,,,,15.66498733,23.80711121,,29.83333333,,29.83333333,15.58333333,,,,,
2023-05-02,,,,,22.32202131,34.0080781,,38.54166667,,38.54166667,19.20833333,,,,,
2023-05-03,,,,,38.57623297,47.40171167,,51.6,,51.6,24.55,,,,,
2023-05-04,,,,,25.39464397,42.64989327,,49.41666667,,49.41666667,21.375,,,,,
2023-05-05,,,,,27.25856975,44.46569905,,50.125,,50.125,25.375,,,,,
2023-05-06,,,,,23.30921857,45.28362768,,57.375,,57.375,30.33333333,,,,,
2023-05-07,,,,,9.83368645,31.181765,,38.41666667,,38.41666667,20.625,,,,,
2023-05-08,,,,,21.18018721,41.4664655,,44.875,,44.875,23.125,,,,,
2023-05-09,,,,,28.35902419,50.74823419,,52.04166667,,52.04166667,24.58333333,,,,,
2023-05-10,,,,,20.50460701,48.46662034,,51.875,,51.875,27.375,,,,,
2023-05-11,,,,,34.87527706,42.36957723,,48.33333333,,48.33333333,22.33333333,,,,,
2023-05-12,,,,,38.47371606,46.11859763,,58.29166667,,58.29166667,29.04166667,,,,,
2023-05-13,,,,,34.17649333,40.45475157,,50.66666667,,50.66666667,22.95833333,,,,,
2023-05-14,,,,,9.90668994,25.52925561,,31.79166667,,31.79166667,16.83333333,,,,,
2023-05-15,,,,,32.84045403,35.02114607,,47.375,,47.375,25.29166667,,,,,
2023-05-16,,,,,35.96580913,43.94496326,,51.20833333,,51.20833333,25.5,,,,,
2023-05-17,,,,,34.18555169,54.14580478,,42.95833333,,42.95833333,22.29166667,,,,,
2023-05-18,,,,,38.46983737,43.67010044,,48.25,,48.25,21.79166667,,,,,
2023-05-19,,,,,29.92830789,40.71274204,,47.16666667,,47.16666667,21.58333333,,,,,
2023-05-20,,,,,36.6261585,54.94771848,,43.7826087,,43.7826087,25.95652174,,,,,
2023-05-21,,,,,33.35324382,34.85003695,,35.7826087,,35.7826087,21.91304348,,,,,
2023-05-22,,,,,32.46127137,26.5730236,,44.39130435,,44.39130435,22.86956522,,,,,
2023-05-23,,,,,39.61538152,50.6666014,,36.86956522,,36.86956522,21.82608696,,,,,
2023-05-24,,,,,39.93937789,43.02810877,,45.29166667,,45.29166667,23.83333333,,,,,
2023-05-25,,,,,55.78050607,57.03801883,,65.15384615,,65.15384615,35.76923077,,,,,
2023-05-26,,,,,62.61881163,71.77682738,,61.0,,61.0,34.6,,,,,
2023-05-27,,,,,65.00737326,52.75898589,,56.2,,56.2,32.0,,,,,
2023-05-28,,,,,26.30187059,31.20074942,,,,,,,,,,
2023-05-29,,,,,53.36479867,51.07349333,,46.375,,46.375,25.8125,,,,,
2023-05-30,,,,,43.9854934,45.99886927,,41.95652174,,41.95652174,23.43478261,,,,,
2023-05-31,,,,,49.08731181,46.35096983,,50.73913043,,50.73913043,27.75,,,,,
2023-06-01,,,,,,,,41.33333333,,41.33333333,21.33333333,,,,,
2023-06-02,,,,,49.92097902,46.09757979,,47.20833333,,47.20833333,23.04166667,,,,,
2023-06-03,,,,,49.54672528,53.66563908,,55.125,,55.125,27.08333333,,,,,
2023-06-04,,,,,43.46005899,32.19589213,,41.20833333,,41.20833333,20.79166667,,,,,
2023-06-05,,,,,33.84871026,37.39376184,,44.75,,44.75,20.04166667,,,,,
2023-06-06,,,,,27.80042212,42.45117187,,37.33333333,,37.33333333,18.16666667,,,,,
2023-06-07,,,,,38.39994928,39.41064739,,47.58333333,,47.58333333,20.0,,,,,
2023-06-08,,,,,50.05411398,50.80023671,,46.54166667,,46.54166667,24.95833333,,,,,
2023-06-09,,,,,50.34932418,46.80414456,,50.83333333,,50.83333333,25.29166667,,,,,
2023-06-10,,,,,32.4204403,34.71153605,,38.20833333,,38.20833333,17.41666667,,,,,
2023-06-11,,,,,13.68171115,25.97993857,,24.04166667,,24.04166667,10.91666667,,,,,
2023-06-12,,,,,27.96385884,29.77887633,,32.66666667,,32.66666667,13.79166667,,,,,
2023-06-13,,,,,29.40192008,38.60511387,,35.91666667,,35.91666667,14.95652174,,,,,
2023-06-14,,,,,33.82621314,40.46836896,,44.58333333,,44.58333333,17.95833333,,,,,
2023-06-15,,,,,33.1692127,37.78540668,,40.66666667,,40.66666667,15.625,,,,,
2023-06-16,,,,,34.84143683,41.14893278,,44.2173913,,44.2173913,18.34782609,,,,,
2023-06-17,,,,,24.70865637,40.48063088,,39.45833333,,39.45833333,18.375,,,,,
2023-06-18,,,,,24.03187748,23.91890229,,25.33333333,,25.33333333,9.83333333,,,,,
2023-06-19,,,,,29.3260632,27.21199092,,25.16666667,,25.16666667,11.45454545,,4.49315928,,,
2023-06-20,,,,,35.09654979,39.36083815,,35.36363636,,35.36363636,13.33333333,,3.52869344,,,
2023-06-21,,,,,43.81886653,36.64471149,,43.875,,43.875,16.91666667,,16.01320737,,,
2023-06-22,,,,,43.50324079,41.22283335,,50.25,,50.25,21.45833333,,14.138452,,,
2023-06-23,,,,,32.4949174,36.75752113,,40.625,,40.625,17.95833333,,5.84607428,,,
2023-06-24,,,,,27.90050169,45.38662778,,40.20833333,,40.20833333,19.29166667,,6.43447823,,,
2023-06-25,,,,,12.1180803,40.65121647,,28.375,,28.375,16.54166667,,2.77985225,,,
2023-06-26,,,,,39.30514712,46.53948303,,38.58333333,,38.58333333,20.83333333,,8.26714572,,,
2023-06-27,,,,,33.32380354,33.61802378,,41.58333333,,41.58333333,16.83333333,,8.71231964,,,
2023-06-28,,,,,31.93164992,36.12577933,,42.5,,42.5,15.95833333,,7.34345329,,,
2023-06-29,,,,,39.60370223,33.16537492,,39.5,,39.5,15.91304348,,14.82250461,,,
2023-06-30,,,,,44.17342521,39.74950824,,42.91666667,,42.91666667,15.5,,10.98296042,,,
2023-07-01,,,,,35.12332966,41.2156094,,39.91666667,,39.91666667,14.91666667,,,,,
2023-07-02,,,,,12.98932549,34.25710079,,29.79166667,,29.79166667,14.04166667,,,,,
2023-07-03,,,,,17.46130931,33.04986218,,30.04166667,,30.04166667,14.125,,,,,
2023-07-04,,,,,41.60807593,44.8456226,,46.54166667,,46.54166667,23.625,,,,,
2023-07-05,,,,,27.86236373,41.48374971,,38.95833333,,38.95833333,17.7826087,,,,,
2023-07-06,,,,,36.62420126,44.21463924,,41.91666667,,41.91666667,20.04166667,,,,,
2023-07-07,,,,,48.7367267,52.00219447,,49.58333333,,49.58333333,25.66666667,,,,,
2023-07-08,,,,,39.09668379,38.96850538,,40.69565217,,40.69565217,20.43478261,,,,,
2023-07-09,,,,,18.72167617,23.1861646,,28.75,,28.75,13.375,,,,,
2023-07-10,,,,,28.68844433,35.54127216,,35.08333333,,35.08333333,15.66666667,,,,,
2023-07-11,,,,,31.68831716,38.92913405,,42.75,,42.75,19.95833333,,,,,
2023-07-12,,,,,22.80036322,33.69091363,,37.83333333,,37.83333333,17.54166667,,,,,
2023-07-13,,,,,26.02609679,35.2130226,,39.58333333,,39.58333333,18.47826087,,,,,
2023-07-14,,,,,31.15829507,36.17412027,,40.0,,40.0,18.73913043,,,,,
2023-07-15,,,,,23.98587481,31.35718485,,39.04166667,,39.04166667,19.0,,,,,
2023-07-16,,,,,11.28060891,20.48958493,,25.875,,25.875,10.69565217,,,,,
2023-07-17,,,,,28.20349239,36.2137103,,34.20833333,,34.20833333,16.91666667,,,,,
2023-07-18,,,,,28.42229624,30.91125066,,36.16666667,,36.16666667,16.04166667,,,,,
2023-07-19,,,,,46.07318265,33.51976902,,41.82608696,,41.82608696,18.91304348,,,,,
2023-07-20,,,,,29.7301222,25.55461067,,33.41666667,,33.41666667,15.7826087,,,,,
2023-07-21,,,,,37.37620336,33.03546128,,42.79166667,,42.79166667,19.54166667,,,,,
2023-07-22,,,,,48.33081267,37.16403698,,41.4,,41.4,22.2,,,,,
2023-07-23,,,,,15.39773125,24.36301802,,22.81818182,,22.81818182,,,,,,
2023-07-24,,,,,19.19656261,32.66781532,,37.88888889,,37.88888889,20.27272727,,,,,
2023-07-25,,,,,20.3796222,38.92537178,,53.54545455,,53.54545455,28.21428571,,,,,
2023-07-26,,,,,28.96989257,47.92164005,,57.56521739,,57.56521739,34.43478261,,11.31276709,,,
2023-07-27,,,,,72.0364325,47.18240315,,56.39130435,,56.39130435,31.20833333,,20.94276132,,,
2023-07-28,,,,,44.07946486,42.15263924,,43.875,,43.875,25.25,,9.45650058,,,
2023-07-29,,,,,43.16547225,41.78451534,,36.0,,36.0,18.1,,10.59682016,,,
2023-07-30,,,,,13.67723722,25.18528187,,26.58333333,,26.58333333,13.95833333,,7.80496669,,,
2023-07-31,,,,,24.95511565,39.3823759,,37.16666667,,37.16666667,19.45833333,,5.95846279,,,
2023-08-01,,,,,25.10306903,41.05716321,,41.875,,41.875,21.25,,10.93106048,,,
2023-08-02,,,,,25.37858239,42.5265141,,44.25,,44.25,21.04166667,,16.89520601,,,
2023-08-03,,,,,18.1618295,40.37763861,,44.86956522,,44.86956522,23.30434783,,12.93926689,,,
2023-08-04,,,,,23.08338112,45.56464847,,52.70833333,,52.70833333,24.16666667,,12.54139614,,,
2023-08-05,,,,,14.9485485,42.29168314,,49.25,,49.25,25.375,,11.31107409,,,
2023-08-06,,,,,12.68779809,31.33163185,,34.91666667,,34.91666667,17.70833333,,7.82894508,,,
2023-08-07,,,,,6.33190313,26.41066485,,33.29166667,,33.29166667,16.66666667,,7.25885305,,,
2023-08-08,,,,,19.08981813,44.05013368,,39.95652174,,39.95652174,22.17391304,,9.0346261,,,
2023-08-09,,,,,17.55612065,51.0216464,,52.04166667,,52.04166667,28.82608696,,13.20897956,,,
2023-08-10,,,,,24.77671498,44.25089377,,49.41666667,,49.41666667,25.70833333,,14.48789505,,,
2023-08-11,,,,,18.23901742,40.0780132,,35.0,,35.0,16.52173913,,6.7019258,,,
2023-08-12,,,,,15.22258698,35.3837931,,39.7826087,,39.7826087,19.86956522,,7.83768397,,,
2023-08-13,,,,,3.1137151,30.70766366,,28.28571429,,28.28571429,13.38095238,,6.18268096,,,
2023-08-14,,,,,14.78488063,34.57327988,,36.875,,36.875,17.91666667,,7.46663685,,,
2023-08-15,,,,,20.46528137,56.31586937,,36.375,,36.375,18.41666667,,7.2377163,,,
2023-08-16,,,,,20.45393986,44.06132845,,42.5,,42.5,20.29166667,,8.18018004,,,
2023-08-17,,,,,35.29856856,39.71710521,,41.0952381,,41.0952381,19.10526316,,12.96164952,,,
2023-08-18,,,,,37.90882147,65.20008356,,48.2173913,,48.2173913,25.65217391,,6.68930165,,,
2023-08-19,,,,,41.73857184,50.0630722,,52.29166667,,52.29166667,24.45833333,,11.14055786,,,
2023-08-20,,,,,18.37919595,45.29042227,,35.66666667,,35.66666667,18.04166667,,7.75475331,,,
2023-08-21,,,,,11.45487941,39.9358962,,29.29166667,,29.29166667,14.70833333,,5.62959458,,,
2023-08-22,,,,,40.30929301,66.1793165,,36.5,,36.5,19.20833333,,6.50920409,,,
2023-08-23,,,,,46.92473151,50.63099092,,54.2173913,,54.2173913,27.04166667,,10.19554542,,,
2023-08-24,,,,,22.60980117,45.73360478,,44.66666667,,44.66666667,20.41666667,,8.36046668,,,
2023-08-25,,,,,25.89544661,52.82447199,,35.92307692,,35.92307692,20.45833333,,7.17172703,,,
2023-08-26,,,,,21.32948892,49.84271811,,43.625,,43.625,21.29166667,,9.62890811,,,
2023-08-27,,,,,6.17957614,42.52345841,,34.875,,34.875,18.91666667,,9.83589575,,,
2023-08-28,,,,,14.64676954,56.10923994,,42.3,,42.3,21.25,,11.10206341,,,
2023-08-29,,,,,30.34100209,51.40461367,,43.82608696,,43.82608696,21.59090909,,11.90621258,,,
2023-08-30,,,,,25.43660442,48.77300101,,45.34782609,,45.34782609,20.29166667,,12.92742984,,,
2023-08-31,,,,,33.89010013,65.40762626,,53.83333333,,53.83333333,26.33333333,,14.82962233,,,
2023-09-01,,,,,31.60029783,61.04772053,,54.0,,54.0,31.0,,14.48173518,,,
2023-09-02,,,,,30.9606604,68.40925054,,55.0,,55.0,25.5,,16.14548362,,,
2023-09-03,,,,,37.74821073,53.10762392,,42.20833333,,42.20833333,21.625,,10.11978979,,,
2023-09-04,,,,,20.4658359,61.73552136,,36.79166667,,36.79166667,15.875,,5.56543944,,,
2023-09-05,,,,,20.53665665,49.21695384,,38.29166667,,38.29166667,15.95833333,,7.23791673,,,
2023-09-06,,,,,26.19641603,58.32385124,,45.45833333,,45.45833333,18.75,,12.26205849,,,
2023-09-07,,,,,25.40623509,61.73560075,,50.08333333,,50.08333333,22.58333333,,12.41640944,,,
2023-09-08,,,,,22.83961791,52.56106449,,53.66666667,,53.66666667,26.83333333,,13.79026021,,,
2023-09-09,,,,,20.99409358,54.45771661,,48.41666667,,48.41666667,24.33333333,,11.24668578,,,
2023-09-10,,,,,14.50332027,43.76676307,,34.79166667,,34.79166667,17.875,,5.47568487,,,
2023-09-11,,,,,13.9766673,59.17500625,,34.5,,34.5,13.79166667,,4.60433842,,,
2023-09-12,,,,,21.0357023,49.78725574,,42.125,,42.125,19.41666667,,6.17139328,,,
2023-09-13,,,,,35.0146487,58.76879202,,50.79166667,,50.79166667,22.33333333,,6.40187967,,,
2023-09-14,,,,,30.26981589,69.35677404,,47.0,,47.0,21.33333333,,8.70533718,,,
2023-09-15,,,,,20.63156077,54.68624789,,45.77272727,,45.77272727,19.45454545,,11.62675198,,,
2023-09-16,,,,,16.35445636,52.15839518,,46.95833333,,46.95833333,21.375,,18.77565336,,,
2023-09-17,,,,,,,,34.0,,34.0,17.0,,7.11009995,,,
2023-09-18,,,,,31.52956144,61.03607132,,48.79166667,,48.79166667,24.33333333,,9.5864728,,,
2023-09-19,,,,,11.63963874,50.10725819,,47.43478261,,47.43478261,22.08333333,,8.46450026,,,
2023-09-20,,,,,29.40417022,55.37999487,,49.875,,49.875,22.25,,13.1641803,,,
2023-09-21,,,,,19.29040449,55.88506956,,53.04347826,,53.04347826,24.20833333,,15.69267179,,,
2023-09-22,,,,,10.2149843,61.63991683,,50.47826087,,50.47826087,22.41666667,,13.12285234,,,
2023-09-23,,,,,20.48592372,79.75385138,,48.08333333,,48.08333333,24.58333333,,8.8045238,,,
2023-09-24,,,,,11.81488377,63.3100779,,38.875,,38.875,20.73913043,,6.13768246,,,
2023-09-25,,,,,38.07706853,59.87304877,,49.20833333,,49.20833333,22.95833333,,8.832431,,,
2023-09-26,,,,,28.60254687,51.97176741,,51.72727273,,51.72727273,25.83333333,,8.76221888,,,
2023-09-27,,,,,32.0910618,52.63409611,,50.125,,50.125,23.5,,12.61083241,,,
2023-09-28,,,,,20.28528657,50.50830123,,44.26086957,,44.26086957,19.75,,7.12053723,,,
2023-09-29,,,,,22.4223615,55.13428609,,46.33333333,,46.33333333,20.54166667,,8.10395602,,,
2023-09-30,,,,,13.48682024,48.42256161,,44.75,,44.75,22.0,,6.35697322,,,
2023-10-01,,,,,,,,25.83333333,,25.83333333,12.45833333,,1.22462736,,,
2023-10-02,,,,,19.49982957,58.64879439,,38.875,,38.875,15.5,,5.96195939,,,
2023-10-03,,,,,35.84250167,78.01129264,,53.04166667,,53.04166667,25.20833333,,5.69667307,,,
2023-10-04,,,,,34.24656539,72.26196053,,49.16666667,,49.16666667,26.29166667,,7.41014173,,,
2023-10-05,,,,,61.63653689,75.34651821,,59.875,,59.875,33.16666667,,9.40800829,,,
2023-10-06,,,,,73.17719307,85.97305365,,60.0,,60.0,33.95833333,,9.64314196,,,
2023-10-07,,,,,47.21587905,70.66700245,,40.125,,40.125,19.54166667,,8.39782404,,,
2023-10-08,,,,,35.8483853,50.95220613,,35.04166667,,35.04166667,21.0,,3.17816246,,,
2023-10-09,,,,,57.53837325,59.85511003,,51.83333333,,51.83333333,25.75,,6.9079224,,,
2023-10-10,,,,,30.77413377,55.2195674,,46.08695652,,46.08695652,20.66666667,,6.23866411,,,
2023-10-11,,,,,31.00323408,54.63827941,,52.07692308,,52.07692308,25.16666667,,14.47910019,,,
2023-10-12,,,,,37.93928891,61.54128423,,49.83333333,,49.83333333,26.69565217,,11.88018032,,,
2023-10-13,,,,,42.81001704,73.06321608,,52.95833333,,52.95833333,24.91666667,,16.06810783,,,
2023-10-14,,,,,22.27990755,56.16859799,,49.33333333,,49.33333333,27.125,,4.47713331,,,
2023-10-15,,,,,10.07302605,30.63627815,,36.25,,36.25,19.33333333,,2.98386126,,,
2023-10-16,,,,,10.37666309,30.81572523,,31.58333333,,31.58333333,14.70833333,,3.06449726,,,
2023-10-17,,,,,57.21734596,59.22388378,,53.91666667,,53.91666667,27.70833333,,16.08279789,,,
2023-10-18,,,,,34.80833249,58.26904478,,52.625,,52.625,26.875,,7.9281269,,,
2023-10-19,,,,,28.08839617,59.95277444,,50.17647059,,50.17647059,27.0,,8.18872765,,,
2023-10-20,,,,,40.55695938,58.3372179,,52.86956522,,52.86956522,25.86956522,,10.01894777,,,
2023-10-21,,,,,51.59227523,66.51127816,,55.83333333,,55.83333333,30.95833333,,10.51130886,,,
2023-10-22,,,,,39.66655579,51.1206214,,49.625,,49.625,31.29166667,,6.46435016,,,
2023-10-23,,,,,35.55570468,56.89017067,,42.125,,42.125,20.625,,9.9614197,,,
2023-10-24,,,,,38.89579899,65.91857313,,53.875,,53.875,27.875,,6.80684002,,,
2023-10-25,,,,,77.13235244,76.69614394,,67.91666667,,67.91666667,40.23809524,,10.17476994,,,
2023-10-26,,,,,60.92772037,75.20173358,,65.125,,65.125,35.33333333,,19.9001964,,,
2023-10-27,,,,,50.79874706,54.78366735,,39.75,,39.75,17.33333333,,4.45660637,,,
2023-10-28,,,,,18.22781436,39.09213528,,24.375,,24.375,9.0,,3.02749341,,,
2023-10-29,,,,,27.50521703,34.17972143,,28.08333333,,28.08333333,12.95833333,,8.00856911,,,
2023-10-30,,,,,48.65552448,53.0601276,,42.95833333,,42.95833333,18.375,,17.13353036,,,
2023-10-31,,,,,35.0003072,58.07324552,,40.58333333,,40.58333333,20.58333333,,4.87613454,,,
2023-11-01,,,,,52.62078068,67.83096742,,46.29166667,,46.29166667,23.91666667,,6.72848681,,,
2023-11-02,,,,,45.5062835,61.69411551,,41.66666667,,41.66666667,20.54166667,,7.75869325,,,
2023-11-03,,,,,53.16473152,54.67383505,,42.84615385,,42.84615385,22.25,,7.5507856,,,
2023-11-04,,,,,35.83252301,45.54049329,,40.66666667,,40.66666667,20.41666667,,6.82012034,,,
2023-11-05,,,,,22.28330078,39.34302272,,37.33333333,,37.33333333,18.125,,9.88203641,,,
2023-11-06,,,,,15.29759453,40.90033318,,33.375,,33.375,18.39130435,,7.24796373,,,
2023-11-07,,,,,31.65836075,50.12319085,,52.125,,52.125,20.66666667,,5.50329082,,,
2023-11-08,,,,,81.08568145,66.44667784,,64.60869565,,64.60869565,33.08695652,,15.2809871,,,
2023-11-09,,,,,26.6581281,51.67799409,,46.0,,46.0,20.90909091,,6.46714695,,,
2023-11-10,,,,,35.07738832,56.69662826,,58.5,,58.5,24.2173913,,12.36234243,,,
2023-11-11,,,,,23.08976815,47.48584447,,43.125,,43.125,17.08333333,,,,,
2023-11-12,,,,,11.41247948,36.27999585,,35.70833333,,35.70833333,15.75,,,,,
2023-11-13,,,,,9.24725206,30.0960173,,34.2173913,,34.2173913,12.91304348,,,,,
2023-11-14,,,,,25.33288634,51.64888673,,43.91666667,,43.91666667,16.41666667,,,,,
2023-11-15,,,,,22.82753965,59.88583926,,39.04166667,,39.04166667,17.52173913,,,,,
2023-11-16,,,,,43.23785925,58.65059803,,48.25,,48.25,19.91666667,,,,,
2023-11-17,,,,,41.49920158,62.350179,,57.41666667,,57.41666667,26.04166667,,,,,
2023-11-18,,,,,44.95930041,54.50652452,,36.79166667,,36.79166667,18.91666667,,,,,
2023-11-19,,,,,38.6811369,40.86856973,,35.125,,35.125,20.95833333,,,,,
2023-11-20,,,,,42.89722895,48.20578745,,42.25,,42.25,19.83333333,,,,,
2023-11-21,,,,,36.99339556,43.49839154,,39.625,,39.625,17.125,,,,,
2023-11-22,,,,,37.13865236,38.58883255,,44.5,,44.5,17.375,,,,,
2023-11-23,,,,,37.61512391,38.68233653,,46.08333333,,46.08333333,17.45833333,,,,,
2023-11-24,,,,,48.92087536,52.68984905,,48.33333333,,48.33333333,21.79166667,,,,,
2023-11-25,,,,,26.98889557,52.81443482,,46.20833333,,46.20833333,19.125,,,,,
2023-11-26,,,,,15.32592077,29.12050149,,31.95833333,,31.95833333,13.47826087,,,,,
2023-11-27,,,,,24.87942531,43.06086885,,33.33333333,,33.33333333,13.38095238,,,,,
2023-11-28,,,,,38.73378292,44.96828878,,46.83333333,,46.83333333,19.17391304,,,,,
2023-11-29,,,,,32.83675373,45.87418197,,46.66666667,,46.66666667,16.75,,,,,
2023-11-30,,,,,27.48267739,42.93400252,,47.16666667,,47.16666667,17.875,,,,,
2023-12-01,,,,,35.118572,41.10420225,,48.58333333,,48.58333333,22.66666667,,,,,
2023-12-02,,,,,31.22714576,43.09484024,,47.41666667,,47.41666667,20.91666667,,,,,
2023-12-03,,,,,13.59898096,33.42439518,,42.125,,42.125,19.25,,,,,
2023-12-04,,,,,25.89127044,43.15969912,,49.91666667,,49.91666667,21.25,,,,,
2023-12-05,,,,,25.58905917,48.54078459,,51.83333333,,51.83333333,22.2173913,,6.82239779,,,
2023-12-06,,,,,29.29993949,49.59862369,,60.16666667,,60.16666667,24.5,,9.76728732,,,
2023-12-07,,,,,44.38326543,58.28422657,,57.65217391,,57.65217391,24.0,,12.35877674,,,
2023-12-08,,,,,16.60387208,35.66842785,,44.0952381,,44.0952381,,,6.22481382,,,
2023-12-09,,,,,42.16611253,43.82001706,,44.41666667,,44.41666667,,,8.50108459,,,
2023-12-10,,,,,15.55900028,29.68769155,,38.95833333,,38.95833333,,,6.26633632,,,
2023-12-11,,,,,30.81946358,34.61250051,,37.86363636,,37.86363636,16.46153846,,9.67835151,,,
2023-12-12,,,,,22.41132842,37.20800751,,43.52173913,,43.52173913,21.65217391,,6.23673498,,,
2023-12-13,,,,,23.98509805,41.21562507,,50.23809524,,50.23809524,26.81818182,,7.65302095,,,
2023-12-14,,,,,27.4538128,47.53090407,,54.95454545,,54.95454545,31.04545455,,13.06549143,,,
2023-12-15,,,,,32.54159618,46.24712582,,59.0,,59.0,34.125,,10.97862949,,,
2023-12-16,,,,,50.71169357,55.47496524,,57.13636364,,57.13636364,38.04545455,,9.86559932,,,
2023-12-17,,,,,29.1950716,33.68094739,,41.84210526,,41.84210526,27.94736842,,3.97997043,,,
2023-12-18,,,,,26.0094557,31.89348114,,40.375,,40.375,24.375,,5.73511848,,,
2023-12-19,,,,,33.42225805,37.66234091,,46.125,,46.125,27.66666667,,11.95974136,,,
2023-12-20,,,,,32.89741266,34.80516539,,45.875,,45.875,26.70833333,,8.25343598,,,
2023-12-21,,,,,26.11291827,39.14416028,,47.25,,47.25,28.20833333,,6.52929391,,,
