"Estacion","Fecha inicial","Fecha final","PLiquida"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-10","","0.01541667"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-09","","0.00416667"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-08","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-07","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-06","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-05","","0.0025"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-04","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-03","","0.00166667"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-02","","0.00125"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-01","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-31","","0.00173913"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-30","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-29","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-28","","0.08583333"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-27","","0.12416667"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-26","","0.06208333"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-25","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-24","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-23","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-22","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-21","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-20","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-19","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-18","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-17","","0.16166667"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-16","","0.05125"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-15","","0.00166667"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-14","","0.02041667"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-13","","0.01166667"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-12","","0.01916667"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-11","","0.00291667"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-10","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-09","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-08","","0.13916667"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-07","","0.11"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-06","","0.23666667"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-05","","0.22833333"
