"Estacion","Fecha inicial","Fecha final","DViento"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-05","","193.52582299"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-04","","208.86837739"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-03","","200.96369252"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-02","","200.75784976"
"MEDELLÍN - TANQUES LA YE EPM","2023-11-01","","203.63116932"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-31","","201.06469693"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-30","","145.14081674"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-29","","171.07675631"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-28","","150.13786399"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-27","","152.10291226"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-26","","158.98405076"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-25","","150.07001509"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-24","","157.84735496"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-23","","152.81018984"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-22","","143.7151233"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-21","","113.67405173"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-20","","151.95380267"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-19","","150.65105603"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-18","","144.74463243"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-17","","120.16222921"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-16","","145.45767883"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-15","","143.70744801"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-14","","136.22813619"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-13","","138.0917875"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-12","","142.96344366"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-11","","158.13502842"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-10","","138.57825891"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-09","","123.00318555"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-08","","104.80247256"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-07","","144.9881979"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-06","","134.94095498"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-05","","111.11348827"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-04","","147.15062066"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-03","","120.91925837"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-02","","145.25774471"
"MEDELLÍN - TANQUES LA YE EPM","2023-10-01","","166.57286429"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-30","","146.23877592"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-29","","156.78449997"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-28","","174.55370152"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-27","","162.83648163"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-26","","157.56666965"
