"Estacion","Fecha inicial","Fecha final","NO"
"ESTACIÓN TRÁFICO SUR","2022-02-22","","37.74305283"
"ESTACIÓN TRÁFICO SUR","2022-02-19","","46.50600093"
"ESTACIÓN TRÁFICO SUR","2022-02-18","","49.84572597"
"ESTACIÓN TRÁFICO SUR","2022-02-17","","64.29494418"
"ESTACIÓN TRÁFICO SUR","2022-02-16","","44.66661979"
"ESTACIÓN TRÁFICO SUR","2022-02-15","","50.64013648"
"ESTACIÓN TRÁFICO SUR","2022-02-14","","39.9343458"
"ESTACIÓN TRÁFICO SUR","2022-02-13","","18.44637456"
"ESTACIÓN TRÁFICO SUR","2022-02-12","","32.80212448"
"ESTACIÓN TRÁFICO SUR","2022-02-11","","43.63827102"
"ESTACIÓN TRÁFICO SUR","2022-02-10","","49.05500413"
"ESTACIÓN TRÁFICO SUR","2022-02-09","","72.00977987"
"ESTACIÓN TRÁFICO SUR","2022-02-08","","61.16002158"
"ESTACIÓN TRÁFICO SUR","2022-02-07","","26.1543728"
"ESTACIÓN TRÁFICO SUR","2022-02-06","","28.88483045"
"ESTACIÓN TRÁFICO SUR","2022-02-05","","33.68739583"
"ESTACIÓN TRÁFICO SUR","2022-02-04","","50.22503776"
"ESTACIÓN TRÁFICO SUR","2022-02-03","","46.31363864"
"ESTACIÓN TRÁFICO SUR","2022-02-02","","29.15661058"
"ESTACIÓN TRÁFICO SUR","2022-02-01","","17.50680584"
"ESTACIÓN TRÁFICO SUR","2022-01-31","","34.36646139"
"ESTACIÓN TRÁFICO SUR","2022-01-30","","13.44287676"
"ESTACIÓN TRÁFICO SUR","2022-01-29","","53.51581283"
"ESTACIÓN TRÁFICO SUR","2022-01-28","","47.04747515"
"ESTACIÓN TRÁFICO SUR","2022-01-27","","22.56647001"
"ESTACIÓN TRÁFICO SUR","2022-01-26","","27.80356851"
"ESTACIÓN TRÁFICO SUR","2022-01-25","","23.93941426"
"ESTACIÓN TRÁFICO SUR","2022-01-24","","22.48368119"
"ESTACIÓN TRÁFICO SUR","2022-01-23","","14.78333788"
"ESTACIÓN TRÁFICO SUR","2022-01-22","","37.04858228"
"ESTACIÓN TRÁFICO SUR","2022-01-21","","55.37895775"
"ESTACIÓN TRÁFICO SUR","2022-01-20","","51.88952749"
"ESTACIÓN TRÁFICO SUR","2022-01-19","","44.14393809"
"ESTACIÓN TRÁFICO SUR","2022-01-18","","40.28774514"
"ESTACIÓN TRÁFICO SUR","2022-01-17","","67.04345745"
"ESTACIÓN TRÁFICO SUR","2022-01-16","","28.93827633"
"ESTACIÓN TRÁFICO SUR","2022-01-15","","38.22333215"
"ESTACIÓN TRÁFICO SUR","2022-01-14","","28.7686291"
"ESTACIÓN TRÁFICO SUR","2022-01-13","","30.55850917"
"ESTACIÓN TRÁFICO SUR","2022-01-12","","22.81501335"
"ESTACIÓN TRÁFICO SUR","2022-01-11","","48.38035165"
"ESTACIÓN TRÁFICO SUR","2022-01-10","","15.36302697"
"ESTACIÓN TRÁFICO SUR","2022-01-09","","34.30200796"
"ESTACIÓN TRÁFICO SUR","2022-01-08","","44.61374151"
"ESTACIÓN TRÁFICO SUR","2022-01-07","","41.44039921"
"ESTACIÓN TRÁFICO SUR","2022-01-06","","28.58674838"
"ESTACIÓN TRÁFICO SUR","2022-01-05","","19.08179909"
"ESTACIÓN TRÁFICO SUR","2022-01-04","","42.70891593"
"ESTACIÓN TRÁFICO SUR","2022-01-03","","54.84490314"
"ESTACIÓN TRÁFICO SUR","2022-01-02","","20.2918129"
"ESTACIÓN TRÁFICO SUR","2022-01-01","","12.70171784"
"ESTACIÓN TRÁFICO SUR","2021-12-31","","29.54320844"
"ESTACIÓN TRÁFICO SUR","2021-12-30","","59.309173"
"ESTACIÓN TRÁFICO SUR","2021-12-29","","66.13575354"
"ESTACIÓN TRÁFICO SUR","2021-12-28","","80.9045366"
"ESTACIÓN TRÁFICO SUR","2021-12-27","","50.49396889"
"ESTACIÓN TRÁFICO SUR","2021-12-26","","21.97333722"
"ESTACIÓN TRÁFICO SUR","2021-12-25","","11.30457915"
"ESTACIÓN TRÁFICO SUR","2021-12-24","","22.71123139"
"ESTACIÓN TRÁFICO SUR","2021-12-23","","33.03156241"
"ESTACIÓN TRÁFICO SUR","2021-12-22","","62.07735632"
"ESTACIÓN TRÁFICO SUR","2021-12-21","","59.65615179"
"ESTACIÓN TRÁFICO SUR","2021-12-20","","43.15326278"
"ESTACIÓN TRÁFICO SUR","2021-12-19","","41.87997818"
"ESTACIÓN TRÁFICO SUR","2021-12-18","","87.59547111"
"ESTACIÓN TRÁFICO SUR","2021-12-17","","58.92702174"
"ESTACIÓN TRÁFICO SUR","2021-12-16","","31.04225867"
"ESTACIÓN TRÁFICO SUR","2021-12-15","","33.00687622"
"ESTACIÓN TRÁFICO SUR","2021-12-14","","58.80439974"
"ESTACIÓN TRÁFICO SUR","2021-12-13","","42.56693213"
"ESTACIÓN TRÁFICO SUR","2021-12-12","","26.55553581"
"ESTACIÓN TRÁFICO SUR","2021-12-11","","34.94926051"
"ESTACIÓN TRÁFICO SUR","2021-12-10","","38.40983153"
"ESTACIÓN TRÁFICO SUR","2021-12-09","","35.73601246"
"ESTACIÓN TRÁFICO SUR","2021-12-08","","30.38883229"
"ESTACIÓN TRÁFICO SUR","2021-12-07","","59.60167289"
"ESTACIÓN TRÁFICO SUR","2021-12-06","","53.57467652"
