"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-18","","22.17976389"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-17","","20.96055556"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-16","","22.37560417"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-15","","22.10028472"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-14","","21.910875"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-13","","22.23396528"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-12","","20.94983126"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-11","","19.34214583"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-10","","18.45677083"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-09","","19.99669444"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-08","","19.78632639"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-07","","19.98613043"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-06","","18.98461182"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-05","","19.72920833"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-04","","18.60540972"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-03","","19.08046528"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-02","","19.25473611"
"MEDELLIN -TANQUE MIRAFLORES","2025-04-01","","19.77258333"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-31","","19.36212319"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-30","","19.07858333"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-29","","19.00081944"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-28","","18.68786806"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-27","","19.51976885"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-26","","20.67720139"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-25","","19.93083333"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-24","","21.86548611"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-23","","21.937875"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-22","","21.91184028"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-21","","21.04907639"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-20","","21.51161806"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-19","","21.05493056"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-18","","19.7493125"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-17","","19.47275"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-16","","19.99094445"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-15","","20.38215972"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-14","","19.25376389"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-13","","18.90302778"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-12","","19.54795139"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-11","","19.19022917"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-10","","20.80883333"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-09","","21.17705308"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-08","","20.71660417"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-07","","19.3954375"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-06","","19.45972222"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-05","","19.28134064"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-04","","18.71256944"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-03","","19.68930627"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-02","","20.68091258"
"MEDELLIN -TANQUE MIRAFLORES","2025-03-01","","19.85623729"
